,Apicomplexa_104,Apicomplexa_11,Apicomplexa_201,Apicomplexa_221,Apicomplexa_63,Apusomonadidae_12,Apusomonadidae_3,Bacillariophyta_104,Bacillariophyta_108,Bacillariophyta_109,Bacillariophyta_11,Bacillariophyta_113,Bacillariophyta_115,Bacillariophyta_116,Bacillariophyta_117,Bacillariophyta_121,Bacillariophyta_128,Bacillariophyta_130,Bacillariophyta_135,Bacillariophyta_150,Bacillariophyta_151,Bacillariophyta_152,Bacillariophyta_156,Bacillariophyta_17,Bacillariophyta_173,Bacillariophyta_18,Bacillariophyta_181,Bacillariophyta_187,Bacillariophyta_190,Bacillariophyta_192,Bacillariophyta_193,Bacillariophyta_195,Bacillariophyta_196,Bacillariophyta_199,Bacillariophyta_202,Bacillariophyta_211,Bacillariophyta_218,Bacillariophyta_219,Bacillariophyta_223,Bacillariophyta_229,Bacillariophyta_232,Bacillariophyta_253,Bacillariophyta_272,Bacillariophyta_276,Bacillariophyta_28,Bacillariophyta_285,Bacillariophyta_29,Bacillariophyta_309,Bacillariophyta_378,Bacillariophyta_46,Bacillariophyta_67,Bacillariophyta_70,Bacillariophyta_99,Bolidophyceae_12,Bolidophyceae_9,Cercozoa_0,Cercozoa_116,Cercozoa_119,Cercozoa_12,Cercozoa_120,Cercozoa_121,Cercozoa_122,Cercozoa_134,Cercozoa_142,Cercozoa_149,Cercozoa_18,Cercozoa_192,Cercozoa_22,Cercozoa_23,Cercozoa_241,Cercozoa_243,Cercozoa_265,Cercozoa_266,Cercozoa_268,Cercozoa_270,Cercozoa_291,Cercozoa_302,Cercozoa_307,Cercozoa_308,Cercozoa_311,Cercozoa_315,Cercozoa_319,Cercozoa_320,Cercozoa_322,Cercozoa_323,Cercozoa_324,Cercozoa_325,Cercozoa_326,Cercozoa_327,Cercozoa_329,Cercozoa_332,Cercozoa_333,Cercozoa_335,Cercozoa_339,Cercozoa_344,Cercozoa_346,Cercozoa_347,Cercozoa_358,Cercozoa_363,Cercozoa_368,Cercozoa_370,Cercozoa_371,Cercozoa_372,Cercozoa_382,Cercozoa_384,Cercozoa_386,Cercozoa_387,Cercozoa_390,Cercozoa_410,Cercozoa_420,Cercozoa_47,Cercozoa_65,Cercozoa_67,Cercozoa_72,Cercozoa_73,Cercozoa_74,Cercozoa_75,Cercozoa_76,Cercozoa_78,Cercozoa_79,Cercozoa_8,Cercozoa_80,Cercozoa_82,Cercozoa_83,Cercozoa_85,Cercozoa_86,Cercozoa_9,Chlorophyta__Streptophyta_104,Chlorophyta__Streptophyta_111,Chlorophyta__Streptophyta_113,Chlorophyta__Streptophyta_115,Chlorophyta__Streptophyta_116,Chlorophyta__Streptophyta_118,Chlorophyta__Streptophyta_120,Chlorophyta__Streptophyta_121,Chlorophyta__Streptophyta_1304,Chlorophyta__Streptophyta_1392,Chlorophyta__Streptophyta_1398,Chlorophyta__Streptophyta_1402,Chlorophyta__Streptophyta_1428,Chlorophyta__Streptophyta_727,Chlorophyta__Streptophyta_742,Chlorophyta__Streptophyta_842,Chlorophyta__Streptophyta_893,Chrysophyceae_131,Chrysophyceae_16,Ciliophora_1008,Ciliophora_112,Ciliophora_1151,Ciliophora_1353,Ciliophora_1355,Ciliophora_1517,Ciliophora_1552,Ciliophora_1567,Ciliophora_1587,Ciliophora_1595,Ciliophora_176,Ciliophora_228,Ciliophora_240,Ciliophora_269,Ciliophora_310,Ciliophora_334,Ciliophora_365,Ciliophora_420,Ciliophora_537,Ciliophora_557,Ciliophora_573,Ciliophora_637,Ciliophora_645,Ciliophora_652,Ciliophora_675,Ciliophora_690,Ciliophora_75,Ciliophora_84,Ciliophora_96,Ciliophora_970,Cryptophyta_114,Cryptophyta_15,Cryptophyta_2,Cryptophyta_21,Cryptophyta_3,Cryptophyta_5,Cryptophyta_69,Cryptophyta_71,Cryptophyta_72,Cryptophyta_73,Cryptophyta_76,Cryptophyta_84,Dictyochophyceae_12,Dictyochophyceae_4,Dinoflagellata_1007,Dinoflagellata_1009,Dinoflagellata_1074,Dinoflagellata_1077,Dinoflagellata_1088,Dinoflagellata_1104,Dinoflagellata_1118,Dinoflagellata_1173,Dinoflagellata_1205,Dinoflagellata_128,Dinoflagellata_1331,Dinoflagellata_1336,Dinoflagellata_1337,Dinoflagellata_1346,Dinoflagellata_1496,Dinoflagellata_1507,Dinoflagellata_1546,Dinoflagellata_1584,Dinoflagellata_1621,Dinoflagellata_1645,Dinoflagellata_1652,Dinoflagellata_1654,Dinoflagellata_1659,Dinoflagellata_1660,Dinoflagellata_1715,Dinoflagellata_1732,Dinoflagellata_1754,Dinoflagellata_1756,Dinoflagellata_1779,Dinoflagellata_1844,Dinoflagellata_1853,Dinoflagellata_1907,Dinoflagellata_1928,Dinoflagellata_1944,Dinoflagellata_1953,Dinoflagellata_1978,Dinoflagellata_1979,Dinoflagellata_29,Dinoflagellata_78,Dinoflagellata_793,Dinoflagellata_865,Dinoflagellata_924,Dinoflagellata_963,Dinoflagellata_999,Discoba_11,Discoba_14,Discoba_23,Discoba_25,Discoba_26,Discoba_29,Haptophyta_146,Haptophyta_148,Haptophyta_185,Haptophyta_210,Haptophyta_23,Haptophyta_40,Haptophyta_45,Haptophyta_59,Haptophyta_82,Katablepharidophyta_6,Metamonada_10,Metamonada_12,Metamonada_15,Metamonada_17,Metamonada_28,Metamonada_8,Opalozoa_196,Opalozoa_24,Opalozoa_50,Opalozoa_52,Opalozoa_58,Opalozoa_66,Opalozoa_75,Pelagophyceae_1,Pelagophyceae_14,Pelagophyceae_16,Perkinsea_29,Perkinsea_31,Phaeophyceae_117,Phaeophyceae_68,Phaeophyceae_69,Picozoa_0,Picozoa_11,Picozoa_15,Picozoa_6,Picozoa_9,Pseudofungi_110,Pseudofungi_34,Pseudofungi_40,Pseudofungi_43,Pseudofungi_45,Pseudofungi_48,Pseudofungi_92,Pseudofungi_97,Pseudofungi_98,Rhodophyta_376,Rhodophyta_482,Rhodophyta_485,Rhodophyta_772,Sagenista_121,Sagenista_153,Sagenista_53,Sagenista_72,Sagenista_85,Sagenista_86,Synurophyceae_46,Telonemia_22,Telonemia_35,Telonemia_38,Apusomonadidae_14,Bacillariophyta_183,Bacillariophyta_207,Bacillariophyta_265,Bacillariophyta_43,Centroheliozoa_2,Cercozoa_135,Cercozoa_150,Cercozoa_191,Cercozoa_24,Cercozoa_318,Cercozoa_341,Cercozoa_343,Cercozoa_357,Cercozoa_359,Cercozoa_415,Chlorophyta__Streptophyta_1394,Chlorophyta__Streptophyta_777,Chrysophyceae_208,Ciliophora_1026,Ciliophora_109,Ciliophora_1157,Ciliophora_1334,Ciliophora_1576,Ciliophora_1598,Ciliophora_42,Ciliophora_651,Ciliophora_66,Ciliophora_81,Ciliophora_811,Ciliophora_985,Conosa_162,Dictyochophyceae_15,Dinoflagellata_1038,Dinoflagellata_1080,Dinoflagellata_1085,Dinoflagellata_1089,Dinoflagellata_1098,Dinoflagellata_1342,Dinoflagellata_1449,Dinoflagellata_1504,Dinoflagellata_1522,Dinoflagellata_1587,Dinoflagellata_1711,Dinoflagellata_1720,Dinoflagellata_1769,Dinoflagellata_1780,Dinoflagellata_1929,Dinoflagellata_1951,Dinoflagellata_868,Dinoflagellata_926,Dinoflagellata_960,Dinoflagellata_985,Discoba_20,Discoba_24,Discoba_28,Glaucophyta_3,Hilomonadea_17,Opalozoa_60,Pseudofungi_74,Radiolaria_4,Rhodophyta_484,Rhodophyta_885,Sagenista_135,Sagenista_33,Synurophyceae_23,Telonemia_1,Bacillariophyta_114,Bacillariophyta_71,Bolidophyceae_4,Ciliophora_1342,Conosa_160,Dinoflagellata_1081,Dinoflagellata_1086,Dinoflagellata_1338,Dinoflagellata_918,Metamonada_13,Metamonada_9,Opalozoa_64,Pseudofungi_117,Pseudofungi_76,Radiolaria_109,Telonemia_10,Telonemia_15,Apicomplexa_57,Bacillariophyta_3,Centroheliozoa_4,Cercozoa_305,Cercozoa_418,Cercozoa_6,Cercozoa_70,Ciliophora_606,Cryptophyta_1,Dinoflagellata_1431,Dinoflagellata_1492,Dinoflagellata_1612,Dinoflagellata_857,Dinoflagellata_925,Metamonada_16,Metamonada_18,Pelagophyceae_18,Perkinsea_32,Radiolaria_1,Apicomplexa_56,Bacillariophyta_15,Bacillariophyta_174,Bacillariophyta_254,Bacillariophyta_362,Cercozoa_141,Cercozoa_376,Cercozoa_39,Cercozoa_48,Cercozoa_77,Ciliophora_1273,Ciliophora_1546,Ciliophora_349,Ciliophora_556,Dictyochophyceae_0,Dinoflagellata_1017,Dinoflagellata_1340,Dinoflagellata_1628,Dinoflagellata_1748,Dinoflagellata_1781,Dinoflagellata_976,Discoba_27,Discoba_33,Haptophyta_143,Haptophyta_91,Lobosa_59,Metamonada_11,Metamonada_25,Opalozoa_10,Opalozoa_98,Sagenista_57,Sagenista_93,Telonemia_2,Bacillariophyta_296,Bacillariophyta_321,Centroheliozoa_0,Cercozoa_314,Ciliophora_1395,Dictyochophyceae_20,Dinoflagellata_1912,Dinoflagellata_823,Dinoflagellata_856,Metamonada_26,Pseudofungi_95,Cercozoa_11,Cercozoa_328,Cercozoa_417,Chlorophyta__Streptophyta_1047,Ciliophora_739,Dinoflagellata_1073,Telonemia_29,Bacillariophyta_111,Chlorophyta__Streptophyta_1098,Ciliophora_364,Metamonada_19,Bacillariophyta_119,Bolidophyceae_6,Cryptophyta_118,Dinoflagellata_1335,Dinoflagellata_1430,Cercozoa_426,Bacillariophyta_123,Conosa_87,Pseudofungi_35,Bacillariophyta_7,Cercozoa_369,Bacillariophyta_226,Bacillariophyta_72,Cercozoa_118,Cercozoa_201,Cercozoa_377,Chlorophyta__Streptophyta_174,Chlorophyta__Streptophyta_211,Chlorophyta__Streptophyta_841,Chlorophyta__Streptophyta_845,Chrysophyceae_94,Ciliophora_80,Dictyochophyceae_22,Dinoflagellata_1494,Dinoflagellata_1524,Dinoflagellata_1852,Phaeophyceae_141,Pseudofungi_36,Bacillariophyta_33,Cercozoa_13,Cercozoa_225,Cercozoa_312,Cercozoa_356,Ciliophora_303,Dinoflagellata_1056,Dinoflagellata_1093,Apicomplexa_109,Ciliophora_1338,Ciliophora_830,Dinoflagellata_763,Opalozoa_11,Rhodophyta_1032,Apicomplexa_204,Apicomplexa_205,Apicomplexa_61,Ciliophora_1130,Ciliophora_935,Dinoflagellata_1011,Dinoflagellata_1873,Dinoflagellata_766,Opalozoa_23,Apicomplexa_55,Bacillariophyta_224,Cercozoa_272,Cercozoa_419,Cercozoa_66,Dinoflagellata_1339,Dinoflagellata_1854,Lobosa_15,Pseudofungi_54,Bacillariophyta_160,Bacillariophyta_395,Cryptophyta_77,Chlorophyta__Streptophyta_196,Chlorophyta__Streptophyta_247,Bacillariophyta_1,Bacillariophyta_186,Chrysophyceae_14,Chrysophyceae_74,Ciliophora_1318,Dinoflagellata_1137,Apicomplexa_59,Chlorophyta__Streptophyta_846,Dinoflagellata_1010,Dinoflagellata_946,Metamonada_20,Opalozoa_19,Phaeophyceae_74,Radiolaria_19,Sagenista_111,Apicomplexa_212,Bolidophyceae_5,Chlorophyta__Streptophyta_293,Dinoflagellata_1717,Dinoflagellata_1757,Dinoflagellata_1845,Cryptophyta_116,Cercozoa_219,Cercozoa_383,Chlorophyta__Streptophyta_1045,Dinoflagellata_1031,Dinoflagellata_1082,Dinoflagellata_8,Dinoflagellata_998,Phaeophyceae_142,Pseudofungi_104,Radiolaria_98,Rhodophyta_21,Rhodophyta_278,Bolidophyceae_7,Cercozoa_259,Cercozoa_338,Cercozoa_425,Ciliophora_986,Cryptophyta_115,Dinoflagellata_1036,Dinoflagellata_1399,Dinoflagellata_1483,Dinoflagellata_822,Discoba_6,Bacillariophyta_62,Dinoflagellata_1039,Chlorophyta__Streptophyta_377,Ciliophora_1278,Dinoflagellata_1910,Bacillariophyta_249,Bacillariophyta_325,Cercozoa_348,Cercozoa_7,Chlorophyta__Streptophyta_105,Chlorophyta__Streptophyta_781,Ciliophora_330,Ciliophora_670,Conosa_101,Dinoflagellata_1092,Dinoflagellata_1491,Dinoflagellata_1751,Discoba_31,Haptophyta_169,Haptophyta_215,Pelagophyceae_19,Perkinsea_30,Bacillariophyta_221,Bacillariophyta_287,Bacillariophyta_323,Cercozoa_279,Cercozoa_10,Ciliophora_929,Ciliophora_932,Dinoflagellata_1068,Dinoflagellata_1094,Dinoflagellata_851,Discoba_9,Radiolaria_20,Chrysophyceae_63,Chlorophyta__Streptophyta_1046,Chlorophyta__Streptophyta_367,Ciliophora_672,Dinoflagellata_889,Bacillariophyta_58,Bacillariophyta_31,Conosa_19,Apicomplexa_86,Bacillariophyta_154,Bacillariophyta_355,Bacillariophyta_93,Cercozoa_36,Chlorophyta__Streptophyta_1064,Ciliophora_255,Dinoflagellata_1927,Eustigmatophyceae_0,Opalozoa_67,Opalozoa_82,Phaeophyceae_63,Bacillariophyta_5,Bacillariophyta_56,Cercozoa_303,Dinoflagellata_1026,Lobosa_18,Pelagophyceae_15,Cercozoa_60,Ciliophora_1335,Cercozoa_375,Ciliophora_1294,Metamonada_14,Ciliophora_810,Pelagophyceae_2,Rhodophyta_192,Sagenista_73,Telonemia_36
Barrow_S2C1D_18S.18S.exp.,8.0,46.0,6.0,71.0,1.0,16.0,29.0,392.0,568.0,2840.0,174.0,19268.0,25.0,8.0,3.0,33249.0,152.0,412.0,3694.0,284.0,121.0,4.0,198.0,2748.0,104.0,2473.0,89.0,66.0,2628.0,1225.0,35.0,2174.0,4697.0,22.0,1201.0,3716.0,341.0,12229.0,33.0,318.0,71.0,325.0,727.0,59.0,289.0,1312.0,2874.0,99.0,42.0,43.0,809.0,1769.0,89.0,25.0,16.0,2.0,6.0,1199.0,5.0,85.0,5.0,6.0,21.0,46.0,137.0,8.0,2.0,2796.0,6687.0,166.0,11.0,7.0,93.0,2.0,552.0,2751.0,90.0,93.0,6.0,12.0,196.0,194.0,37.0,3434.0,52.0,27.0,13.0,503.0,2066.0,16.0,4113.0,69.0,54.0,13.0,571.0,435.0,140.0,17.0,758.0,238.0,1187.0,181.0,4.0,6.0,17.0,47.0,500.0,1454.0,1.0,519.0,256.0,13.0,66.0,116.0,12.0,19.0,22.0,24.0,143.0,20.0,8.0,178.0,2.0,2.0,62.0,1261.0,347.0,46.0,14.0,124.0,35.0,34.0,328.0,18.0,137.0,208.0,30.0,15.0,114.0,6.0,10.0,505.0,18.0,46.0,12.0,17.0,33.0,48.0,31.0,13.0,1.0,61.0,6.0,74.0,7.0,9.0,43.0,64.0,7.0,9.0,9.0,12.0,128.0,855.0,22.0,306.0,146.0,54.0,9.0,7.0,8.0,4.0,157.0,4.0,6.0,57.0,3551.0,168.0,379.0,6.0,4.0,303.0,236.0,22.0,100.0,23.0,78.0,102.0,2022.0,72.0,13.0,20.0,5.0,14.0,23.0,12.0,5.0,6.0,202.0,44.0,1518.0,7.0,45.0,7.0,293.0,182.0,7.0,99.0,13.0,160.0,162.0,16.0,71.0,234.0,6.0,10.0,1046.0,1728.0,392.0,9.0,40.0,256.0,12.0,39.0,65.0,13.0,299.0,10.0,81.0,102.0,316.0,24.0,11.0,10.0,9.0,1.0,6.0,1082.0,8.0,47.0,221.0,16.0,100.0,23.0,25.0,63.0,33.0,3455.0,42.0,12.0,680.0,12.0,39.0,14.0,24.0,25.0,4.0,4.0,4.0,1046.0,12.0,26.0,37.0,30.0,440.0,492.0,8.0,55.0,42.0,4.0,3.0,186.0,7.0,20.0,15.0,44.0,368.0,811.0,191.0,598.0,39.0,11.0,7.0,2422.0,845.0,2.0,12.0,127.0,19.0,40.0,12.0,36.0,11.0,62.0,71.0,24.0,3.0,390.0,282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrow_S1IC5_18S.18S.exp.,,,10.0,44.0,,49.0,72.0,162.0,665.0,1455.0,200.0,4840.0,15.0,,7.0,14047.0,118.0,209.0,748.0,45.0,42.0,,95.0,1707.0,173.0,2711.0,111.0,9221.0,1513.0,483.0,,1681.0,3196.0,33.0,683.0,1877.0,205.0,15527.0,23.0,791.0,86.0,386.0,934.0,107.0,54.0,995.0,1645.0,116.0,7.0,,542.0,974.0,80.0,18.0,40.0,,4.0,851.0,9.0,37.0,6.0,,,40.0,21.0,25.0,7.0,660.0,48.0,109.0,14.0,,33.0,4.0,19.0,390.0,14.0,187.0,5.0,,296.0,154.0,,2232.0,138.0,48.0,57.0,315.0,3318.0,52.0,2692.0,90.0,139.0,17.0,881.0,719.0,202.0,,1015.0,222.0,1656.0,256.0,10.0,,10.0,,364.0,798.0,,1029.0,,13.0,117.0,197.0,199.0,53.0,16.0,,73.0,36.0,9.0,183.0,16.0,,44.0,990.0,299.0,25.0,12.0,38.0,21.0,9.0,337.0,16.0,110.0,266.0,32.0,12.0,192.0,5.0,100.0,156.0,15.0,30.0,53.0,106.0,,,12.0,8.0,,50.0,,,61.0,,22.0,73.0,18.0,,,,147.0,1346.0,,704.0,70.0,12.0,,,,,107.0,,,,3184.0,53.0,186.0,8.0,11.0,115.0,298.0,57.0,21.0,49.0,5.0,111.0,653.0,32.0,,173.0,,60.0,,12.0,9.0,,266.0,33.0,1083.0,11.0,,,343.0,733.0,23.0,44.0,,326.0,370.0,29.0,141.0,558.0,,44.0,2560.0,13242.0,2759.0,16.0,126.0,173.0,24.0,37.0,,35.0,276.0,,136.0,157.0,,,,,5.0,,,957.0,58.0,49.0,78.0,7.0,93.0,32.0,32.0,55.0,18.0,1719.0,58.0,13.0,17.0,3.0,,8.0,,45.0,7.0,,15.0,720.0,12.0,18.0,41.0,38.0,329.0,858.0,11.0,,38.0,16.0,7.0,69.0,,8.0,8.0,26.0,134.0,311.0,277.0,375.0,12.0,43.0,36.0,726.0,59.0,4.0,,93.0,17.0,10.0,19.0,34.0,4.0,71.0,176.0,,5.0,252.0,415.0,11.0,486.0,5896.0,43.0,6.0,2.0,6.0,75.0,2.0,4.0,76.0,127.0,43.0,5.0,22.0,3.0,18.0,14.0,40.0,26.0,4.0,3.0,48.0,80.0,11.0,2.0,13.0,7.0,15.0,33.0,8.0,2.0,36.0,3.0,367.0,4.0,71.0,1.0,69.0,1.0,8.0,4.0,28.0,13.0,584.0,5.0,4.0,49.0,292.0,380.0,7.0,22.0,12.0,49.0,2.0,2.0,13.0,2.0,3.0,5.0,1.0,11.0,5.0,1.0,5.0,228.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrow_S1IC6_18S.18S.exp.,9.0,24.0,,40.0,,7.0,10.0,190.0,662.0,3287.0,92.0,28173.0,36.0,8.0,6.0,36762.0,218.0,435.0,3238.0,206.0,107.0,,245.0,3388.0,83.0,1336.0,51.0,96.0,1481.0,660.0,39.0,1209.0,2613.0,,651.0,2162.0,284.0,10116.0,28.0,210.0,36.0,222.0,421.0,33.0,236.0,701.0,3276.0,53.0,60.0,,889.0,2169.0,80.0,25.0,,,,618.0,8.0,56.0,,,16.0,34.0,74.0,,3.0,987.0,2486.0,124.0,5.0,6.0,68.0,,223.0,1056.0,70.0,50.0,13.0,,114.0,106.0,,1626.0,14.0,25.0,,621.0,1208.0,6.0,1996.0,36.0,20.0,,334.0,212.0,58.0,15.0,390.0,126.0,754.0,91.0,,,,24.0,268.0,729.0,,210.0,78.0,,53.0,45.0,13.0,16.0,23.0,,15.0,6.0,4.0,100.0,,,30.0,622.0,186.0,21.0,,43.0,11.0,,284.0,11.0,105.0,93.0,15.0,4.0,51.0,5.0,16.0,418.0,19.0,16.0,,11.0,15.0,16.0,15.0,,,28.0,,27.0,10.0,,12.0,42.0,,,,,74.0,458.0,16.0,293.0,173.0,21.0,6.0,6.0,4.0,,72.0,,,20.0,2943.0,43.0,215.0,8.0,3.0,137.0,81.0,,38.0,4.0,34.0,40.0,1836.0,60.0,7.0,30.0,,,31.0,12.0,,,71.0,,934.0,,,14.0,308.0,126.0,,31.0,,83.0,209.0,,62.0,162.0,,16.0,1062.0,1723.0,246.0,,68.0,338.0,8.0,,39.0,15.0,188.0,,85.0,54.0,,,,,3.0,,,609.0,9.0,32.0,204.0,12.0,56.0,19.0,4.0,63.0,14.0,2478.0,19.0,3.0,1156.0,13.0,,9.0,38.0,8.0,9.0,2.0,10.0,1483.0,,26.0,14.0,37.0,470.0,241.0,,13.0,50.0,,,184.0,4.0,18.0,10.0,55.0,222.0,618.0,151.0,528.0,46.0,,,1017.0,326.0,1.0,,127.0,19.0,12.0,,38.0,9.0,38.0,43.0,9.0,9.0,307.0,166.0,,,,,,,,,5.0,3.0,14.0,,,,,,,,,,,,,,,8.0,,,,,,,,,2.0,,,,,,,2.0,,9.0,,,,,,341.0,,,,,2.0,,,,,,,,,,,,,24.0,85.0,4.0,3.0,1.0,5.0,1.0,43.0,8.0,10.0,9.0,4.0,2.0,2.0,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrow_S2C3_18S.18S.exp.,15.0,18.0,8.0,134.0,,29.0,51.0,234.0,116.0,743.0,522.0,4150.0,,,,8889.0,51.0,92.0,1502.0,83.0,11.0,,38.0,631.0,22.0,3976.0,159.0,,3732.0,1588.0,64.0,3450.0,8282.0,20.0,1702.0,5567.0,115.0,4933.0,,416.0,57.0,437.0,1535.0,112.0,29.0,1999.0,670.0,126.0,9.0,,250.0,415.0,9.0,7.0,,12.0,4.0,1937.0,,158.0,6.0,,,57.0,179.0,6.0,4.0,238.0,130.0,57.0,7.0,38.0,66.0,1.0,432.0,1813.0,143.0,140.0,,,342.0,370.0,64.0,4969.0,23.0,67.0,55.0,203.0,2627.0,16.0,4759.0,32.0,88.0,13.0,1216.0,702.0,173.0,,1142.0,186.0,3922.0,187.0,5.0,,9.0,142.0,1143.0,4025.0,,355.0,174.0,13.0,205.0,179.0,73.0,32.0,45.0,30.0,83.0,28.0,,199.0,,,96.0,1051.0,569.0,54.0,21.0,142.0,43.0,37.0,130.0,24.0,52.0,299.0,57.0,17.0,165.0,4.0,,184.0,,77.0,37.0,11.0,26.0,27.0,57.0,8.0,13.0,37.0,5.0,12.0,15.0,,5.0,11.0,,5.0,,,32.0,182.0,,35.0,19.0,64.0,20.0,11.0,10.0,1.0,177.0,,,63.0,981.0,200.0,463.0,27.0,8.0,426.0,417.0,,269.0,8.0,80.0,146.0,666.0,5.0,,6.0,,,3.0,,,,329.0,55.0,2957.0,17.0,,,76.0,408.0,9.0,65.0,15.0,324.0,32.0,31.0,,665.0,,,212.0,187.0,633.0,53.0,,50.0,10.0,42.0,56.0,16.0,410.0,21.0,11.0,125.0,,,23.0,11.0,23.0,8.0,8.0,2882.0,21.0,76.0,40.0,,112.0,44.0,32.0,3.0,52.0,717.0,51.0,24.0,179.0,,,23.0,,53.0,4.0,,,232.0,7.0,1.0,80.0,6.0,68.0,666.0,12.0,13.0,6.0,1.0,,44.0,,6.0,3.0,8.0,618.0,171.0,226.0,98.0,6.0,,1732.0,26.0,236.0,,,43.0,,37.0,29.0,6.0,9.0,158.0,111.0,7.0,,36.0,327.0,,,,34.0,2.0,,5.0,66.0,,,80.0,,,,44.0,,,,,,7.0,,2.0,,,20.0,,,,,,,,,,,,,,,,,,,,,,,550.0,,,,,,10.0,3.0,7.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,82.0,2.0,10.0,6.0,3.0,9.0,5.0,24.0,99.0,29.0,4.0,97.0,18.0,6.0,5.0,6.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B234-P_Blank773_18S.18S.exp.,,,,,,,,,,,,9.0,,,,19.0,,,5.0,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
