"","Full compound name","Meltwater_A","Meltwater_B","Meltwater_C","Meltwater_T-S_A","Meltwater_T-S_B","Meltwater_T-S_C","Sea ice_1_A","Sea ice_1_B","Sea ice_1_C","Sea ice_2","Sea ice_T-S_A","Sea ice_T-S_B","Sea ice_T-S_C","SW_08_A","SW_08_B","SW_08_C","SW_12_A","SW_12_B","SW_12_C","SW_15_A","SW_15_B","SW_15_C","SW_17_A","SW_17_B","SW_17_C","SW_19_A","SW_19_B","SW_19_C","SW_T-S_A","SW_T-S_B","SW_T-S_C"
"11","Arginine",2.04304994580654,20.0917684282185,20.763746634293,111.576424518783,179.19841386005,156.943100275218,148.73307480362,41.9649408714088,95.039961490459,48.5524916442836,23.7148400965347,68.1549282727616,36.0761903206218,12.0101812761209,2.38693773351217,3.64720385571354,3.26659274599981,2.31065463586469,14.0420210594201,14.0501303918048,3.70696017819673,17.4570592793274,6.92057105407939,22.3934837945457,7.59981946872506,3.45152819795914,6.21561616466815,23.1949523306703,161.357363169882,59.4003741641339,98.7326141254485
"12","Argininosuccinic Acid",3.9833305507163e-05,0.078987993879033,0.11519919848824,0.276047578898814,0.781409616835864,0.506993150762665,0.659715222479082,0.217923772182652,0.511049419415207,0.413568009482781,0.165319986785899,0.465386449897113,0.233243004231166,0.13630770827477,0.0205608146394508,0.0399915532716165,0.106759915347139,0.0600013100397042,0.339489414576886,0.355777301560972,0.0808953025171156,0.421931084808023,0.223035718943384,0.654797921165712,0.24344504170092,0.113604453252035,0.116887717621643,0.623031967965847,1.1420114084803,0.277788510113215,0.627382426262237
"13","Asparagine",1.58371206416661,0.817600852026633,0.714101988293899,88.2812900317195,67.6101528925051,68.3717427618381,37.5283929220203,8.35355495592279,5.87432803276593,13.1554097891728,21.0373391937157,21.4068329925981,32.7525181064557,2.70831766785721,2.34084922807623,2.87151805959379,7.36281197015587,3.91955454625359,7.92942989239003,7.530096462566,10.0657053920937,11.7485629861134,17.8862156113801,20.9228203179837,17.7822220290343,12.3637108231518,15.0124050944335,18.9487357284842,117.812645339004,103.923254963666,153.883363876379
"14","Aspartic acid",5.00200870277676,7.51391999554799,9.26164909111683,139.983780902269,154.414958527949,105.469520018408,180.325024103075,51.349693087259,24.6344461691751,64.6444715652119,26.913060457383,22.4028970415169,37.6630142864565,6.51890297253917,5.96427767603471,6.26803694683804,14.2922542873166,10.32866457843,14.066666924232,14.6427762004643,16.1676980739221,17.6879847266404,26.9922316685431,27.236625301312,24.4657900027971,37.3874666723826,43.6992350622279,35.9967476503955,123.16231472842,135.796491925231,130.059560920027
"15","beta-Alanine",0.347536911460897,0.648781159153293,0.928400675648013,6.32143870365545,5.70995956275409,4.59075032525065,94.5749533459695,9.61312364023082,3.52466156125531,22.1044433964696,12.3544001870674,9.5097956053794,24.5226083575542,6.18274679594234,6.70320073548938,7.55007954002394,10.8963953982425,5.59305101576239,10.0389269636809,8.81267948295248,11.3746965226824,10.3498284756916,17.3162564889541,16.0202639900192,17.6772844148674,16.9733098859063,19.6780666882183,12.4176528656368,27.7545489824182,25.0707408217322,31.62653310479
"16","beta-Glutamic acid",0.924956392490498,1.72195308335361,1.76165579142393,3.99528546855628,5.62387430223133,4.74739889591133,12.0873218666985,9.13404366046571,1.73379543135985,4.79782530791569,1.48840482080476,4.08471985200692,3.41102008785082,0.593744313550685,0.556192932087347,0.303562714614843,0.949698056779865,1.18981290922849,2.52675799626962,2.3681885191959,2.49165455232862,2.95633921650536,1.41747287816839,3.21750864740715,1.57318201393677,2.20392807337058,2.37764544437115,3.41703162139578,5.19302880061236,3.48479858092333,3.82267691654423
"17","Betaine",3.25156653082115,4.69849255664572,6.29934998840052,18.283923003168,17.9150869345816,14.625697593976,201.828750181906,70.5780399394795,36.4044979949391,76.1355679347701,55.5569551564636,44.4000003390233,81.5564104191627,6.02546297492511,5.37381428640924,8.20237243532041,9.29432591048989,4.70027002553421,8.53485216782429,11.9500025946844,8.86703318932184,10.2598129230824,11.6554226786454,9.974297831611,12.0252418614885,13.5414183729574,14.765530413851,10.6037282973867,48.8782107615047,41.7893858103825,41.6048952992797
"18","Betonicine",0.00934679840870111,0.00562628093119996,0.00639348637265602,0.0204062170824128,0.0283609987736185,0.0181132318684481,0.0077368817311731,0.00316790380673288,0.00304749985993398,0.00269725453151636,0.02953068311678,0.0233328644246104,0.0333334628422828,0.0269819742581793,0.0201997524910267,0.0265178926104242,0.0273156019777937,0.0134988177925749,0.0264313716890076,0.0240477344676962,0.0197882217485984,0.0228938683922967,0.0271548271661999,0.026887362888094,0.0293091676838129,0.0479224643773635,0.0735791742158319,0.0301466471210659,0.0474293843627189,0.0567063343940031,0.0428648942244736
"19","Carnitine",0.170778891230369,0.223252177754658,0.260638875772611,1.24890980784769,1.21166706304793,1.04354656252707,10.439640647491,3.15131938793517,1.48282212387855,3.70533867258876,0.46966330986081,0.3412089759695,0.701784574914461,0.215026906858025,0.190941066351331,0.23295414655715,0.354421875798308,0.168122277172313,0.338153955389235,0.346951185537374,0.312994471684859,0.359341458799188,0.527044727124558,0.495232213654635,0.582234048916905,0.726283982179636,0.884547762326888,0.561773713230679,1.17347832652327,1.17209644262747,1.43840566587207
"20","Chitobiose",0.0239186736850149,0.196821917312832,0.177897398604357,0.439207806582422,0.840270822195992,1.96274073616941,1.44599503979772,0.566859061590884,1.82259444086414,0.765423942535572,0.0812494921983058,0.500548599388486,0.423600340368233,0.0967620917570087,0.0223424860008074,0.0483354901186308,0.00770712818739368,0.0063058321533221,0.00912686232717673,0.0533161153380401,0.0298979377188061,0.020457997543561,0.00625255925420243,0.00625255925420243,0.00505161037305989,0.00796600097290214,0.00720403566245063,0.00552309400787882,1.05607521648081,0.319712542700687,0.0404689888997702
"21","Choline",1.9610165861442,2.54382087540182,3.4349084411808,51.9876344117071,41.7641543134325,41.2799512981361,53.9499048962827,22.2603679056616,12.2506843737602,27.7240006416057,11.6138064081155,7.92521065482096,17.8225749421779,4.02894479794442,3.58837757627026,3.49265221084038,5.14974293715457,4.66921796243214,5.34875999377772,6.78628768379943,8.3065633774067,8.31052653988738,10.4690696751331,10.850712719019,11.1219892354107,10.1129170600213,15.4787993729746,11.2936535914447,35.275396632281,35.9845693460108,39.3475207343131
"22","Citrulline",0.572396874340956,0.36655245761934,0.582395642677054,1.8178102373216,2.23438324937772,1.70198959055883,6.39121802313496,2.6642990307327,1.03159119799114,2.22972948437826,2.13738310248961,1.80644835751389,3.35777013870794,0.393997422240797,0.325595714333288,0.533985324511658,0.678280415982048,0.511749877248668,0.741418367432474,0.931767306981717,1.00589641956054,1.14464002432385,1.42177576053296,1.67600216062278,1.42054687285282,1.50129308180397,1.75136926403051,1.49460990652264,3.55213887965084,4.09513608071552,3.56706224726371
"23","Creatine",0.0600337476063008,0.0367981662649618,0.0402736250256547,0.0327322894811501,0.0156283587346486,0.0354483115829391,1.39843904757026,0.17820664925665,0.145765930259331,0.147926451492589,0.0205884974832401,0.0149309065789004,0.0217840877181685,0.110049940566936,0.0765097289920473,0.135322840123019,0.11652865546076,0.0486279053335283,0.103903224709059,0.11441206089833,0.0856060300265756,0.10474430068189,0.124216838129444,0.0984465599238585,0.117661932069964,0.145378387336736,0.164151054012347,0.0988360075180118,0.127362491325739,0.129098144823008,0.192487683423243
"24","Cys-Gly",1.13809045718484,0.746710933447069,0.808936844567658,33.6807230984185,30.3019557006392,37.2822755048777,3.50990141580278,1.75495070790139,1.75495070790139,1.41528282895273,5.28818535565233,4.01172682152935,4.65360311297405,1.62013919689635,1.51421008727619,0.275038527153004,11.1006139889721,4.75174268654803,3.621246984627,8.62440002614095,11.9014495125316,10.8065385656182,21.6369544129963,18.4900410426166,19.9256588478987,1.33996693412327,33.3224979641204,25.1478768411341,91.8351412899372,45.0963443745671,87.9174940582918
"25","Cystathionine",7.64117925140321e-05,0.0483881226461668,0.0485843090985608,0.119821209846757,0.114919941934451,6.29682369453388e-05,1.30945229219024,0.438311090124841,0.234667377432515,0.80750454329433,0.218105379822166,0.179781591224812,0.303868922061879,0.140316351735492,0.0741178298971444,0.0984013206741068,0.0724700821066313,0.0603676250637157,0.130142363707108,0.217842053191245,0.12516716057423,0.197655199390357,0.168823862016461,0.212378945247613,0.159427489931694,0.141652116746676,0.193164341620438,0.265700606279006,0.281728512469135,0.341600071315654,0.313323130609537
"26","Cystine",0.000106712527075908,7.0015006452519e-05,7.58495903235623e-05,0.265286141794778,0.44575629787888,0.100558504566547,1.59817386571324,0.217005526216531,0.401531013923231,0.853771430007392,0.000175833141204622,0.000133390658844885,0.000154733164260067,2.49569619774302e-05,2.34444188272829e-05,2.57888607100112e-05,3.43851476133482e-05,2.81333025927395e-05,4.07192537526492e-05,3.51666282409243e-05,3.79247951617812e-05,3.69291561479874e-05,5.83898733056857e-05,5.83898733056857e-05,4.717474520124e-05,7.43909443558015e-05,6.72752888087248e-05,5.15777214200224e-05,0.204211589228421,0.000124784809887151,0.251660597238644
"27","Cytidine",0.27663445070225,0.276990603660738,0.312808428921359,3.72151025758816,3.94258606575969,1.93293750993218,46.4504930133881,4.76971631358043,3.06175766588034,9.26719122981616,2.56765280306875,1.78774673638577,1.99983814376253,0.000949672042090384,0.428882078389338,0.397435249332453,0.629638263758995,0.348475575307246,0.00165475862305579,0.0195913523179405,0.0171189250551668,0.0170041576755396,0.0217879798361387,0.0263948908793128,0.0178402580264691,1.17912771165025,2.06993756695667,2.15808203055239,3.54996686835395,3.75725196023952,4.79535403024664
"28","Cytosine",0.547775990412082,0.146119743751357,0.250432762037883,0.863473673225755,0.776637295585071,0.402996650235912,7.98387029606531,1.55114647570275,1.14514432764844,3.2409986796818,0.604654723329922,0.537135903184827,1.22326106955058,0.262986074396626,0.625365528238854,0.320080798382993,0.637059217505943,0.257642053318583,0.344747569296081,0.499365093712157,0.700347725951794,0.390146249016028,0.540149615187448,0.43593960266429,0.264626841323751,2.90228006051763,1.51717209528139,0.967074460116932,0.969630745156545,1.78477901073747,1.10030539995667
"29","Deoxyadenosine",0.211049509189712,0.212477352965788,0.262818027760299,0.884185103594312,0.44820719182686,0.224334301162761,28.9316717169288,2.08103532467226,1.32912185966489,11.5849414534815,0.377609330833762,0.292508462905572,0.425696452920929,0.0555662886185089,0.10923512916924,0.0703573291728269,0.0468771261169783,0.0525382606599449,0.0439063994768952,0.0550275626869627,0.114131088659694,0.102350559823914,0.0771924558707474,0.044236530467347,0.057148521374713,0.216326406086377,0.225588945541091,0.148831250267924,0.149326258811351,0.420784963591561,0.242795935072032
"30","Dimethylsulfonioacetate (DMS-Ac)",0.798785024984191,1.31562762481321,1.42620719138962,0.479973876362977,0.412914481077929,0.401163024261155,9.29993077375224,12.2958721962908,3.02510501808442,4.57058101945026,2.00641472126047,1.64837602604593,2.26690813149391,0.211678830223533,0.161322422228067,0.26883404253339,0.173578427378557,0.111016277214797,0.200601552835072,0.1874645161629,0.121768131451861,0.153208708434451,0.227777714205519,0.182303751615047,0.196420170524312,0.199179244171189,0.180282528535162,0.181803969781201,1.51751002816835,0.90713021925616,1.18434181913056
"31","DMSP",7.38476482115214,12.4433359730166,12.0567220385026,1.79536233244086,1.55335304669239,2.95113577585171,42.2241081574624,21.171433740598,17.4217757658673,76.1639284328188,110.197679779773,111.747480905732,112.568325568742,0.623549756351732,0.900897070275699,2.93369167771592,3.75558744125007,2.64049096876908,9.32413117866496,5.16989990609571,3.3681970754815,3.24253588122516,9.23471624525984,15.3631569356501,8.65930262134984,6.81975740843113,1.93283800992512,8.21893541201778,26.3565728834484,29.5546756083108,14.0273151782012
"32","Ectoine",0.0661281387351394,0.0836889998218574,0.128054280822373,0.0610337034107418,0.0838335724642472,0.0258976854913901,1.1785588906956,0.682591560369857,0.341906158271848,0.898275282108297,0.376590858105186,0.222315203399257,0.433989908123617,0.061693290065093,0.0491849491617473,0.218837252519635,0.0582788646206244,0.0386864348335599,0.0744259115347735,0.0817670252089387,0.063889707933851,0.0768401854924615,0.09486212931976,0.0911540657076993,0.0766125526078926,0.111455844282121,0.125215791687541,0.113529337815627,0.25691185432566,0.20178041898855,0.18161488900403
"33","Glucosylglycerol",4.14695152311121,12.4784695151939,11.7835701870464,428.50756320484,267.930743970863,294.975638864073,280.626562534534,110.066169096887,94.4275850188989,147.109461971239,92.3202373480172,81.5875385909525,113.35762886273,35.3425771697399,26.4080252058667,26.7172683755589,37.5625703282842,49.4478195558911,49.899940949898,81.591453317607,58.3999246187076,102.094658109501,142.175550494734,102.312252688053,144.577618072015,163.588149276589,253.842839612357,322.788350205391,618.519592968722,722.263358247423,395.933903564196
"34","Glutamic acid",6.34496408544941,12.5513864991349,12.9840573507085,132.893433413125,92.4162271529588,77.9512329644359,229.25240947666,77.2224489255859,53.5317046271307,83.7532487115039,141.00174699374,131.398043531531,169.468608473593,22.7343437729127,16.5000133834706,29.4831950234527,66.0639982262673,31.1888398723829,60.0291791477963,56.1080022432347,66.9464748130512,78.3039811931545,132.480666549549,129.582544764717,131.864052296581,95.310562898594,91.7208604807345,118.193711933588,253.285803584392,244.630855054893,328.996374076287
"35","Glutamine",4.03545199159866,7.82308011591544,7.13452324077143,349.207256257848,270.436976689389,296.810479989824,143.230421898862,41.6842638429631,28.653282250744,50.3704897308297,325.089112290699,308.853903860111,456.585722012887,22.5311546944401,19.2032966761767,25.4830338330975,39.4358494649723,22.1566720004147,42.3222879278728,33.5787309158221,44.5136933330836,47.3654101067102,77.0292979381547,91.2257966038395,76.6081918602381,57.8181893782032,66.3530982721315,84.1067709035385,483.773152702847,408.674567073669,533.738615138397
"36","Glutathione Disulfide",0.000533012124336843,0.404594496046544,0.286594972163353,23.053616915962,19.0356674748905,4.45259151784593,28.8282642946346,6.20549875488471,4.24146812040182,11.4899782780886,4.53543118058749,5.34586833901319,9.84489007958358,1.7153066389589,1.13706766553887,2.0521372372104,4.64654355395256,2.06317342910337,4.89905349217407,4.00285740473494,4.81950589492185,6.11473912924035,12.7674588359677,10.2296936486052,12.0852886257216,4.97859244350652,6.31811034926823,8.8967141912846,38.5454583622051,27.1460638272565,63.369135026618
"37","Glycerophosphocholine",0.359679890865192,1.23641925798288,1.31371538842065,134.684063239895,108.532331979278,106.857267752551,57.8529968119687,16.1056192325782,15.4639470321884,23.0119982368118,34.2140666579226,33.1672805125936,49.8747997118306,14.0620976694328,9.5497296558,13.341497349859,25.0571512055572,18.5534779884001,25.3025405563059,37.9763392231928,34.2009945969672,40.518419433381,49.7596891946499,48.1736892770842,58.9959178353037,48.5557123604835,58.8307361880311,68.5874638100358,173.33292708717,165.810948114554,157.970888575999
"38","Glycine",1.93929268847365,1.00117148205185,0.874434688007253,4.57894328061186,2.92335843038001,2.9804427266483,12.3111287228294,3.49047701591972,2.59790760282853,4.53534742968508,5.16348594432861,6.34432769372,5.67763839808329,0.451762356920285,0.488482677559837,0.551886212447266,0.928240514090061,0.61149051857462,0.93503308456142,0.92000987688202,1.22697088583928,1.30191978749275,1.74650903095355,1.65975528891543,1.79148986167415,1.96416098361146,2.27470058739867,2.00725497426873,7.9118448092325,7.00336761554153,11.207838927736
"39","Gonyol",5.79842961895641,7.21782230738039,12.0541269512502,10.7412669095618,8.78865820043578,7.83307225470591,151.204674752428,158.649701877507,70.0849717981366,96.0849600129075,4.2683086824039,4.37939944229773,6.0059578978605,3.53512402176909,4.10353570918361,5.22943706231631,4.17398155455842,3.07854655406163,3.35608082145017,3.25441241887942,3.33197639578015,4.23154987396232,5.59333858629977,2.80960611362399,5.11776165348856,5.46460392677601,6.28446479862861,4.89620351931803,12.0134692967799,14.3094494903266,12.446379313314
"40","Guanine",2.21212132526054,1.60937837589098,1.81383269901209,1.93380999574249,2.49002587100828,1.68140045367665,44.2878844970267,48.5479733842586,14.5977803029963,12.9838928405959,2.84038305567716,2.06393226381576,3.37803156675553,1.70515298521477,1.78019356972563,1.96111705285982,3.09574190994838,1.76164967726422,2.33310640363013,1.89571642398136,1.39291136385737,2.07091512358404,1.99487074258476,1.60691127657005,2.06270903898907,2.62932994517073,3.31482821192502,2.23924210561389,3.52247652196171,4.80512336473875,3.40536013890322
"41","Guanosine",0.341604152459519,0.381533749314005,0.409259641882695,8.60454252299097,12.0440956788259,4.08799629659011,184.268833580934,17.1072081032415,15.0495949831106,35.2980600021978,4.59720566072818,3.2976397765065,5.19414962906761,0.515290961677613,0.60221756478819,0.406589286459936,0.617347614372495,0.526623117361436,0.643486491564749,0.83076240817922,1.19783598824522,1.21786642552852,1.16395442292151,0.800584002126953,1.48255173736686,2.56643062854918,4.19306116969999,1.76066814290475,2.23489375771149,4.6554158292882,4.41115243001547
"42","Histidine",1.64889271583365,0.582316352290011,0.603438596110274,9.59714589890212,8.94203332675957,9.25444883869748,36.7810906730314,9.04322394267264,6.00271058711144,14.8781655305865,3.87675581978241,3.85350950582761,4.79969479148411,0.973388979964516,0.973521660374831,1.17140639180396,1.14908949261432,0.801482676816585,1.2227818831428,1.23612679179241,1.52950242300244,1.64855875984386,2.14245277197999,2.09239696398823,2.0229929353731,1.51439282014061,2.17041795067763,1.98143672650533,12.3836809903382,11.4818377980133,13.6255331711689
"43","Homarine",1.15133191448449,2.06717730901714,2.08452504190015,13.4803690811889,13.2328032369092,10.1375136362957,61.781477160315,24.517147599183,13.2836036681921,16.1307470715366,41.7880291001946,34.150102931793,58.6963625684254,5.11650137710341,4.68595696648235,4.81692351045841,8.68755472054281,4.66661564783017,7.46163594736721,8.87782250096455,8.00681150217163,8.50127959885492,12.3466283892044,10.5783031127426,12.4991264285092,13.1170649156179,14.1645098723991,10.7321584407449,45.2251801291412,38.6110012724624,38.0942426242781
"44","Homoserine",1.99227138325654,1.02673615816755,1.16094471054456,17.6068271313918,15.6753071322866,14.2498491124382,2.99050010293457,1.65224307324343,1.60444632060547,2.22024431599626,36.8390547325342,30.6693456054399,39.9859610049148,5.26557067850533,3.62690727381662,5.02353350559577,6.98869221122021,5.04645786401024,8.68430775294422,11.0181432562134,9.90199751625676,13.0945425834735,16.1392238414123,22.3236343109244,15.4958463542887,15.8886914225693,16.24036257029,20.0979270158148,65.9182259540021,52.2800827742216,39.7873394871974
"45","Hypotaurine",1.9840238344806,5.18996664063439,6.06929353291732,13.0703379532995,16.2379672482819,15.4473603118977,191.745520502094,72.1612740265481,41.3133898188716,134.273614153404,88.3657225892359,78.6131357087575,74.5297843419277,9.76994015718365,6.25008841852541,10.8977297388333,8.50157312147404,4.73806018922736,7.80864585415575,10.6870612913664,6.30717078089516,9.81249152246024,16.0548147839912,17.9122939484346,14.8321047618395,32.8921682571061,23.010426184374,30.7205932950592,51.5326968840387,42.1716116950358,19.5072748899299
"46","Hypoxanthine",0.294129420059648,0.809730967682083,0.632777575489623,10.8855779653398,6.52292767451873,4.50018116666398,36.888982661721,8.18053495899483,4.0134536213014,9.2143182206092,2.10800306321462,1.26345234262472,2.36167053989029,0.835857790586031,0.813468665412054,0.570418136784712,0.39186839088008,0.469860463074502,0.449744491247625,0.545011267119564,0.929575885408694,1.01295376442472,1.22834309713019,0.582063308954993,1.24405731832049,1.05066560534681,4.18240888875352,2.2299893561829,2.50987949730593,4.83575550467496,5.0412805553669
"47","Lysine",1.64054856251742,1.07637801613134,1.16607618414229,59.8567229723266,124.682798346224,88.3622833912405,86.5199587963297,15.1467916622487,23.2161041594369,29.4375003569597,15.6271373482868,31.3969186023746,23.3044098930793,6.47600551329049,2.16113240697987,2.75173303414859,2.62740745583702,2.03903117354235,7.19469132090836,8.82333418516633,3.79500688497906,12.5706567499053,5.91323782789915,12.33478458032,6.53235039046719,0.687739748652875,6.58849450208306,13.4536031497192,147.474471521884,57.3849893054001,107.007893954074
"48","Methionine",0.0685937746249129,0.303239491100143,0.208147929513115,16.9173354861485,14.6806856825029,10.8953064002068,37.7718012824888,4.67746202489915,2.40084257193537,15.6882850718683,6.70241018213567,5.36808803820105,9.82413944601515,0.597552490198161,0.749925990090085,0.85206546983983,0.940921957013116,0.505918815682362,0.685810384367913,0.38165983544879,0.763114071487222,0.989197957268413,1.24655903900775,0.641095544680241,1.31402214566949,0.568769886507037,1.22139072676308,0.653212876827731,14.8936806572918,15.727498292848,20.3309024280544
"49","Methionine Sulfoxide",0.12010511492094,0.168430235644585,0.149401597090924,17.704039661586,10.8470892194542,15.0449893672264,10.5662784548277,2.12510628646708,1.47989558580867,2.26363433901954,3.06088202710964,2.9245236392368,3.67863527821032,0.490880960136892,0.374822073915253,0.300503137975146,0.385903352979264,0.282125694858602,0.49256775120051,0.451860392495861,0.607397917009026,0.500472961582252,0.731868524086115,0.841046707053949,1.0432861033806,0.886015314192469,1.52576863263544,1.98402332883171,21.663147082599,12.1027874421979,28.6002406824985
"50","Methylmalonyl carnitine",0.00749986696607141,0.00492072719493373,0.00533078779451154,0.0727862298812478,0.0275182581504859,0.0487519724234897,0.0158080723592464,0.00485012699555299,0.0075867930818344,0.00200896317377649,2.69313850451602e-06,2.04307058963284e-06,2.3699618839741e-06,0.00175400114529089,0.00164769804557629,0.00181246785013392,0.00241662380017856,0.00197723765469155,0.00286179134231672,0.00119065269167755,0.0032537834047932,0.00302103962273421,0.00446061705248255,0.00450121047509145,0.00598808442552509,0.00411002663894944,0.0106550807216128,0.0161924327775893,0.0558614350499574,0.0398044463585411,0.0532335217314819
