"","Full compound name","Meltwater_A","Meltwater_B","Meltwater_C","Meltwater_T-S_A","Meltwater_T-S_B","Meltwater_T-S_C","Sea ice_1_A","Sea ice_1_B","Sea ice_1_C","Sea ice_2","Sea ice_T-S_A","Sea ice_T-S_B","Sea ice_T-S_C","SW_08_A","SW_08_B","SW_08_C","SW_12_A","SW_12_B","SW_12_C","SW_15_A","SW_15_B","SW_15_C","SW_17_A","SW_17_B","SW_17_C","SW_19_A","SW_19_B","SW_19_C","SW_T-S_A","SW_T-S_B","SW_T-S_C"
"24","L-Pyroglutamic acid",1.25132350512287,1.58872150356506,2.05963547935104,21.2287429334049,8.46955828993766,8.74507691123073,50.1369671663343,7.43848065587784,5.45423135485615,34.6122101192908,6.21703594452492,2.24092283937647,9.09638011775894,5.80176815064111,3.7328401796842,3.46265785587726,2.3713730769646,1.74544559942568,2.27295580302464,3.06988104242937,3.80562405934426,3.69533964046522,6.05986920638946,3.03336848201642,6.44216841395161,4.43085941761959,8.26897096523304,6.53340401082389,8.99741570327461,10.2027722403958,14.9487989021282
"25","N-acetyltaurine",0.000647833509294578,0.000414986421785269,0.000460951118142469,0.0163542352244713,0.0115047542962028,0.00780987800443024,0.238009906679689,0.161258436277271,0.0440698795911975,0.0669262556061756,0.0664670064564851,0.0541907173225612,0.10050216002857,0.0181438768290532,0.0199704286089959,0.0231668461375248,0.0403124370910294,0.0188423375232244,0.0275875072324747,0.02970607920006,0.0362070485078917,0.0294723386664611,0.054995867172404,0.0408970574037575,0.0495934640634109,0.0515880269438156,0.0576280116303899,0.044657388882321,0.121735721102618,0.101851395166878,0.114910050154427
"26","NAD",0.000375625194959204,0.000246450919769614,0.000266988496417081,0.000453880443909038,0.000439239139266811,0.000453880443909038,0.00108931306538169,0.000544656532690846,0.000544656532690846,0.000439239139266811,0.454522065809291,0.807758505185084,0.686724742677926,8.78478278533623e-05,8.25237170743706e-05,9.07760887818077e-05,0.00012103478504241,9.90284604892448e-05,0.000143330666497591,0.0517869334128505,0.0558486536805251,0.0543824599084827,0.000205530767053149,0.000205530767053149,0.000166053820942331,0.000261854102255214,0.000236807188126455,0.000181552177563615,0.000439239139266811,0.000439239139266811,0.000349138803006953
"27","Orotic Acid",0.00678999690265514,0.00379085769768476,0.00304839164030444,0.151528496405232,0.0809514394324418,0.0852137109528443,0.277336556954492,0.0858693017743539,0.0330485080411208,0.122475852938016,0.0291889514628311,0.0236335370537151,0.0549080069114617,0.0143837145300526,0.0166879561733449,0.0157916562488437,0.0433389066455086,0.0274097036931893,0.0513781282598894,0.0405112451648267,0.0615336044934105,0.0590236895671006,0.104888785469627,0.084148904903947,0.0909712026723281,0.0678066462943668,0.0816475906904338,0.103357484877632,0.155012360064339,0.109914122355924,0.290918994474368
"28","PEP",5.27886544436336e-05,3.46350900195786e-05,3.75213475212102e-05,0.28703767067435,0.593213738883703,6.37862907860573e-05,0.31389897073243,0.0714664153418617,0.384978841152128,0.123586349922443,8.69813056173508e-05,0.279679570107815,0.167794940815987,0.095189310551175,1.15975074156468e-05,0.0250159626656391,0.0282590277859777,0.0246958714609672,0.23007802373034,0.181985766864846,0.0360962867423546,0.336688400302285,0.0489656303679613,0.332980324300169,0.0913409571595606,0.0736363660747503,0.0911324165738168,0.719698932922942,1.27070315972731,0.471334186645358,1.02301041959209
"29","Phosphoglyceric Acid",0.0470709977546321,0.0308836863096002,0.0334573268354003,0.90984522274413,1.55923963840669,6.85749748259994e-05,1.95734922145347,0.544294661688419,0.722451623386668,0.149090180026783,0.0349751073878459,0.430509908510737,0.333131193106921,0.0516840736879709,0.0193922547901582,0.0210569060699707,0.118937350671211,0.100457051612939,0.229922073542548,0.237125841837027,0.133421891314694,0.405522810773828,0.310794931604717,0.416594990501168,0.240332372688174,0.0883465906928026,0.378571785982116,0.810101413210267,1.91150176296157,1.31609069565098,1.85995534970694
"30","Propionylglycine",0.0490667258587991,0.0321931006765876,0.0348758590663033,0.0258096902962808,0.0249771196415621,0.0258096902962808,0.0756430507691204,0.0378215253845602,0.0378215253845602,0.0305012301488389,0.0402144412039591,0.0305075071202449,0.035388708259484,0.0114752826605256,0.0107798109841301,0.0118577920825431,0.0158103894433908,0.0129357731809561,0.0187228296040154,0.0546570386361966,0.0589438651958982,0.0573964128876527,0.028521929194988,0.028521929194988,0.0230436318191214,0.0363380347916914,0.0328622227681383,0.025194370788906,0.180815485091201,0.17410684333436,0.356172261510644
"31","Resorcylic Acid",0.00240120427776417,0.00157545077047875,0.00170673833468531,0.0059093198852084,0.0103550029790749,0.0194264786915599,0.324536888958273,0.0727286586138023,0.039115600993521,0.00714413542233669,0.0087591507655738,0.00664487299457322,0.00770805267370494,0.01776697223904,0.000527537303448189,0.00432217994023087,0.00419986677752156,0.00227253653421578,0.0123195174622543,0.0216023775498043,0.00195305629175981,0.0237975724702459,0.0107879526364789,0.0276287875546582,0.0599356659782319,4.65429290597435e-06,0.0287675126147645,0.055338869951567,0.0497091514378198,0.0192214069427991,0.0633281089386107
"32","Ribose 5 phosphate",0.000103066480307205,0.0371756364008528,0.0617741075189505,5.98207896390412,5.66173936773666,0.493627674392498,11.3584790815208,3.53144375389332,2.82497178183261,3.94138958548064,0.925540213986211,1.03606677497115,1.52330263557655,0.568866502856721,0.308678135349061,0.463281836362267,0.95861959265898,0.842374992618825,1.31322324044525,1.37874829898857,1.66550096970404,1.89077476406315,2.644807016967,3.02430555661391,2.33102570763995,2.29034937063219,2.7195202602698,3.43303927968985,6.13802744363405,4.28506567836444,6.81899286644752
"33","Taurine",0.262498412536518,0.655807531799338,0.755983801765415,17.9113457614962,20.8448686173036,16.930293111599,69.3153008925198,23.7432394669252,22.4717107923835,39.4052038628306,55.9936448608684,51.8270942468776,63.9916260074347,15.5948720217436,13.8494163379467,17.6122037363992,28.2951188295688,19.8719871785655,26.5201595849251,29.6385292541085,30.0302900764959,27.3196601777761,48.9754336983017,46.5681817625564,43.2648273925706,50.3333825807264,46.4432962949371,49.3322756701261,101.050334510521,79.9812370198764,86.4207908803951
"34","Threonic acid",0.37046325253128,0.93780283826452,0.906497170479927,41.5555157518968,30.9672297386248,24.1266577247306,47.4134045980589,13.3091267557496,12.4865674678303,12.5425625123835,13.2008095879085,13.8778627062685,15.6882587627169,6.45762418606893,3.92631129953057,4.7945090853527,13.4175509714455,7.873391286673,12.7805256139921,17.7709991922901,13.5406197318824,18.8811754861326,38.612770153248,37.4042399725539,38.6150085255233,24.5973982370126,27.1549708917027,34.1776601634657,69.7984534322225,44.2796001821869,58.5682464779675
"35","UDP-glucosamine",0.0001740307305004,0.211650859016347,0.374666110343913,8.66984407873978,8.79814975523097,7.34031629954797,40.7613125426404,5.77130428101724,4.1918266924669,8.07752695540636,1.7782835790699,1.75020095203295,3.07837651244877,0.641865248875599,0.457213166014555,0.776329624972188,1.69576553177826,1.10848541551744,1.84342548186082,2.1739283048657,2.05922932494827,2.39194215742042,3.94082974841195,3.88066413978723,3.83621046088925,3.37729101744043,3.86728569655673,3.97702006872319,8.37580839959483,5.91997893899088,9.32459409507708
"36","UDP-glucose",0.000148167308032565,0.170170449206801,0.0603185259217898,5.56498709269661,6.83893530899906,6.89623941766087,13.5267932503471,3.79747836489872,3.78476296765001,4.38932101824675,1.75516841380813,1.2381195034987,1.51941816410247,0.346954494747774,0.213514880457587,0.170455958344557,0.753303174767867,0.867442327650792,1.55479810324833,1.4255151318032,1.57747736543225,1.59043808539794,1.96198396358014,3.31879853695898,2.56515597287162,2.13667555102577,2.02334643564686,3.24661921318844,13.6377169115141,5.84559123136886,15.4803886832434
"37","Uridine",0.894472886413128,1.26655731899488,1.60596485912093,23.0739237721742,15.1136372520356,10.1898405999852,122.244814936589,14.0201871578089,9.08185982234098,23.2301969232126,6.52651552281277,4.98823960498414,8.22433579323855,0.844727130354262,0.927604258709024,0.516411639679574,0.787679814213218,0.559327434659078,0.886917621601102,0.932468853532947,1.38647046034235,1.56148296550142,1.67749324029749,1.19498082960141,2.37189541208693,2.9625105315804,5.55468822023219,2.6008389807406,6.06591857034446,8.14725159094332,9.6901559026625
