"","SampleID","variable","value","variable2"
"401","B32","Bacteroidetes_223",11.5,"Flavobacteriia"
"402","B33","Bacteroidetes_223",5,"Flavobacteriia"
"403","B41","Bacteroidetes_223",1.5,"Flavobacteriia"
"404","B42","Bacteroidetes_223",18.5,"Flavobacteriia"
"405","B43","Bacteroidetes_223",3,"Flavobacteriia"
"406","blank771","Bacteroidetes_223",130,"Flavobacteriia"
"407","blank772","Bacteroidetes_223",0,"Flavobacteriia"
"408","blankdry1","Bacteroidetes_223",0,"Flavobacteriia"
"409","blankdry2","Bacteroidetes_223",0,"Flavobacteriia"
"410","blankFiltSW1","Bacteroidetes_223",0,"Flavobacteriia"
"411","blankFiltSW2","Bacteroidetes_223",0,"Flavobacteriia"
"412","blankMQ191118","Bacteroidetes_223",126,"Flavobacteriia"
"413","Carboy1","Bacteroidetes_223",10,"Flavobacteriia"
"414","Carboy2","Bacteroidetes_223",5.5,"Flavobacteriia"
"415","Carboy3","Bacteroidetes_223",8,"Flavobacteriia"
"416","Carboy4","Bacteroidetes_223",6,"Flavobacteriia"
"417","Carboy5","Bacteroidetes_223",7,"Flavobacteriia"
"418","Carboy6","Bacteroidetes_223",13.5,"Flavobacteriia"
"419","Carboy7","Bacteroidetes_223",7,"Flavobacteriia"
"420","Carboy8","Bacteroidetes_223",11,"Flavobacteriia"
"421","Carboy9","Bacteroidetes_223",11,"Flavobacteriia"
"422","core_1","Bacteroidetes_223",90,"Flavobacteriia"
"423","core_2","Bacteroidetes_223",102.5,"Flavobacteriia"
"424","core_3","Bacteroidetes_223",352.5,"Flavobacteriia"
"425","core_4","Bacteroidetes_223",153,"Flavobacteriia"
"426","core_6","Bacteroidetes_223",670,"Flavobacteriia"
"427","CTDSW","Bacteroidetes_223",1.5,"Flavobacteriia"
"428","dockslush_1","Bacteroidetes_223",14,"Flavobacteriia"
"429","dockslush_2","Bacteroidetes_223",0,"Flavobacteriia"
"430","dockslush_3","Bacteroidetes_223",9.5,"Flavobacteriia"
"431","Hero11","Bacteroidetes_223",11.5,"Flavobacteriia"
"432","Hero12","Bacteroidetes_223",0,"Flavobacteriia"
"433","Hero13","Bacteroidetes_223",0,"Flavobacteriia"
"434","iceslush","Bacteroidetes_223",0,"Flavobacteriia"
"435","blankMQ121118","Bacteroidetes_223",113.5,"Flavobacteriia"
"436","B12","Bacteroidetes_223",52.5,"Flavobacteriia"
"437","B13","Bacteroidetes_223",60.5,"Flavobacteriia"
"438","B14","Bacteroidetes_223",5.5,"Flavobacteriia"
"439","B21","Bacteroidetes_223",10,"Flavobacteriia"
"440","B22","Bacteroidetes_223",152,"Flavobacteriia"
"441","B23","Bacteroidetes_223",15.5,"Flavobacteriia"
"442","B51","Bacteroidetes_223",0,"Flavobacteriia"
"443","B52","Bacteroidetes_223",4.5,"Flavobacteriia"
"444","B53","Bacteroidetes_223",1,"Flavobacteriia"
"445","Barrow_Blank1","Bacteroidetes_223",0,"Flavobacteriia"
"446","Barrow_Blank2","Bacteroidetes_223",156,"Flavobacteriia"
"447","Barrow_S1IC4","Bacteroidetes_223",84,"Flavobacteriia"
"448","Barrow_S1IC5","Bacteroidetes_223",98,"Flavobacteriia"
"449","Barrow_S1IC6","Bacteroidetes_223",28,"Flavobacteriia"
"450","Barrow_S2C1D","Bacteroidetes_223",33,"Flavobacteriia"
"451","Barrow_S2C2","Bacteroidetes_223",71.5,"Flavobacteriia"
"452","Barrow_S2C3","Bacteroidetes_223",232,"Flavobacteriia"
"453","mock_1","Bacteroidetes_223",0,"Flavobacteriia"
"454","mock_2","Bacteroidetes_223",0,"Flavobacteriia"
"455","mock_3","Bacteroidetes_223",0,"Flavobacteriia"
"456","mock_4","Bacteroidetes_223",0,"Flavobacteriia"
"457","B31","Bacteroidetes_224",4.66666666666667,"Flavobacteriia"
"458","B32","Bacteroidetes_224",2,"Flavobacteriia"
"459","B33","Bacteroidetes_224",3.66666666666667,"Flavobacteriia"
"460","B41","Bacteroidetes_224",2.33333333333333,"Flavobacteriia"
"461","B42","Bacteroidetes_224",12,"Flavobacteriia"
"462","B43","Bacteroidetes_224",1.33333333333333,"Flavobacteriia"
"463","blank771","Bacteroidetes_224",221.666666666667,"Flavobacteriia"
"464","blank772","Bacteroidetes_224",0,"Flavobacteriia"
"465","blankdry1","Bacteroidetes_224",0,"Flavobacteriia"
"466","blankdry2","Bacteroidetes_224",0,"Flavobacteriia"
"467","blankFiltSW1","Bacteroidetes_224",0,"Flavobacteriia"
"468","blankFiltSW2","Bacteroidetes_224",0,"Flavobacteriia"
"469","blankMQ191118","Bacteroidetes_224",202,"Flavobacteriia"
"470","Carboy1","Bacteroidetes_224",4,"Flavobacteriia"
"471","Carboy2","Bacteroidetes_224",6.66666666666667,"Flavobacteriia"
"472","Carboy3","Bacteroidetes_224",6,"Flavobacteriia"
"473","Carboy4","Bacteroidetes_224",2.66666666666667,"Flavobacteriia"
"474","Carboy5","Bacteroidetes_224",5.33333333333333,"Flavobacteriia"
"475","Carboy6","Bacteroidetes_224",2.33333333333333,"Flavobacteriia"
"476","Carboy7","Bacteroidetes_224",6,"Flavobacteriia"
"477","Carboy8","Bacteroidetes_224",7.33333333333333,"Flavobacteriia"
"478","Carboy9","Bacteroidetes_224",8.66666666666667,"Flavobacteriia"
"479","core_1","Bacteroidetes_224",126.333333333333,"Flavobacteriia"
"480","core_2","Bacteroidetes_224",29.6666666666667,"Flavobacteriia"
"481","core_3","Bacteroidetes_224",191.666666666667,"Flavobacteriia"
"482","core_4","Bacteroidetes_224",249.666666666667,"Flavobacteriia"
"483","core_6","Bacteroidetes_224",366.666666666667,"Flavobacteriia"
"484","CTDSW","Bacteroidetes_224",2,"Flavobacteriia"
"485","dockslush_1","Bacteroidetes_224",6,"Flavobacteriia"
"486","dockslush_2","Bacteroidetes_224",0,"Flavobacteriia"
"487","dockslush_3","Bacteroidetes_224",6.33333333333333,"Flavobacteriia"
"488","Hero11","Bacteroidetes_224",4,"Flavobacteriia"
"489","Hero12","Bacteroidetes_224",0,"Flavobacteriia"
"490","Hero13","Bacteroidetes_224",0,"Flavobacteriia"
"491","iceslush","Bacteroidetes_224",1.33333333333333,"Flavobacteriia"
"492","blankMQ121118","Bacteroidetes_224",155.666666666667,"Flavobacteriia"
"493","B12","Bacteroidetes_224",15.3333333333333,"Flavobacteriia"
"494","B13","Bacteroidetes_224",27.6666666666667,"Flavobacteriia"
"495","B14","Bacteroidetes_224",3.66666666666667,"Flavobacteriia"
"496","B21","Bacteroidetes_224",20.3333333333333,"Flavobacteriia"
"497","B22","Bacteroidetes_224",105.333333333333,"Flavobacteriia"
"498","B23","Bacteroidetes_224",10,"Flavobacteriia"
"499","B51","Bacteroidetes_224",1,"Flavobacteriia"
"500","B52","Bacteroidetes_224",1.66666666666667,"Flavobacteriia"
"501","B53","Bacteroidetes_224",0,"Flavobacteriia"
"502","Barrow_Blank1","Bacteroidetes_224",0,"Flavobacteriia"
"503","Barrow_Blank2","Bacteroidetes_224",0,"Flavobacteriia"
"504","Barrow_S1IC4","Bacteroidetes_224",123,"Flavobacteriia"
"505","Barrow_S1IC5","Bacteroidetes_224",82.3333333333333,"Flavobacteriia"
"506","Barrow_S1IC6","Bacteroidetes_224",5.33333333333333,"Flavobacteriia"
"507","Barrow_S2C1D","Bacteroidetes_224",10.3333333333333,"Flavobacteriia"
"508","Barrow_S2C2","Bacteroidetes_224",4.33333333333333,"Flavobacteriia"
"509","Barrow_S2C3","Bacteroidetes_224",12.3333333333333,"Flavobacteriia"
"510","mock_1","Bacteroidetes_224",0,"Flavobacteriia"
"511","mock_2","Bacteroidetes_224",0,"Flavobacteriia"
"512","mock_3","Bacteroidetes_224",0,"Flavobacteriia"
"513","mock_4","Bacteroidetes_224",0,"Flavobacteriia"
"514","B31","Bacteroidetes_518",103,"Flavobacteriia"
"515","B32","Bacteroidetes_518",85.5,"Flavobacteriia"
"516","B33","Bacteroidetes_518",79,"Flavobacteriia"
"517","B41","Bacteroidetes_518",85,"Flavobacteriia"
"518","B42","Bacteroidetes_518",80.5,"Flavobacteriia"
"519","B43","Bacteroidetes_518",73.5,"Flavobacteriia"
"520","blank771","Bacteroidetes_518",295.5,"Flavobacteriia"
"521","blank772","Bacteroidetes_518",0,"Flavobacteriia"
"522","blankdry1","Bacteroidetes_518",0,"Flavobacteriia"
"523","blankdry2","Bacteroidetes_518",0,"Flavobacteriia"
"524","blankFiltSW1","Bacteroidetes_518",0,"Flavobacteriia"
"525","blankFiltSW2","Bacteroidetes_518",0,"Flavobacteriia"
"526","blankMQ191118","Bacteroidetes_518",153.5,"Flavobacteriia"
"527","Carboy1","Bacteroidetes_518",101.5,"Flavobacteriia"
"528","Carboy2","Bacteroidetes_518",80,"Flavobacteriia"
"529","Carboy3","Bacteroidetes_518",83,"Flavobacteriia"
"530","Carboy4","Bacteroidetes_518",84,"Flavobacteriia"
"531","Carboy5","Bacteroidetes_518",110,"Flavobacteriia"
"532","Carboy6","Bacteroidetes_518",100.5,"Flavobacteriia"
"533","Carboy7","Bacteroidetes_518",76,"Flavobacteriia"
"534","Carboy8","Bacteroidetes_518",208.5,"Flavobacteriia"
"535","Carboy9","Bacteroidetes_518",81,"Flavobacteriia"
"536","core_1","Bacteroidetes_518",124.5,"Flavobacteriia"
"537","core_2","Bacteroidetes_518",226,"Flavobacteriia"
"538","core_3","Bacteroidetes_518",297.5,"Flavobacteriia"
"539","core_4","Bacteroidetes_518",164,"Flavobacteriia"
"540","core_6","Bacteroidetes_518",239.5,"Flavobacteriia"
"541","CTDSW","Bacteroidetes_518",202,"Flavobacteriia"
"542","dockslush_1","Bacteroidetes_518",173,"Flavobacteriia"
"543","dockslush_2","Bacteroidetes_518",0,"Flavobacteriia"
"544","dockslush_3","Bacteroidetes_518",121,"Flavobacteriia"
"545","Hero11","Bacteroidetes_518",108,"Flavobacteriia"
"546","Hero12","Bacteroidetes_518",107.5,"Flavobacteriia"
"547","Hero13","Bacteroidetes_518",42.5,"Flavobacteriia"
"548","iceslush","Bacteroidetes_518",194,"Flavobacteriia"
"549","blankMQ121118","Bacteroidetes_518",123,"Flavobacteriia"
"550","B12","Bacteroidetes_518",353,"Flavobacteriia"
"551","B13","Bacteroidetes_518",390,"Flavobacteriia"
"552","B14","Bacteroidetes_518",113,"Flavobacteriia"
"553","B21","Bacteroidetes_518",192,"Flavobacteriia"
"554","B22","Bacteroidetes_518",462.5,"Flavobacteriia"
"555","B23","Bacteroidetes_518",131.5,"Flavobacteriia"
"556","B51","Bacteroidetes_518",70,"Flavobacteriia"
"557","B52","Bacteroidetes_518",61.5,"Flavobacteriia"
"558","B53","Bacteroidetes_518",64.5,"Flavobacteriia"
"559","Barrow_Blank1","Bacteroidetes_518",0,"Flavobacteriia"
"560","Barrow_Blank2","Bacteroidetes_518",0,"Flavobacteriia"
"561","Barrow_S1IC4","Bacteroidetes_518",112,"Flavobacteriia"
"562","Barrow_S1IC5","Bacteroidetes_518",124,"Flavobacteriia"
"563","Barrow_S1IC6","Bacteroidetes_518",138,"Flavobacteriia"
"564","Barrow_S2C1D","Bacteroidetes_518",121.5,"Flavobacteriia"
"565","Barrow_S2C2","Bacteroidetes_518",140.5,"Flavobacteriia"
"566","Barrow_S2C3","Bacteroidetes_518",147,"Flavobacteriia"
"567","mock_1","Bacteroidetes_518",0,"Flavobacteriia"
"568","mock_2","Bacteroidetes_518",0,"Flavobacteriia"
"569","mock_3","Bacteroidetes_518",0,"Flavobacteriia"
"570","mock_4","Bacteroidetes_518",0,"Flavobacteriia"
"571","B31","Bacteroidetes_975",67,""
"572","B32","Bacteroidetes_975",51.6666666666667,""
"573","B33","Bacteroidetes_975",57.6666666666667,""
"574","B41","Bacteroidetes_975",53,""
"575","B42","Bacteroidetes_975",51.6666666666667,""
"576","B43","Bacteroidetes_975",46,""
"577","blank771","Bacteroidetes_975",10,""
"578","blank772","Bacteroidetes_975",0,""
"579","blankdry1","Bacteroidetes_975",0,""
"580","blankdry2","Bacteroidetes_975",0,""
"581","blankFiltSW1","Bacteroidetes_975",0,""
"582","blankFiltSW2","Bacteroidetes_975",0,""
"583","blankMQ191118","Bacteroidetes_975",0,""
"584","Carboy1","Bacteroidetes_975",14,""
"585","Carboy2","Bacteroidetes_975",17,""
"586","Carboy3","Bacteroidetes_975",18,""
"587","Carboy4","Bacteroidetes_975",17.3333333333333,""
"588","Carboy5","Bacteroidetes_975",18.6666666666667,""
"589","Carboy6","Bacteroidetes_975",13.3333333333333,""
"590","Carboy7","Bacteroidetes_975",19.3333333333333,""
"591","Carboy8","Bacteroidetes_975",29.3333333333333,""
"592","Carboy9","Bacteroidetes_975",17.6666666666667,""
"593","core_1","Bacteroidetes_975",6,""
"594","core_2","Bacteroidetes_975",58,""
"595","core_3","Bacteroidetes_975",20.6666666666667,""
"596","core_4","Bacteroidetes_975",0,""
"597","core_6","Bacteroidetes_975",0,""
"598","CTDSW","Bacteroidetes_975",131.333333333333,""
"599","dockslush_1","Bacteroidetes_975",94.6666666666667,""
"600","dockslush_2","Bacteroidetes_975",0,""
"601","dockslush_3","Bacteroidetes_975",85.3333333333333,""
"602","Hero11","Bacteroidetes_975",76.6666666666667,""
"603","Hero12","Bacteroidetes_975",0,""
"604","Hero13","Bacteroidetes_975",0,""
"605","iceslush","Bacteroidetes_975",11.3333333333333,""
"606","blankMQ121118","Bacteroidetes_975",0,""
"607","B12","Bacteroidetes_975",151,""
"608","B13","Bacteroidetes_975",192.666666666667,""
"609","B14","Bacteroidetes_975",70,""
"610","B21","Bacteroidetes_975",46.6666666666667,""
"611","B22","Bacteroidetes_975",211.333333333333,""
"612","B23","Bacteroidetes_975",98,""
"613","B51","Bacteroidetes_975",37.6666666666667,""
"614","B52","Bacteroidetes_975",49,""
"615","B53","Bacteroidetes_975",48.6666666666667,""
"616","Barrow_Blank1","Bacteroidetes_975",0,""
"617","Barrow_Blank2","Bacteroidetes_975",0,""
"618","Barrow_S1IC4","Bacteroidetes_975",5,""
"619","Barrow_S1IC5","Bacteroidetes_975",10.6666666666667,""
"620","Barrow_S1IC6","Bacteroidetes_975",56,""
"621","Barrow_S2C1D","Bacteroidetes_975",38,""
"622","Barrow_S2C2","Bacteroidetes_975",15.6666666666667,""
"623","Barrow_S2C3","Bacteroidetes_975",11,""
"624","mock_1","Bacteroidetes_975",0,""
"625","mock_2","Bacteroidetes_975",0,""
"626","mock_3","Bacteroidetes_975",0,""
"627","mock_4","Bacteroidetes_975",0,""
"628","B31","Bacteroidetes_997",26,""
"629","B32","Bacteroidetes_997",34,""
"630","B33","Bacteroidetes_997",30.5,""
"631","B41","Bacteroidetes_997",31.5,""
"632","B42","Bacteroidetes_997",20,""
"633","B43","Bacteroidetes_997",29.5,""
"634","blank771","Bacteroidetes_997",0,""
"635","blank772","Bacteroidetes_997",0,""
"636","blankdry1","Bacteroidetes_997",0,""
"637","blankdry2","Bacteroidetes_997",0,""
"638","blankFiltSW1","Bacteroidetes_997",0,""
"639","blankFiltSW2","Bacteroidetes_997",0,""
"640","blankMQ191118","Bacteroidetes_997",0,""
"641","Carboy1","Bacteroidetes_997",0,""
"642","Carboy2","Bacteroidetes_997",0,""
"643","Carboy3","Bacteroidetes_997",4.5,""
"644","Carboy4","Bacteroidetes_997",7.5,""
"645","Carboy5","Bacteroidetes_997",15.5,""
"646","Carboy6","Bacteroidetes_997",4.5,""
"647","Carboy7","Bacteroidetes_997",9.5,""
"648","Carboy8","Bacteroidetes_997",7,""
"649","Carboy9","Bacteroidetes_997",15.5,""
"650","core_1","Bacteroidetes_997",0,""
"651","core_2","Bacteroidetes_997",40,""
"652","core_3","Bacteroidetes_997",8,""
"653","core_4","Bacteroidetes_997",0,""
"654","core_6","Bacteroidetes_997",0,""
"655","CTDSW","Bacteroidetes_997",85,""
"656","dockslush_1","Bacteroidetes_997",85.5,""
"657","dockslush_2","Bacteroidetes_997",0,""
"658","dockslush_3","Bacteroidetes_997",44.5,""
"659","Hero11","Bacteroidetes_997",43.5,""
"660","Hero12","Bacteroidetes_997",0,""
"661","Hero13","Bacteroidetes_997",0,""
"662","iceslush","Bacteroidetes_997",4.5,""
"663","blankMQ121118","Bacteroidetes_997",2,""
"664","B12","Bacteroidetes_997",107,""
"665","B13","Bacteroidetes_997",136.5,""
"666","B14","Bacteroidetes_997",30,""
"667","B21","Bacteroidetes_997",33,""
"668","B22","Bacteroidetes_997",146.5,""
"669","B23","Bacteroidetes_997",51,""
"670","B51","Bacteroidetes_997",25,""
"671","B52","Bacteroidetes_997",15,""
"672","B53","Bacteroidetes_997",23.5,""
"673","Barrow_Blank1","Bacteroidetes_997",0,""
"674","Barrow_Blank2","Bacteroidetes_997",0,""
"675","Barrow_S1IC4","Bacteroidetes_997",0,""
"676","Barrow_S1IC5","Bacteroidetes_997",10,""
"677","Barrow_S1IC6","Bacteroidetes_997",26,""
"678","Barrow_S2C1D","Bacteroidetes_997",13.5,""
"679","Barrow_S2C2","Bacteroidetes_997",9.5,""
"680","Barrow_S2C3","Bacteroidetes_997",7,""
"681","mock_1","Bacteroidetes_997",0,""
"682","mock_2","Bacteroidetes_997",0,""
"683","mock_3","Bacteroidetes_997",0,""
"684","mock_4","Bacteroidetes_997",0,""
"685","B31","Proteobacteria_1595",0,"Saprospiria"
"686","B32","Proteobacteria_1595",0,"Saprospiria"
"687","B33","Proteobacteria_1595",0,"Saprospiria"
"688","B41","Proteobacteria_1595",1.2,"Saprospiria"
"689","B42","Proteobacteria_1595",0,"Saprospiria"
"690","B43","Proteobacteria_1595",1.2,"Saprospiria"
"691","blank771","Proteobacteria_1595",16.4,"Saprospiria"
"692","blank772","Proteobacteria_1595",0,"Saprospiria"
"693","blankdry1","Proteobacteria_1595",0,"Saprospiria"
"694","blankdry2","Proteobacteria_1595",0,"Saprospiria"
"695","blankFiltSW1","Proteobacteria_1595",0,"Saprospiria"
"696","blankFiltSW2","Proteobacteria_1595",0,"Saprospiria"
"697","blankMQ191118","Proteobacteria_1595",8.6,"Saprospiria"
"698","Carboy1","Proteobacteria_1595",13.6,"Saprospiria"
"699","Carboy2","Proteobacteria_1595",12,"Saprospiria"
"700","Carboy3","Proteobacteria_1595",3.6,"Saprospiria"
"701","Carboy4","Proteobacteria_1595",1.6,"Saprospiria"
"702","Carboy5","Proteobacteria_1595",3,"Saprospiria"
"703","Carboy6","Proteobacteria_1595",10.6,"Saprospiria"
"704","Carboy7","Proteobacteria_1595",3,"Saprospiria"
"705","Carboy8","Proteobacteria_1595",23.8,"Saprospiria"
"706","Carboy9","Proteobacteria_1595",8,"Saprospiria"
"707","core_1","Proteobacteria_1595",22.4,"Saprospiria"
"708","core_2","Proteobacteria_1595",99.6,"Saprospiria"
"709","core_3","Proteobacteria_1595",126.4,"Saprospiria"
"710","core_4","Proteobacteria_1595",15.6,"Saprospiria"
"711","core_6","Proteobacteria_1595",98.4,"Saprospiria"
"712","CTDSW","Proteobacteria_1595",0,"Saprospiria"
"713","dockslush_1","Proteobacteria_1595",3.6,"Saprospiria"
"714","dockslush_2","Proteobacteria_1595",218.8,"Saprospiria"
"715","dockslush_3","Proteobacteria_1595",2.6,"Saprospiria"
"716","Hero11","Proteobacteria_1595",0,"Saprospiria"
"717","Hero12","Proteobacteria_1595",44.2,"Saprospiria"
"718","Hero13","Proteobacteria_1595",0,"Saprospiria"
"719","iceslush","Proteobacteria_1595",0,"Saprospiria"
"720","blankMQ121118","Proteobacteria_1595",14.4,"Saprospiria"
"721","B12","Proteobacteria_1595",9.6,"Saprospiria"
"722","B13","Proteobacteria_1595",7.2,"Saprospiria"
"723","B14","Proteobacteria_1595",3.2,"Saprospiria"
"724","B21","Proteobacteria_1595",10,"Saprospiria"
"725","B22","Proteobacteria_1595",67.2,"Saprospiria"
"726","B23","Proteobacteria_1595",2.6,"Saprospiria"
"727","B51","Proteobacteria_1595",0,"Saprospiria"
"728","B52","Proteobacteria_1595",1,"Saprospiria"
"729","B53","Proteobacteria_1595",0,"Saprospiria"
"730","Barrow_Blank1","Proteobacteria_1595",9.8,"Saprospiria"
"731","Barrow_Blank2","Proteobacteria_1595",76.4,"Saprospiria"
"732","Barrow_S1IC4","Proteobacteria_1595",28.2,"Saprospiria"
"733","Barrow_S1IC5","Proteobacteria_1595",43.4,"Saprospiria"
"734","Barrow_S1IC6","Proteobacteria_1595",42.6,"Saprospiria"
"735","Barrow_S2C1D","Proteobacteria_1595",50.6,"Saprospiria"
"736","Barrow_S2C2","Proteobacteria_1595",192.6,"Saprospiria"
"737","Barrow_S2C3","Proteobacteria_1595",171.4,"Saprospiria"
"738","mock_1","Proteobacteria_1595",0,"Saprospiria"
"739","mock_2","Proteobacteria_1595",0,"Saprospiria"
"740","mock_3","Proteobacteria_1595",0,"Saprospiria"
"741","mock_4","Proteobacteria_1595",0,"Saprospiria"
"742","B31","Proteobacteria_1628",38.9583333333333,"Saprospiria"
"743","B32","Proteobacteria_1628",37.1875,"Saprospiria"
"744","B33","Proteobacteria_1628",27.9791666666667,"Saprospiria"
"745","B41","Proteobacteria_1628",46.75,"Saprospiria"
"746","B42","Proteobacteria_1628",34,"Saprospiria"
"747","B43","Proteobacteria_1628",46.0416666666667,"Saprospiria"
"748","blank771","Proteobacteria_1628",0,"Saprospiria"
"749","blank772","Proteobacteria_1628",0,"Saprospiria"
"750","blankdry1","Proteobacteria_1628",0,"Saprospiria"
"751","blankdry2","Proteobacteria_1628",0,"Saprospiria"
"752","blankFiltSW1","Proteobacteria_1628",0,"Saprospiria"
"753","blankFiltSW2","Proteobacteria_1628",0,"Saprospiria"
"754","blankMQ191118","Proteobacteria_1628",3.54166666666667,"Saprospiria"
"755","Carboy1","Proteobacteria_1628",22.3125,"Saprospiria"
"756","Carboy2","Proteobacteria_1628",12.75,"Saprospiria"
"757","Carboy3","Proteobacteria_1628",31.1666666666667,"Saprospiria"
"758","Carboy4","Proteobacteria_1628",48.1666666666667,"Saprospiria"
"759","Carboy5","Proteobacteria_1628",41.4375,"Saprospiria"
"760","Carboy6","Proteobacteria_1628",22.3125,"Saprospiria"
"761","Carboy7","Proteobacteria_1628",32.2291666666667,"Saprospiria"
"762","Carboy8","Proteobacteria_1628",72.9583333333333,"Saprospiria"
"763","Carboy9","Proteobacteria_1628",50.2916666666667,"Saprospiria"
"764","core_1","Proteobacteria_1628",13.1041666666667,"Saprospiria"
"765","core_2","Proteobacteria_1628",21.25,"Saprospiria"
"766","core_3","Proteobacteria_1628",7.79166666666667,"Saprospiria"
"767","core_4","Proteobacteria_1628",0,"Saprospiria"
"768","core_6","Proteobacteria_1628",0,"Saprospiria"
"769","CTDSW","Proteobacteria_1628",110.5,"Saprospiria"
"770","dockslush_1","Proteobacteria_1628",65.1666666666667,"Saprospiria"
"771","dockslush_2","Proteobacteria_1628",0,"Saprospiria"
"772","dockslush_3","Proteobacteria_1628",46.75,"Saprospiria"
"773","Hero11","Proteobacteria_1628",39.3125,"Saprospiria"
"774","Hero12","Proteobacteria_1628",0,"Saprospiria"
"775","Hero13","Proteobacteria_1628",0,"Saprospiria"
"776","iceslush","Proteobacteria_1628",0,"Saprospiria"
"777","blankMQ121118","Proteobacteria_1628",0,"Saprospiria"
"778","B12","Proteobacteria_1628",115.104166666667,"Saprospiria"
"779","B13","Proteobacteria_1628",117.583333333333,"Saprospiria"
"780","B14","Proteobacteria_1628",58.0833333333333,"Saprospiria"
"781","B21","Proteobacteria_1628",27.9791666666667,"Saprospiria"
"782","B22","Proteobacteria_1628",141.3125,"Saprospiria"
"783","B23","Proteobacteria_1628",37.5416666666667,"Saprospiria"
"784","B51","Proteobacteria_1628",37.1875,"Saprospiria"
"785","B52","Proteobacteria_1628",30.1041666666667,"Saprospiria"
"786","B53","Proteobacteria_1628",41.0833333333333,"Saprospiria"
"787","Barrow_Blank1","Proteobacteria_1628",0,"Saprospiria"
"788","Barrow_Blank2","Proteobacteria_1628",0,"Saprospiria"
"789","Barrow_S1IC4","Proteobacteria_1628",0,"Saprospiria"
"790","Barrow_S1IC5","Proteobacteria_1628",8.14583333333333,"Saprospiria"
"791","Barrow_S1IC6","Proteobacteria_1628",36.8333333333333,"Saprospiria"
"792","Barrow_S2C1D","Proteobacteria_1628",32.9375,"Saprospiria"
"793","Barrow_S2C2","Proteobacteria_1628",14.875,"Saprospiria"
"794","Barrow_S2C3","Proteobacteria_1628",16.2916666666667,"Saprospiria"
"795","mock_1","Proteobacteria_1628",0,"Saprospiria"
"796","mock_2","Proteobacteria_1628",0,"Saprospiria"
"797","mock_3","Proteobacteria_1628",0,"Saprospiria"
"798","mock_4","Proteobacteria_1628",0,"Saprospiria"
"799","B31","Proteobacteria_1634",24,"Bacteroidia"
"800","B32","Proteobacteria_1634",31.75,"Bacteroidia"
"801","B33","Proteobacteria_1634",14.75,"Bacteroidia"
"802","B41","Proteobacteria_1634",27.75,"Bacteroidia"
"803","B42","Proteobacteria_1634",16.25,"Bacteroidia"
"804","B43","Proteobacteria_1634",37.5,"Bacteroidia"
"805","blank771","Proteobacteria_1634",0,"Bacteroidia"
"806","blank772","Proteobacteria_1634",0,"Bacteroidia"
"807","blankdry1","Proteobacteria_1634",0,"Bacteroidia"
"808","blankdry2","Proteobacteria_1634",0,"Bacteroidia"
"809","blankFiltSW1","Proteobacteria_1634",0,"Bacteroidia"
"810","blankFiltSW2","Proteobacteria_1634",0,"Bacteroidia"
"811","blankMQ191118","Proteobacteria_1634",0,"Bacteroidia"
"812","Carboy1","Proteobacteria_1634",0,"Bacteroidia"
"813","Carboy2","Proteobacteria_1634",0,"Bacteroidia"
"814","Carboy3","Proteobacteria_1634",7.75,"Bacteroidia"
"815","Carboy4","Proteobacteria_1634",10.25,"Bacteroidia"
"816","Carboy5","Proteobacteria_1634",9.75,"Bacteroidia"
"817","Carboy6","Proteobacteria_1634",0,"Bacteroidia"
"818","Carboy7","Proteobacteria_1634",17.5,"Bacteroidia"
"819","Carboy8","Proteobacteria_1634",0,"Bacteroidia"
"820","Carboy9","Proteobacteria_1634",29.5,"Bacteroidia"
"821","core_1","Proteobacteria_1634",0,"Bacteroidia"
"822","core_2","Proteobacteria_1634",24.75,"Bacteroidia"
"823","core_3","Proteobacteria_1634",11.75,"Bacteroidia"
"824","core_4","Proteobacteria_1634",0,"Bacteroidia"
"825","core_6","Proteobacteria_1634",0,"Bacteroidia"
"826","CTDSW","Proteobacteria_1634",86.75,"Bacteroidia"
"827","dockslush_1","Proteobacteria_1634",41.5,"Bacteroidia"
"828","dockslush_2","Proteobacteria_1634",0,"Bacteroidia"
"829","dockslush_3","Proteobacteria_1634",33.75,"Bacteroidia"
"830","Hero11","Proteobacteria_1634",33.75,"Bacteroidia"
"831","Hero12","Proteobacteria_1634",74,"Bacteroidia"
"832","Hero13","Proteobacteria_1634",0,"Bacteroidia"
"833","iceslush","Proteobacteria_1634",0,"Bacteroidia"
"834","blankMQ121118","Proteobacteria_1634",0,"Bacteroidia"
"835","B12","Proteobacteria_1634",113.25,"Bacteroidia"
"836","B13","Proteobacteria_1634",122.5,"Bacteroidia"
"837","B14","Proteobacteria_1634",28.25,"Bacteroidia"
"838","B21","Proteobacteria_1634",8.25,"Bacteroidia"
"839","B22","Proteobacteria_1634",91.25,"Bacteroidia"
"840","B23","Proteobacteria_1634",28.25,"Bacteroidia"
"841","B51","Proteobacteria_1634",18,"Bacteroidia"
"842","B52","Proteobacteria_1634",25.5,"Bacteroidia"
"843","B53","Proteobacteria_1634",24.75,"Bacteroidia"
"844","Barrow_Blank1","Proteobacteria_1634",0,"Bacteroidia"
"845","Barrow_Blank2","Proteobacteria_1634",0,"Bacteroidia"
"846","Barrow_S1IC4","Proteobacteria_1634",0,"Bacteroidia"
"847","Barrow_S1IC5","Proteobacteria_1634",8,"Bacteroidia"
