Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
HILIC_neg_IS,200821_Smp_20ppt3C_A,"Sucrose, 13C",11.73,48238700,0,4266776,-0.4,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_20ppt3C_B,"Sucrose, 13C",11.73,40514676,31606,3613489,-0.8,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_20ppt3C_C,"Sucrose, 13C",11.71,39614480,0,3965850,-0.4,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_35ppt0C_A,"Sucrose, 13C",11.71,42560196,235913,4218871,0.1,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_35ppt0C_B,"Sucrose, 13C",11.69,41672048,0,3603835,1,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_35ppt0C_C,"Sucrose, 13C",11.73,45228980,0,4320914,-0.5,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_50ppt-3C_A,"Sucrose, 13C",11.73,46457164,680919,4011284,-0.7,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_50ppt-3C_B,"Sucrose, 13C",11.75,39906884,0,3303182,-0.9,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_50ppt-3C_C,"Sucrose, 13C",11.69,57043712,121830,5159463,0.7,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Ev15SW_A,"Sucrose, 13C",11.71,45042044,0,3739754,-0.5,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Ev32Core_A,"Sucrose, 13C",11.71,37047240,209191,3091191,0.4,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Ev32Core_B,"Sucrose, 13C",11.66,44374824,0,3762060,-0.5,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Ev32Core_C,"Sucrose, 13C",11.71,46470844,230159,4027983,-0.5,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Ev37Core_A,"Sucrose, 13C",11.71,41919576,115536,3900064,-1,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Ev51Slush_A,"Sucrose, 13C",11.69,46759176,0,3999301,0.7,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Ev60SW_A,"Sucrose, 13C",11.7,59849780,174773,5433826,-0.9,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_EvXCore_A,"Sucrose, 13C",11.71,38629528,0,3644723,-0.6,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_EvXSW_A,"Sucrose, 13C",11.71,47456260,234351,4021284,-0.4,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Hero1_A,"Sucrose, 13C",11.73,57748608,653641,5253456,0.2,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Hero1_B,"Sucrose, 13C",11.73,54309152,0,4555627,-0.9,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Hero1_C,"Sucrose, 13C",11.68,68366360,361256,5937094,-1,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB1_A,"Sucrose, 13C",11.66,47942896,9540,3927258,-0.7,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB1_B,"Sucrose, 13C",11.73,40478556,0,3620155,0.1,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB1_C,"Sucrose, 13C",11.74,52282560,529065,4676244,-0.4,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB1_D,"Sucrose, 13C",11.71,47749576,270476,4421976,-0.6,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB1_E,"Sucrose, 13C",11.73,56757636,438778,5258097,0.1,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB2_A,"Sucrose, 13C",11.73,47782808,0,4080061,0.3,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB2_B,"Sucrose, 13C",11.72,42396908,94069,3896005,-0.1,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB2_C,"Sucrose, 13C",11.71,35920788,167641,2973808,-0.7,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB3_A,"Sucrose, 13C",11.73,46764960,92304,4122739,-0.7,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB3_B,"Sucrose, 13C",11.72,42473340,0,3458940,0.1,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB3_C,"Sucrose, 13C",11.7,38831728,394273,3641390,-0.8,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB4_A,"Sucrose, 13C",11.73,52328740,0,4709234,-0.1,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB4_B,"Sucrose, 13C",11.7,40072104,387686,3693369,-0.2,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB4_C,"Sucrose, 13C",11.73,47665932,238005,4528974,-0.4,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB5_A,"Sucrose, 13C",11.71,43914512,583099,3797991,-0.5,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB5_B,"Sucrose, 13C",11.72,46259856,69149,3875815,-0.5,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB5_C,"Sucrose, 13C",11.71,43182364,27536,4269245,-0.1,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix1InH2O_1,"Taurine, D4",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix1InH2O_2,"Taurine, D4",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix1InMatrix_1,"Taurine, D4",10.71,7598251,0,658818,1.2,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix1InMatrix_2,"Taurine, D4",10.14,7458879,0,673195,1.9,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix2InH2O_1,"Taurine, D4",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix2InH2O_2,"Taurine, D4",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix2InMatrix_1,"Taurine, D4",10.69,6563377,0,622463,1.4,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix2InMatrix_2,"Taurine, D4",10.21,7403160,0,711209,1.9,HILIC_neg_IS
HILIC_neg_IS,200821_Std_H2OinMatrix_1,"Taurine, D4",10.7,7045034,0,673248,1.2,HILIC_neg_IS
HILIC_neg_IS,200821_Std_H2OinMatrix_2,"Taurine, D4",10.2,8300915,0,774291,1.7,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Full1,"Taurine, D4",10.79,9089022,0,918565,1.3,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Full2,"Taurine, D4",10.75,8519825,0,826026,1,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Full3,"Taurine, D4",10.65,8421749,0,837391,1.7,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Full3a,"Taurine, D4",10.61,10897641,0,1075469,1.8,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Full4,"Taurine, D4",10.6,10205796,0,1066106,2.6,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Half1,"Taurine, D4",10.61,6515422,0,599283,1.3,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Half2,"Taurine, D4",10.53,5842572,0,515739,0.9,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Half3,"Taurine, D4",10.35,6469636,0,629935,1.8,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Half3a,"Taurine, D4",10.32,8906139,0,822718,1.6,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Half4,"Taurine, D4",10.21,7757696,0,793114,2.3,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlk20_A,"Taurine, D4",10.63,15944161,12114,1663345,1.2,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlk35_A,"Taurine, D4",10.71,15648372,0,1482895,3,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlk50_A,"Taurine, D4",10.74,13023817,0,1390421,2.9,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlkFSWB2_A,"Taurine, D4",10.96,10309050,0,1196869,1.8,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlkFSWB2_B,"Taurine, D4",10.65,12557081,42859,1443782,1.6,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlkFSWB2_C,"Taurine, D4",10.6,13560795,0,1348675,1.7,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlkFSWB3_A,"Taurine, D4",10.41,19708662,169276,1943747,1.7,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlkFSWB3_B,"Taurine, D4",10.66,16584014,0,1821071,2.7,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlkFSWB3_C,"Taurine, D4",10.55,19699664,41412,2040541,2.7,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlkFSWB5_A,"Taurine, D4",10.71,18085310,186124,1868530,2.7,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlkFSWB5_B,"Taurine, D4",10.63,18715724,0,2050033,2.4,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlkFSWB5_C,"Taurine, D4",10.39,19475520,0,2219492,1.6,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlkFSWEvX_A,"Taurine, D4",10.81,15235913,2630,1562784,2.5,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_20ppt3C_A,"Taurine, D4",10.37,17740246,0,1752289,1.8,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_20ppt3C_B,"Taurine, D4",10.56,11918861,0,1097247,1.5,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_20ppt3C_C,"Taurine, D4",10.79,15975633,34680,1538310,2.1,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_35ppt0C_A,"Taurine, D4",10.97,7452150,0,754999,2.1,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_35ppt0C_B,"Taurine, D4",10.85,8292238,0,827697,2.9,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_35ppt0C_C,"Taurine, D4",10.51,9747098,0,961578,1.8,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_50ppt-3C_A,"Taurine, D4",10.83,8050750,0,887590,1.5,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_50ppt-3C_B,"Taurine, D4",10.89,7392737,0,792489,1.1,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_50ppt-3C_C,"Taurine, D4",10.9,8972542,20645,918491,2.6,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Ev15SW_A,"Taurine, D4",10.85,8155037,0,869453,1.7,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Ev32Core_A,"Taurine, D4",10.61,9330325,0,873300,2.4,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Ev32Core_B,"Taurine, D4",10.65,10280284,122159,1012987,1.7,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Ev32Core_C,"Taurine, D4",10.69,11492920,29251,1091241,1.6,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Ev37Core_A,"Taurine, D4",10.72,8285351,0,770644,1.1,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Ev51Slush_A,"Taurine, D4",10.53,12910556,0,1202090,2.8,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Ev60SW_A,"Taurine, D4",10.77,12751828,0,1301465,1.2,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_EvXCore_A,"Taurine, D4",10.61,9912076,0,948035,1.6,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_EvXSW_A,"Taurine, D4",10.74,11999168,20864,1189921,1.5,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Hero1_A,"Taurine, D4",10.73,11355678,0,1383003,2.3,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Hero1_B,"Taurine, D4",10.67,14955932,0,1463962,1.5,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Hero1_C,"Taurine, D4",10.71,13358701,0,1334788,1.2,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB1_A,"Taurine, D4",10.72,9259611,0,906097,1.5,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB1_B,"Taurine, D4",10.62,8206212,0,900998,2.5,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB1_C,"Taurine, D4",10.94,7457126,0,823049,1.6,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB1_D,"Taurine, D4",10.93,8087792,0,944157,1.5,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB1_E,"Taurine, D4",10.65,9789557,24172,1119551,2.2,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB2_A,"Taurine, D4",10.45,9082298,0,842546,2.5,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB2_B,"Taurine, D4",10.76,7744985,0,792249,2.1,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB2_C,"Taurine, D4",10.76,8670414,0,820868,1.3,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB3_A,"Taurine, D4",10.83,6767584,0,631829,1.3,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB3_B,"Taurine, D4",10.56,8352454,0,766959,2.2,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB3_C,"Taurine, D4",10.73,8188071,0,814496,1.2,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB4_A,"Taurine, D4",10.64,9040164,0,882703,2,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB4_B,"Taurine, D4",10.94,7462312,0,754406,1.5,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB4_C,"Taurine, D4",10.57,8919986,0,875105,1.9,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB5_A,"Taurine, D4",10.86,6585797,0,741295,1.5,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB5_B,"Taurine, D4",10.76,8126557,0,823712,1.9,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB5_C,"Taurine, D4",10.96,7366176,0,738491,1.6,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix1InH2O_1,"Trehalose, 13C",12.23,11008,0,7211,-3.4,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix1InH2O_2,"Trehalose, 13C",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix1InMatrix_1,"Trehalose, 13C",12.49,31947176,244008,3002536,-1.1,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix1InMatrix_2,"Trehalose, 13C",12.53,29890910,0,2746299,-0.3,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix2InH2O_1,"Trehalose, 13C",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix2InH2O_2,"Trehalose, 13C",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix2InMatrix_1,"Trehalose, 13C",12.52,26610372,0,2343186,-0.8,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix2InMatrix_2,"Trehalose, 13C",12.54,33805480,0,2989874,-0.3,HILIC_neg_IS
HILIC_neg_IS,200821_Std_H2OinMatrix_1,"Trehalose, 13C",12.54,27120290,157732,2482471,-1,HILIC_neg_IS
HILIC_neg_IS,200821_Std_H2OinMatrix_2,"Trehalose, 13C",12.51,31544442,0,3048491,-0.7,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Full1,"Trehalose, 13C",12.51,45840076,30571,4052442,-0.6,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Full2,"Trehalose, 13C",12.53,43193988,233969,4188608,-1.3,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Full3,"Trehalose, 13C",12.53,45018000,183240,3993113,-0.3,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Full3a,"Trehalose, 13C",12.49,55759720,598886,5344970,-0.5,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Full4,"Trehalose, 13C",12.51,57923480,11526,5121104,0.1,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Half1,"Trehalose, 13C",12.51,27091934,229632,2486550,-0.7,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Half2,"Trehalose, 13C",12.5,28143172,124786,2684879,-1.4,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Half3,"Trehalose, 13C",12.49,25653672,207304,2363248,-0.5,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Half3a,"Trehalose, 13C",12.51,31242528,0,2717847,-0.5,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Half4,"Trehalose, 13C",12.53,27050692,0,2413086,0.1,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlk20_A,"Trehalose, 13C",12.53,46608288,1081963,4169102,-1.1,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlk35_A,"Trehalose, 13C",12.51,45930724,978301,4518835,1,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlk50_A,"Trehalose, 13C",12.51,40139520,692280,3932321,0.5,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlkFSWB2_A,"Trehalose, 13C",12.5,53047452,809454,4940116,-0.4,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlkFSWB2_B,"Trehalose, 13C",12.5,42175268,823922,3687409,-0.4,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlkFSWB2_C,"Trehalose, 13C",12.53,43422496,656587,3985875,-0.4,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlkFSWB3_A,"Trehalose, 13C",12.51,52437092,429370,4622879,-0.5,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlkFSWB3_B,"Trehalose, 13C",12.51,51605144,1150405,4974748,0.8,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlkFSWB3_C,"Trehalose, 13C",12.51,57488112,589397,5080536,0.7,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlkFSWB5_A,"Trehalose, 13C",12.51,58878980,595094,5535168,0.6,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlkFSWB5_B,"Trehalose, 13C",12.54,52921660,736407,4613077,0.5,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlkFSWB5_C,"Trehalose, 13C",12.48,57846092,679312,4858290,-0.3,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlkFSWEvX_A,"Trehalose, 13C",12.51,44103620,365515,3947437,0.5,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_20ppt3C_A,"Trehalose, 13C",12.5,57486500,729005,5463927,-0.4,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_20ppt3C_B,"Trehalose, 13C",12.49,46254188,48201,4121410,-0.7,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_20ppt3C_C,"Trehalose, 13C",12.54,36637260,77020,3599553,-0.3,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_35ppt0C_A,"Trehalose, 13C",12.53,39682416,41253,3528971,0.1,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_35ppt0C_B,"Trehalose, 13C",12.51,40223064,570869,3945325,1,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_35ppt0C_C,"Trehalose, 13C",12.52,50912420,143449,4751957,-0.4,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_50ppt-3C_A,"Trehalose, 13C",12.51,47375920,699411,4762139,-0.7,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_50ppt-3C_B,"Trehalose, 13C",12.49,40956676,403770,3811698,-0.9,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_50ppt-3C_C,"Trehalose, 13C",12.53,51206436,663277,4756873,0.6,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Ev15SW_A,"Trehalose, 13C",12.5,43480892,338801,4259866,-0.6,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Ev32Core_A,"Trehalose, 13C",12.49,39240564,520975,3570269,0.5,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Ev32Core_B,"Trehalose, 13C",12.51,43424192,726885,4276782,-0.3,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Ev32Core_C,"Trehalose, 13C",12.51,46463428,719115,4182084,-0.6,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Ev37Core_A,"Trehalose, 13C",12.53,43129900,22360,3713057,-0.8,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Ev51Slush_A,"Trehalose, 13C",12.49,38986604,608697,3794587,0.7,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Ev60SW_A,"Trehalose, 13C",12.51,51188108,719338,4975608,-0.9,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_EvXCore_A,"Trehalose, 13C",12.53,40466200,255994,3666076,-0.6,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_EvXSW_A,"Trehalose, 13C",12.53,41754976,997525,3807620,-0.6,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Hero1_A,"Trehalose, 13C",12.53,39500924,999753,3888605,0.3,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Hero1_B,"Trehalose, 13C",12.48,48383224,1175468,4415796,-0.6,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_Hero1_C,"Trehalose, 13C",12.5,61623436,1482821,5927776,-1,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB1_A,"Trehalose, 13C",12.49,44898204,494206,4023125,-0.8,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB1_B,"Trehalose, 13C",12.51,39356540,613507,3890861,0.1,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB1_C,"Trehalose, 13C",12.51,50554656,82031,4491382,-0.4,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB1_D,"Trehalose, 13C",12.51,47073908,236502,4208140,-0.7,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB1_E,"Trehalose, 13C",12.48,47547012,427763,3893141,0,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB2_A,"Trehalose, 13C",12.48,45016048,256483,4066652,0.4,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB2_B,"Trehalose, 13C",12.53,41887884,701043,4127258,0,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB2_C,"Trehalose, 13C",12.5,39579976,398311,3598561,-0.7,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB3_A,"Trehalose, 13C",12.51,48347068,554784,4259822,-0.7,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB3_B,"Trehalose, 13C",12.48,45255636,333672,4032751,0.2,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB3_C,"Trehalose, 13C",12.49,39500532,685770,3591043,-1,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB4_A,"Trehalose, 13C",12.49,49446664,929911,4393758,-0.1,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB4_B,"Trehalose, 13C",12.53,39149284,423623,3702319,-0.2,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB4_C,"Trehalose, 13C",12.49,49749312,235472,4431907,-0.2,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB5_A,"Trehalose, 13C",12.51,43561532,97544,3949136,-0.5,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB5_B,"Trehalose, 13C",12.51,46639812,759797,4366826,-0.2,HILIC_neg_IS
HILIC_neg_IS,200821_Smp_StaB5_C,"Trehalose, 13C",12.53,37107092,353949,3427868,-0.1,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix1InH2O_1,"Succinic Acid, D4",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix1InH2O_2,"Succinic Acid, D4",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix1InMatrix_1,"Succinic Acid, D4",12.59,38930892,0,3485151,1.7,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix1InMatrix_2,"Succinic Acid, D4",12.29,33221990,118028,2960187,2.4,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix2InH2O_1,"Succinic Acid, D4",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix2InH2O_2,"Succinic Acid, D4",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix2InMatrix_1,"Succinic Acid, D4",12.6,36565664,0,3530650,1.9,HILIC_neg_IS
HILIC_neg_IS,200821_Std_4uMStdsMix2InMatrix_2,"Succinic Acid, D4",12.29,32419992,0,2892621,2.3,HILIC_neg_IS
HILIC_neg_IS,200821_Std_H2OinMatrix_1,"Succinic Acid, D4",12.6,31656516,304955,3025963,1.9,HILIC_neg_IS
HILIC_neg_IS,200821_Std_H2OinMatrix_2,"Succinic Acid, D4",12.34,33049230,37010,3019300,2,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Full1,"Succinic Acid, D4",12.6,57593008,915793,4866629,2.1,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Full2,"Succinic Acid, D4",12.57,58323464,334492,5334221,1.6,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Full3,"Succinic Acid, D4",12.49,57645908,481100,5206619,2.5,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Full3a,"Succinic Acid, D4",12.4,60451696,436621,5528843,2.4,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Full4,"Succinic Acid, D4",12.38,57300724,129737,5193054,3,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Half1,"Succinic Acid, D4",12.59,32170950,0,2878621,2.1,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Half2,"Succinic Acid, D4",12.56,32920154,0,3076916,1.3,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Half3,"Succinic Acid, D4",12.46,32322496,0,2973832,2.2,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Half3a,"Succinic Acid, D4",12.38,33627472,475431,3194490,2.3,HILIC_neg_IS
HILIC_neg_IS,200821_Poo_TruePooAnt18_Half4,"Succinic Acid, D4",12.34,31415846,242957,3017393,3,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlk20_A,"Succinic Acid, D4",12.57,61493536,897053,5339963,1.7,HILIC_neg_IS
HILIC_neg_IS,200821_Blk_FilterBlk35_A,"Succinic Acid, D4",12.62,65553660,237643,5661998,3.6,HILIC_neg_IS
