"","SampleID","variable","value","variable2"
"736","Barrow_S2C2","Proteobacteria_1595",192.6,"Haliscomenobacter hydrossis DSM 1100"
"737","Barrow_S2C3","Proteobacteria_1595",171.4,"Haliscomenobacter hydrossis DSM 1100"
"738","mock_1","Proteobacteria_1595",0,"Haliscomenobacter hydrossis DSM 1100"
"739","mock_2","Proteobacteria_1595",0,"Haliscomenobacter hydrossis DSM 1100"
"740","mock_3","Proteobacteria_1595",0,"Haliscomenobacter hydrossis DSM 1100"
"741","mock_4","Proteobacteria_1595",0,"Haliscomenobacter hydrossis DSM 1100"
"742","B31","Proteobacteria_1628",38.9583333333333,"Saprospira grandis str. Lewin"
"743","B32","Proteobacteria_1628",37.1875,"Saprospira grandis str. Lewin"
"744","B33","Proteobacteria_1628",27.9791666666667,"Saprospira grandis str. Lewin"
"745","B41","Proteobacteria_1628",46.75,"Saprospira grandis str. Lewin"
"746","B42","Proteobacteria_1628",34,"Saprospira grandis str. Lewin"
"747","B43","Proteobacteria_1628",46.0416666666667,"Saprospira grandis str. Lewin"
"748","blank771","Proteobacteria_1628",0,"Saprospira grandis str. Lewin"
"749","blank772","Proteobacteria_1628",0,"Saprospira grandis str. Lewin"
"750","blankdry1","Proteobacteria_1628",0,"Saprospira grandis str. Lewin"
"751","blankdry2","Proteobacteria_1628",0,"Saprospira grandis str. Lewin"
"752","blankFiltSW1","Proteobacteria_1628",0,"Saprospira grandis str. Lewin"
"753","blankFiltSW2","Proteobacteria_1628",0,"Saprospira grandis str. Lewin"
"754","blankMQ191118","Proteobacteria_1628",3.54166666666667,"Saprospira grandis str. Lewin"
"755","Carboy1","Proteobacteria_1628",22.3125,"Saprospira grandis str. Lewin"
"756","Carboy2","Proteobacteria_1628",12.75,"Saprospira grandis str. Lewin"
"757","Carboy3","Proteobacteria_1628",31.1666666666667,"Saprospira grandis str. Lewin"
"758","Carboy4","Proteobacteria_1628",48.1666666666667,"Saprospira grandis str. Lewin"
"759","Carboy5","Proteobacteria_1628",41.4375,"Saprospira grandis str. Lewin"
"760","Carboy6","Proteobacteria_1628",22.3125,"Saprospira grandis str. Lewin"
"761","Carboy7","Proteobacteria_1628",32.2291666666667,"Saprospira grandis str. Lewin"
"762","Carboy8","Proteobacteria_1628",72.9583333333333,"Saprospira grandis str. Lewin"
"763","Carboy9","Proteobacteria_1628",50.2916666666667,"Saprospira grandis str. Lewin"
"764","core_1","Proteobacteria_1628",13.1041666666667,"Saprospira grandis str. Lewin"
"765","core_2","Proteobacteria_1628",21.25,"Saprospira grandis str. Lewin"
"766","core_3","Proteobacteria_1628",7.79166666666667,"Saprospira grandis str. Lewin"
"767","core_4","Proteobacteria_1628",0,"Saprospira grandis str. Lewin"
"768","core_6","Proteobacteria_1628",0,"Saprospira grandis str. Lewin"
"769","CTDSW","Proteobacteria_1628",110.5,"Saprospira grandis str. Lewin"
"770","dockslush_1","Proteobacteria_1628",65.1666666666667,"Saprospira grandis str. Lewin"
"771","dockslush_2","Proteobacteria_1628",0,"Saprospira grandis str. Lewin"
"772","dockslush_3","Proteobacteria_1628",46.75,"Saprospira grandis str. Lewin"
"773","Hero11","Proteobacteria_1628",39.3125,"Saprospira grandis str. Lewin"
"774","Hero12","Proteobacteria_1628",0,"Saprospira grandis str. Lewin"
"775","Hero13","Proteobacteria_1628",0,"Saprospira grandis str. Lewin"
"776","iceslush","Proteobacteria_1628",0,"Saprospira grandis str. Lewin"
"777","blankMQ121118","Proteobacteria_1628",0,"Saprospira grandis str. Lewin"
"778","B12","Proteobacteria_1628",115.104166666667,"Saprospira grandis str. Lewin"
"779","B13","Proteobacteria_1628",117.583333333333,"Saprospira grandis str. Lewin"
"780","B14","Proteobacteria_1628",58.0833333333333,"Saprospira grandis str. Lewin"
"781","B21","Proteobacteria_1628",27.9791666666667,"Saprospira grandis str. Lewin"
"782","B22","Proteobacteria_1628",141.3125,"Saprospira grandis str. Lewin"
"783","B23","Proteobacteria_1628",37.5416666666667,"Saprospira grandis str. Lewin"
"784","B51","Proteobacteria_1628",37.1875,"Saprospira grandis str. Lewin"
"785","B52","Proteobacteria_1628",30.1041666666667,"Saprospira grandis str. Lewin"
"786","B53","Proteobacteria_1628",41.0833333333333,"Saprospira grandis str. Lewin"
"787","Barrow_Blank1","Proteobacteria_1628",0,"Saprospira grandis str. Lewin"
"788","Barrow_Blank2","Proteobacteria_1628",0,"Saprospira grandis str. Lewin"
"789","Barrow_S1IC4","Proteobacteria_1628",0,"Saprospira grandis str. Lewin"
"790","Barrow_S1IC5","Proteobacteria_1628",8.14583333333333,"Saprospira grandis str. Lewin"
"791","Barrow_S1IC6","Proteobacteria_1628",36.8333333333333,"Saprospira grandis str. Lewin"
"792","Barrow_S2C1D","Proteobacteria_1628",32.9375,"Saprospira grandis str. Lewin"
"793","Barrow_S2C2","Proteobacteria_1628",14.875,"Saprospira grandis str. Lewin"
"794","Barrow_S2C3","Proteobacteria_1628",16.2916666666667,"Saprospira grandis str. Lewin"
"795","mock_1","Proteobacteria_1628",0,"Saprospira grandis str. Lewin"
"796","mock_2","Proteobacteria_1628",0,"Saprospira grandis str. Lewin"
"797","mock_3","Proteobacteria_1628",0,"Saprospira grandis str. Lewin"
"798","mock_4","Proteobacteria_1628",0,"Saprospira grandis str. Lewin"
"799","B31","Proteobacteria_1634",24,"Labilibaculum antarcticum"
"800","B32","Proteobacteria_1634",31.75,"Labilibaculum antarcticum"
"801","B33","Proteobacteria_1634",14.75,"Labilibaculum antarcticum"
"802","B41","Proteobacteria_1634",27.75,"Labilibaculum antarcticum"
"803","B42","Proteobacteria_1634",16.25,"Labilibaculum antarcticum"
"804","B43","Proteobacteria_1634",37.5,"Labilibaculum antarcticum"
"805","blank771","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"806","blank772","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"807","blankdry1","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"808","blankdry2","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"809","blankFiltSW1","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"810","blankFiltSW2","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"811","blankMQ191118","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"812","Carboy1","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"813","Carboy2","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"814","Carboy3","Proteobacteria_1634",7.75,"Labilibaculum antarcticum"
"815","Carboy4","Proteobacteria_1634",10.25,"Labilibaculum antarcticum"
"816","Carboy5","Proteobacteria_1634",9.75,"Labilibaculum antarcticum"
"817","Carboy6","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"818","Carboy7","Proteobacteria_1634",17.5,"Labilibaculum antarcticum"
"819","Carboy8","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"820","Carboy9","Proteobacteria_1634",29.5,"Labilibaculum antarcticum"
"821","core_1","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"822","core_2","Proteobacteria_1634",24.75,"Labilibaculum antarcticum"
"823","core_3","Proteobacteria_1634",11.75,"Labilibaculum antarcticum"
"824","core_4","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"825","core_6","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"826","CTDSW","Proteobacteria_1634",86.75,"Labilibaculum antarcticum"
"827","dockslush_1","Proteobacteria_1634",41.5,"Labilibaculum antarcticum"
"828","dockslush_2","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"829","dockslush_3","Proteobacteria_1634",33.75,"Labilibaculum antarcticum"
"830","Hero11","Proteobacteria_1634",33.75,"Labilibaculum antarcticum"
"831","Hero12","Proteobacteria_1634",74,"Labilibaculum antarcticum"
"832","Hero13","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"833","iceslush","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"834","blankMQ121118","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"835","B12","Proteobacteria_1634",113.25,"Labilibaculum antarcticum"
"836","B13","Proteobacteria_1634",122.5,"Labilibaculum antarcticum"
"837","B14","Proteobacteria_1634",28.25,"Labilibaculum antarcticum"
"838","B21","Proteobacteria_1634",8.25,"Labilibaculum antarcticum"
"839","B22","Proteobacteria_1634",91.25,"Labilibaculum antarcticum"
"840","B23","Proteobacteria_1634",28.25,"Labilibaculum antarcticum"
"841","B51","Proteobacteria_1634",18,"Labilibaculum antarcticum"
"842","B52","Proteobacteria_1634",25.5,"Labilibaculum antarcticum"
"843","B53","Proteobacteria_1634",24.75,"Labilibaculum antarcticum"
"844","Barrow_Blank1","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"845","Barrow_Blank2","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"846","Barrow_S1IC4","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"847","Barrow_S1IC5","Proteobacteria_1634",8,"Labilibaculum antarcticum"
"848","Barrow_S1IC6","Proteobacteria_1634",24,"Labilibaculum antarcticum"
"849","Barrow_S2C1D","Proteobacteria_1634",14,"Labilibaculum antarcticum"
"850","Barrow_S2C2","Proteobacteria_1634",7.5,"Labilibaculum antarcticum"
"851","Barrow_S2C3","Proteobacteria_1634",3.75,"Labilibaculum antarcticum"
"852","mock_1","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"853","mock_2","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"854","mock_3","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"855","mock_4","Proteobacteria_1634",0,"Labilibaculum antarcticum"
"856","B31","Proteobacteria_2622",40.6666666666667,"Owenweeksia hongkongensis DSM 17368"
"857","B32","Proteobacteria_2622",30.6666666666667,"Owenweeksia hongkongensis DSM 17368"
"858","B33","Proteobacteria_2622",20.3333333333333,"Owenweeksia hongkongensis DSM 17368"
"859","B41","Proteobacteria_2622",37.3333333333333,"Owenweeksia hongkongensis DSM 17368"
"860","B42","Proteobacteria_2622",33,"Owenweeksia hongkongensis DSM 17368"
"861","B43","Proteobacteria_2622",40.6666666666667,"Owenweeksia hongkongensis DSM 17368"
"862","blank771","Proteobacteria_2622",52.6666666666667,"Owenweeksia hongkongensis DSM 17368"
"863","blank772","Proteobacteria_2622",0,"Owenweeksia hongkongensis DSM 17368"
"864","blankdry1","Proteobacteria_2622",0,"Owenweeksia hongkongensis DSM 17368"
"865","blankdry2","Proteobacteria_2622",0,"Owenweeksia hongkongensis DSM 17368"
"866","blankFiltSW1","Proteobacteria_2622",0,"Owenweeksia hongkongensis DSM 17368"
"867","blankFiltSW2","Proteobacteria_2622",0,"Owenweeksia hongkongensis DSM 17368"
"868","blankMQ191118","Proteobacteria_2622",59,"Owenweeksia hongkongensis DSM 17368"
"869","Carboy1","Proteobacteria_2622",5,"Owenweeksia hongkongensis DSM 17368"
"870","Carboy2","Proteobacteria_2622",1.66666666666667,"Owenweeksia hongkongensis DSM 17368"
"871","Carboy3","Proteobacteria_2622",2.66666666666667,"Owenweeksia hongkongensis DSM 17368"
"872","Carboy4","Proteobacteria_2622",7.66666666666667,"Owenweeksia hongkongensis DSM 17368"
"873","Carboy5","Proteobacteria_2622",6.66666666666667,"Owenweeksia hongkongensis DSM 17368"
"874","Carboy6","Proteobacteria_2622",2.66666666666667,"Owenweeksia hongkongensis DSM 17368"
"875","Carboy7","Proteobacteria_2622",7.66666666666667,"Owenweeksia hongkongensis DSM 17368"
"876","Carboy8","Proteobacteria_2622",8.33333333333333,"Owenweeksia hongkongensis DSM 17368"
"877","Carboy9","Proteobacteria_2622",12,"Owenweeksia hongkongensis DSM 17368"
"878","core_1","Proteobacteria_2622",30.6666666666667,"Owenweeksia hongkongensis DSM 17368"
"879","core_2","Proteobacteria_2622",41.3333333333333,"Owenweeksia hongkongensis DSM 17368"
"880","core_3","Proteobacteria_2622",177.333333333333,"Owenweeksia hongkongensis DSM 17368"
"881","core_4","Proteobacteria_2622",72.3333333333333,"Owenweeksia hongkongensis DSM 17368"
"882","core_6","Proteobacteria_2622",125.666666666667,"Owenweeksia hongkongensis DSM 17368"
"883","CTDSW","Proteobacteria_2622",27.3333333333333,"Owenweeksia hongkongensis DSM 17368"
"884","dockslush_1","Proteobacteria_2622",64,"Owenweeksia hongkongensis DSM 17368"
"885","dockslush_2","Proteobacteria_2622",0,"Owenweeksia hongkongensis DSM 17368"
"886","dockslush_3","Proteobacteria_2622",47.3333333333333,"Owenweeksia hongkongensis DSM 17368"
"887","Hero11","Proteobacteria_2622",41.3333333333333,"Owenweeksia hongkongensis DSM 17368"
"888","Hero12","Proteobacteria_2622",83.6666666666667,"Owenweeksia hongkongensis DSM 17368"
"889","Hero13","Proteobacteria_2622",0,"Owenweeksia hongkongensis DSM 17368"
"890","iceslush","Proteobacteria_2622",2,"Owenweeksia hongkongensis DSM 17368"
"891","blankMQ121118","Proteobacteria_2622",42,"Owenweeksia hongkongensis DSM 17368"
"892","B12","Proteobacteria_2622",86.3333333333333,"Owenweeksia hongkongensis DSM 17368"
"893","B13","Proteobacteria_2622",101,"Owenweeksia hongkongensis DSM 17368"
"894","B14","Proteobacteria_2622",40.6666666666667,"Owenweeksia hongkongensis DSM 17368"
"895","B21","Proteobacteria_2622",35,"Owenweeksia hongkongensis DSM 17368"
"896","B22","Proteobacteria_2622",152.333333333333,"Owenweeksia hongkongensis DSM 17368"
"897","B23","Proteobacteria_2622",48.3333333333333,"Owenweeksia hongkongensis DSM 17368"
"898","B51","Proteobacteria_2622",27.3333333333333,"Owenweeksia hongkongensis DSM 17368"
"899","B52","Proteobacteria_2622",18.6666666666667,"Owenweeksia hongkongensis DSM 17368"
"900","B53","Proteobacteria_2622",18.3333333333333,"Owenweeksia hongkongensis DSM 17368"
"901","Barrow_Blank1","Proteobacteria_2622",56.3333333333333,"Owenweeksia hongkongensis DSM 17368"
"902","Barrow_Blank2","Proteobacteria_2622",0,"Owenweeksia hongkongensis DSM 17368"
"903","Barrow_S1IC4","Proteobacteria_2622",24.6666666666667,"Owenweeksia hongkongensis DSM 17368"
"904","Barrow_S1IC5","Proteobacteria_2622",59.3333333333333,"Owenweeksia hongkongensis DSM 17368"
"905","Barrow_S1IC6","Proteobacteria_2622",36.3333333333333,"Owenweeksia hongkongensis DSM 17368"
"906","Barrow_S2C1D","Proteobacteria_2622",40,"Owenweeksia hongkongensis DSM 17368"
"907","Barrow_S2C2","Proteobacteria_2622",66.3333333333333,"Owenweeksia hongkongensis DSM 17368"
"908","Barrow_S2C3","Proteobacteria_2622",58,"Owenweeksia hongkongensis DSM 17368"
"909","mock_1","Proteobacteria_2622",0,"Owenweeksia hongkongensis DSM 17368"
"910","mock_2","Proteobacteria_2622",0,"Owenweeksia hongkongensis DSM 17368"
"911","mock_3","Proteobacteria_2622",0,"Owenweeksia hongkongensis DSM 17368"
"912","mock_4","Proteobacteria_2622",0,"Owenweeksia hongkongensis DSM 17368"
"913","B31","Proteobacteria_2797",33.6923076923077,"Kordia"
"914","B32","Proteobacteria_2797",21.2307692307692,"Kordia"
"915","B33","Proteobacteria_2797",32.3076923076923,"Kordia"
"916","B41","Proteobacteria_2797",23.0769230769231,"Kordia"
"917","B42","Proteobacteria_2797",27.6923076923077,"Kordia"
"918","B43","Proteobacteria_2797",33.2307692307692,"Kordia"
"919","blank771","Proteobacteria_2797",0,"Kordia"
"920","blank772","Proteobacteria_2797",0,"Kordia"
"921","blankdry1","Proteobacteria_2797",0,"Kordia"
"922","blankdry2","Proteobacteria_2797",0,"Kordia"
"923","blankFiltSW1","Proteobacteria_2797",0,"Kordia"
"924","blankFiltSW2","Proteobacteria_2797",0,"Kordia"
"925","blankMQ191118","Proteobacteria_2797",0,"Kordia"
"926","Carboy1","Proteobacteria_2797",0,"Kordia"
"927","Carboy2","Proteobacteria_2797",0,"Kordia"
"928","Carboy3","Proteobacteria_2797",8.30769230769231,"Kordia"
"929","Carboy4","Proteobacteria_2797",4.15384615384615,"Kordia"
"930","Carboy5","Proteobacteria_2797",0,"Kordia"
"931","Carboy6","Proteobacteria_2797",0,"Kordia"
"932","Carboy7","Proteobacteria_2797",10.1538461538462,"Kordia"
"933","Carboy8","Proteobacteria_2797",0,"Kordia"
"934","Carboy9","Proteobacteria_2797",20.7692307692308,"Kordia"
"935","core_1","Proteobacteria_2797",0,"Kordia"
"936","core_2","Proteobacteria_2797",30.4615384615385,"Kordia"
"937","core_3","Proteobacteria_2797",10.6153846153846,"Kordia"
"938","core_4","Proteobacteria_2797",0,"Kordia"
"939","core_6","Proteobacteria_2797",0,"Kordia"
"940","CTDSW","Proteobacteria_2797",65.5384615384615,"Kordia"
"941","dockslush_1","Proteobacteria_2797",42,"Kordia"
"942","dockslush_2","Proteobacteria_2797",0,"Kordia"
"943","dockslush_3","Proteobacteria_2797",32.3076923076923,"Kordia"
"944","Hero11","Proteobacteria_2797",28.1538461538462,"Kordia"
"945","Hero12","Proteobacteria_2797",0,"Kordia"
"946","Hero13","Proteobacteria_2797",0,"Kordia"
"947","iceslush","Proteobacteria_2797",4.15384615384615,"Kordia"
"948","blankMQ121118","Proteobacteria_2797",0,"Kordia"
"949","B12","Proteobacteria_2797",146.769230769231,"Kordia"
"950","B13","Proteobacteria_2797",144.923076923077,"Kordia"
"951","B14","Proteobacteria_2797",24.4615384615385,"Kordia"
"952","B21","Proteobacteria_2797",146.769230769231,"Kordia"
"953","B22","Proteobacteria_2797",150,"Kordia"
"954","B23","Proteobacteria_2797",39.2307692307692,"Kordia"
"955","B51","Proteobacteria_2797",21.2307692307692,"Kordia"
"956","B52","Proteobacteria_2797",15.2307692307692,"Kordia"
"957","B53","Proteobacteria_2797",19.8461538461538,"Kordia"
"958","Barrow_Blank1","Proteobacteria_2797",0,"Kordia"
"959","Barrow_Blank2","Proteobacteria_2797",0,"Kordia"
"960","Barrow_S1IC4","Proteobacteria_2797",0,"Kordia"
"961","Barrow_S1IC5","Proteobacteria_2797",0,"Kordia"
"962","Barrow_S1IC6","Proteobacteria_2797",16.1538461538462,"Kordia"
"963","Barrow_S2C1D","Proteobacteria_2797",13.3846153846154,"Kordia"
"964","Barrow_S2C2","Proteobacteria_2797",0,"Kordia"
"965","Barrow_S2C3","Proteobacteria_2797",5.53846153846154,"Kordia"
"966","mock_1","Proteobacteria_2797",0,"Kordia"
"967","mock_2","Proteobacteria_2797",0,"Kordia"
"968","mock_3","Proteobacteria_2797",0,"Kordia"
"969","mock_4","Proteobacteria_2797",0,"Kordia"
"970","B31","Proteobacteria_5215",738,"Formosa"
"971","B32","Proteobacteria_5215",743,"Formosa"
"972","B33","Proteobacteria_5215",629,"Formosa"
"973","B41","Proteobacteria_5215",610,"Formosa"
"974","B42","Proteobacteria_5215",580,"Formosa"
"975","B43","Proteobacteria_5215",557,"Formosa"
"976","blank771","Proteobacteria_5215",100,"Formosa"
"977","blank772","Proteobacteria_5215",0,"Formosa"
"978","blankdry1","Proteobacteria_5215",0,"Formosa"
"979","blankdry2","Proteobacteria_5215",0,"Formosa"
"980","blankFiltSW1","Proteobacteria_5215",0,"Formosa"
"981","blankFiltSW2","Proteobacteria_5215",0,"Formosa"
"982","blankMQ191118","Proteobacteria_5215",33,"Formosa"
"983","Carboy1","Proteobacteria_5215",194,"Formosa"
"984","Carboy2","Proteobacteria_5215",219,"Formosa"
"985","Carboy3","Proteobacteria_5215",196,"Formosa"
"986","Carboy4","Proteobacteria_5215",211,"Formosa"
"987","Carboy5","Proteobacteria_5215",179,"Formosa"
"988","Carboy6","Proteobacteria_5215",156,"Formosa"
"989","Carboy7","Proteobacteria_5215",219,"Formosa"
"990","Carboy8","Proteobacteria_5215",261,"Formosa"
"991","Carboy9","Proteobacteria_5215",264,"Formosa"
"992","core_1","Proteobacteria_5215",126,"Formosa"
"993","core_2","Proteobacteria_5215",615,"Formosa"
"994","core_3","Proteobacteria_5215",235,"Formosa"
"995","core_4","Proteobacteria_5215",28,"Formosa"
"996","core_6","Proteobacteria_5215",7,"Formosa"
"997","CTDSW","Proteobacteria_5215",1202,"Formosa"
"998","dockslush_1","Proteobacteria_5215",1153,"Formosa"
"999","dockslush_2","Proteobacteria_5215",63,"Formosa"
"1000","dockslush_3","Proteobacteria_5215",952,"Formosa"
"1001","Hero11","Proteobacteria_5215",856,"Formosa"
"1002","Hero12","Proteobacteria_5215",527,"Formosa"
"1003","Hero13","Proteobacteria_5215",323,"Formosa"
"1004","iceslush","Proteobacteria_5215",103,"Formosa"
"1005","blankMQ121118","Proteobacteria_5215",28,"Formosa"
"1006","B12","Proteobacteria_5215",2765,"Formosa"
"1007","B13","Proteobacteria_5215",2132,"Formosa"
"1008","B14","Proteobacteria_5215",844,"Formosa"
"1009","B21","Proteobacteria_5215",1381,"Formosa"
"1010","B22","Proteobacteria_5215",2297,"Formosa"
"1011","B23","Proteobacteria_5215",903,"Formosa"
"1012","B51","Proteobacteria_5215",473,"Formosa"
"1013","B52","Proteobacteria_5215",466,"Formosa"
"1014","B53","Proteobacteria_5215",534,"Formosa"
"1015","Barrow_Blank1","Proteobacteria_5215",703,"Formosa"
"1016","Barrow_Blank2","Proteobacteria_5215",0,"Formosa"
"1017","Barrow_S1IC4","Proteobacteria_5215",57,"Formosa"
"1018","Barrow_S1IC5","Proteobacteria_5215",186,"Formosa"
"1019","Barrow_S1IC6","Proteobacteria_5215",633,"Formosa"
"1020","Barrow_S2C1D","Proteobacteria_5215",446,"Formosa"
"1021","Barrow_S2C2","Proteobacteria_5215",209,"Formosa"
"1022","Barrow_S2C3","Proteobacteria_5215",169,"Formosa"
"1023","mock_1","Proteobacteria_5215",0,"Formosa"
"1024","mock_2","Proteobacteria_5215",0,"Formosa"
"1025","mock_3","Proteobacteria_5215",0,"Formosa"
"1026","mock_4","Proteobacteria_5215",0,"Formosa"
"1027","B31","Proteobacteria_5217",137,"Flavivirga eckloniae"
"1028","B32","Proteobacteria_5217",118,"Flavivirga eckloniae"
"1029","B33","Proteobacteria_5217",106,"Flavivirga eckloniae"
"1030","B41","Proteobacteria_5217",71,"Flavivirga eckloniae"
"1031","B42","Proteobacteria_5217",96,"Flavivirga eckloniae"
"1032","B43","Proteobacteria_5217",93,"Flavivirga eckloniae"
"1033","blank771","Proteobacteria_5217",22,"Flavivirga eckloniae"
"1034","blank772","Proteobacteria_5217",0,"Flavivirga eckloniae"
"1035","blankdry1","Proteobacteria_5217",0,"Flavivirga eckloniae"
"1036","blankdry2","Proteobacteria_5217",0,"Flavivirga eckloniae"
"1037","blankFiltSW1","Proteobacteria_5217",0,"Flavivirga eckloniae"
"1038","blankFiltSW2","Proteobacteria_5217",0,"Flavivirga eckloniae"
"1039","blankMQ191118","Proteobacteria_5217",0,"Flavivirga eckloniae"
"1040","Carboy1","Proteobacteria_5217",22,"Flavivirga eckloniae"
"1041","Carboy2","Proteobacteria_5217",13,"Flavivirga eckloniae"
"1042","Carboy3","Proteobacteria_5217",24,"Flavivirga eckloniae"
"1043","Carboy4","Proteobacteria_5217",19,"Flavivirga eckloniae"
"1044","Carboy5","Proteobacteria_5217",4,"Flavivirga eckloniae"
"1045","Carboy6","Proteobacteria_5217",13,"Flavivirga eckloniae"
"1046","Carboy7","Proteobacteria_5217",36,"Flavivirga eckloniae"
"1047","Carboy8","Proteobacteria_5217",27,"Flavivirga eckloniae"
"1048","Carboy9","Proteobacteria_5217",37,"Flavivirga eckloniae"
"1049","core_1","Proteobacteria_5217",14,"Flavivirga eckloniae"
"1050","core_2","Proteobacteria_5217",74,"Flavivirga eckloniae"
"1051","core_3","Proteobacteria_5217",30,"Flavivirga eckloniae"
"1052","core_4","Proteobacteria_5217",0,"Flavivirga eckloniae"
"1053","core_6","Proteobacteria_5217",0,"Flavivirga eckloniae"
"1054","CTDSW","Proteobacteria_5217",240,"Flavivirga eckloniae"
"1055","dockslush_1","Proteobacteria_5217",179,"Flavivirga eckloniae"
"1056","dockslush_2","Proteobacteria_5217",0,"Flavivirga eckloniae"
"1057","dockslush_3","Proteobacteria_5217",154,"Flavivirga eckloniae"
"1058","Hero11","Proteobacteria_5217",146,"Flavivirga eckloniae"
"1059","Hero12","Proteobacteria_5217",0,"Flavivirga eckloniae"
"1060","Hero13","Proteobacteria_5217",32,"Flavivirga eckloniae"
"1061","iceslush","Proteobacteria_5217",15,"Flavivirga eckloniae"
"1062","blankMQ121118","Proteobacteria_5217",8,"Flavivirga eckloniae"
"1063","B12","Proteobacteria_5217",548,"Flavivirga eckloniae"
"1064","B13","Proteobacteria_5217",455,"Flavivirga eckloniae"
"1065","B14","Proteobacteria_5217",141,"Flavivirga eckloniae"
"1066","B21","Proteobacteria_5217",326,"Flavivirga eckloniae"
"1067","B22","Proteobacteria_5217",438,"Flavivirga eckloniae"
"1068","B23","Proteobacteria_5217",188,"Flavivirga eckloniae"
"1069","B51","Proteobacteria_5217",68,"Flavivirga eckloniae"
"1070","B52","Proteobacteria_5217",61,"Flavivirga eckloniae"
"1071","B53","Proteobacteria_5217",83,"Flavivirga eckloniae"
"1072","Barrow_Blank1","Proteobacteria_5217",285,"Flavivirga eckloniae"
"1073","Barrow_Blank2","Proteobacteria_5217",0,"Flavivirga eckloniae"
"1074","Barrow_S1IC4","Proteobacteria_5217",7,"Flavivirga eckloniae"
"1075","Barrow_S1IC5","Proteobacteria_5217",26,"Flavivirga eckloniae"
"1076","Barrow_S1IC6","Proteobacteria_5217",101,"Flavivirga eckloniae"
"1077","Barrow_S2C1D","Proteobacteria_5217",42,"Flavivirga eckloniae"
"1078","Barrow_S2C2","Proteobacteria_5217",34,"Flavivirga eckloniae"
"1079","Barrow_S2C3","Proteobacteria_5217",18,"Flavivirga eckloniae"
"1080","mock_1","Proteobacteria_5217",0,"Flavivirga eckloniae"
"1081","mock_2","Proteobacteria_5217",0,"Flavivirga eckloniae"
"1082","mock_3","Proteobacteria_5217",0,"Flavivirga eckloniae"
"1083","mock_4","Proteobacteria_5217",0,"Flavivirga eckloniae"
"1084","B31","Proteobacteria_6016",11.6666666666667,""
"1085","B32","Proteobacteria_6016",8.66666666666667,""
"1086","B33","Proteobacteria_6016",8.33333333333333,""
"1087","B41","Proteobacteria_6016",10,""
"1088","B42","Proteobacteria_6016",6.66666666666667,""
"1089","B43","Proteobacteria_6016",8.66666666666667,""
"1090","blank771","Proteobacteria_6016",124.666666666667,""
"1091","blank772","Proteobacteria_6016",0,""
"1092","blankdry1","Proteobacteria_6016",0,""
"1093","blankdry2","Proteobacteria_6016",0,""
"1094","blankFiltSW1","Proteobacteria_6016",0,""
"1095","blankFiltSW2","Proteobacteria_6016",0,""
"1096","blankMQ191118","Proteobacteria_6016",52.6666666666667,""
"1097","Carboy1","Proteobacteria_6016",28.6666666666667,""
"1098","Carboy2","Proteobacteria_6016",39.6666666666667,""
"1099","Carboy3","Proteobacteria_6016",6.66666666666667,""
"1100","Carboy4","Proteobacteria_6016",4.66666666666667,""
"1101","Carboy5","Proteobacteria_6016",8.66666666666667,""
"1102","Carboy6","Proteobacteria_6016",44.6666666666667,""
"1103","Carboy7","Proteobacteria_6016",22,""
"1104","Carboy8","Proteobacteria_6016",105.333333333333,""
"1105","Carboy9","Proteobacteria_6016",25.6666666666667,""
"1106","core_1","Proteobacteria_6016",50.3333333333333,""
"1107","core_2","Proteobacteria_6016",46.6666666666667,""
"1108","core_3","Proteobacteria_6016",166.666666666667,""
"1109","core_4","Proteobacteria_6016",54.6666666666667,""
"1110","core_6","Proteobacteria_6016",119,""
"1111","CTDSW","Proteobacteria_6016",13,""
"1112","dockslush_1","Proteobacteria_6016",21,""
"1113","dockslush_2","Proteobacteria_6016",218,""
"1114","dockslush_3","Proteobacteria_6016",15.3333333333333,""
"1115","Hero11","Proteobacteria_6016",10,""
"1116","Hero12","Proteobacteria_6016",426.666666666667,""
