"","SampleID","variable","value","variable2"
"778","B12","Proteobacteria_1628",115.104166666667,"Bacteroidetes"
"779","B13","Proteobacteria_1628",117.583333333333,"Bacteroidetes"
"780","B14","Proteobacteria_1628",58.0833333333333,"Bacteroidetes"
"781","B21","Proteobacteria_1628",27.9791666666667,"Bacteroidetes"
"782","B22","Proteobacteria_1628",141.3125,"Bacteroidetes"
"783","B23","Proteobacteria_1628",37.5416666666667,"Bacteroidetes"
"784","B51","Proteobacteria_1628",37.1875,"Bacteroidetes"
"785","B52","Proteobacteria_1628",30.1041666666667,"Bacteroidetes"
"786","B53","Proteobacteria_1628",41.0833333333333,"Bacteroidetes"
"787","Barrow_Blank1","Proteobacteria_1628",0,"Bacteroidetes"
"788","Barrow_Blank2","Proteobacteria_1628",0,"Bacteroidetes"
"789","Barrow_S1IC4","Proteobacteria_1628",0,"Bacteroidetes"
"790","Barrow_S1IC5","Proteobacteria_1628",8.14583333333333,"Bacteroidetes"
"791","Barrow_S1IC6","Proteobacteria_1628",36.8333333333333,"Bacteroidetes"
"792","Barrow_S2C1D","Proteobacteria_1628",32.9375,"Bacteroidetes"
"793","Barrow_S2C2","Proteobacteria_1628",14.875,"Bacteroidetes"
"794","Barrow_S2C3","Proteobacteria_1628",16.2916666666667,"Bacteroidetes"
"795","mock_1","Proteobacteria_1628",0,"Bacteroidetes"
"796","mock_2","Proteobacteria_1628",0,"Bacteroidetes"
"797","mock_3","Proteobacteria_1628",0,"Bacteroidetes"
"798","mock_4","Proteobacteria_1628",0,"Bacteroidetes"
"799","B31","Proteobacteria_1634",24,"Bacteroidetes"
"800","B32","Proteobacteria_1634",31.75,"Bacteroidetes"
"801","B33","Proteobacteria_1634",14.75,"Bacteroidetes"
"802","B41","Proteobacteria_1634",27.75,"Bacteroidetes"
"803","B42","Proteobacteria_1634",16.25,"Bacteroidetes"
"804","B43","Proteobacteria_1634",37.5,"Bacteroidetes"
"805","blank771","Proteobacteria_1634",0,"Bacteroidetes"
"806","blank772","Proteobacteria_1634",0,"Bacteroidetes"
"807","blankdry1","Proteobacteria_1634",0,"Bacteroidetes"
"808","blankdry2","Proteobacteria_1634",0,"Bacteroidetes"
"809","blankFiltSW1","Proteobacteria_1634",0,"Bacteroidetes"
"810","blankFiltSW2","Proteobacteria_1634",0,"Bacteroidetes"
"811","blankMQ191118","Proteobacteria_1634",0,"Bacteroidetes"
"812","Carboy1","Proteobacteria_1634",0,"Bacteroidetes"
"813","Carboy2","Proteobacteria_1634",0,"Bacteroidetes"
"814","Carboy3","Proteobacteria_1634",7.75,"Bacteroidetes"
"815","Carboy4","Proteobacteria_1634",10.25,"Bacteroidetes"
"816","Carboy5","Proteobacteria_1634",9.75,"Bacteroidetes"
"817","Carboy6","Proteobacteria_1634",0,"Bacteroidetes"
"818","Carboy7","Proteobacteria_1634",17.5,"Bacteroidetes"
"819","Carboy8","Proteobacteria_1634",0,"Bacteroidetes"
"820","Carboy9","Proteobacteria_1634",29.5,"Bacteroidetes"
"821","core_1","Proteobacteria_1634",0,"Bacteroidetes"
"822","core_2","Proteobacteria_1634",24.75,"Bacteroidetes"
"823","core_3","Proteobacteria_1634",11.75,"Bacteroidetes"
"824","core_4","Proteobacteria_1634",0,"Bacteroidetes"
"825","core_6","Proteobacteria_1634",0,"Bacteroidetes"
"826","CTDSW","Proteobacteria_1634",86.75,"Bacteroidetes"
"827","dockslush_1","Proteobacteria_1634",41.5,"Bacteroidetes"
"828","dockslush_2","Proteobacteria_1634",0,"Bacteroidetes"
"829","dockslush_3","Proteobacteria_1634",33.75,"Bacteroidetes"
"830","Hero11","Proteobacteria_1634",33.75,"Bacteroidetes"
"831","Hero12","Proteobacteria_1634",74,"Bacteroidetes"
"832","Hero13","Proteobacteria_1634",0,"Bacteroidetes"
"833","iceslush","Proteobacteria_1634",0,"Bacteroidetes"
"834","blankMQ121118","Proteobacteria_1634",0,"Bacteroidetes"
"835","B12","Proteobacteria_1634",113.25,"Bacteroidetes"
"836","B13","Proteobacteria_1634",122.5,"Bacteroidetes"
"837","B14","Proteobacteria_1634",28.25,"Bacteroidetes"
"838","B21","Proteobacteria_1634",8.25,"Bacteroidetes"
"839","B22","Proteobacteria_1634",91.25,"Bacteroidetes"
"840","B23","Proteobacteria_1634",28.25,"Bacteroidetes"
"841","B51","Proteobacteria_1634",18,"Bacteroidetes"
"842","B52","Proteobacteria_1634",25.5,"Bacteroidetes"
"843","B53","Proteobacteria_1634",24.75,"Bacteroidetes"
"844","Barrow_Blank1","Proteobacteria_1634",0,"Bacteroidetes"
"845","Barrow_Blank2","Proteobacteria_1634",0,"Bacteroidetes"
"846","Barrow_S1IC4","Proteobacteria_1634",0,"Bacteroidetes"
"847","Barrow_S1IC5","Proteobacteria_1634",8,"Bacteroidetes"
"848","Barrow_S1IC6","Proteobacteria_1634",24,"Bacteroidetes"
"849","Barrow_S2C1D","Proteobacteria_1634",14,"Bacteroidetes"
"850","Barrow_S2C2","Proteobacteria_1634",7.5,"Bacteroidetes"
"851","Barrow_S2C3","Proteobacteria_1634",3.75,"Bacteroidetes"
"852","mock_1","Proteobacteria_1634",0,"Bacteroidetes"
"853","mock_2","Proteobacteria_1634",0,"Bacteroidetes"
"854","mock_3","Proteobacteria_1634",0,"Bacteroidetes"
"855","mock_4","Proteobacteria_1634",0,"Bacteroidetes"
"856","B31","Proteobacteria_2622",40.6666666666667,"Bacteroidetes"
"857","B32","Proteobacteria_2622",30.6666666666667,"Bacteroidetes"
"858","B33","Proteobacteria_2622",20.3333333333333,"Bacteroidetes"
"859","B41","Proteobacteria_2622",37.3333333333333,"Bacteroidetes"
"860","B42","Proteobacteria_2622",33,"Bacteroidetes"
"861","B43","Proteobacteria_2622",40.6666666666667,"Bacteroidetes"
"862","blank771","Proteobacteria_2622",52.6666666666667,"Bacteroidetes"
"863","blank772","Proteobacteria_2622",0,"Bacteroidetes"
"864","blankdry1","Proteobacteria_2622",0,"Bacteroidetes"
"865","blankdry2","Proteobacteria_2622",0,"Bacteroidetes"
"866","blankFiltSW1","Proteobacteria_2622",0,"Bacteroidetes"
"867","blankFiltSW2","Proteobacteria_2622",0,"Bacteroidetes"
"868","blankMQ191118","Proteobacteria_2622",59,"Bacteroidetes"
"869","Carboy1","Proteobacteria_2622",5,"Bacteroidetes"
"870","Carboy2","Proteobacteria_2622",1.66666666666667,"Bacteroidetes"
"871","Carboy3","Proteobacteria_2622",2.66666666666667,"Bacteroidetes"
"872","Carboy4","Proteobacteria_2622",7.66666666666667,"Bacteroidetes"
"873","Carboy5","Proteobacteria_2622",6.66666666666667,"Bacteroidetes"
"874","Carboy6","Proteobacteria_2622",2.66666666666667,"Bacteroidetes"
"875","Carboy7","Proteobacteria_2622",7.66666666666667,"Bacteroidetes"
"876","Carboy8","Proteobacteria_2622",8.33333333333333,"Bacteroidetes"
"877","Carboy9","Proteobacteria_2622",12,"Bacteroidetes"
"878","core_1","Proteobacteria_2622",30.6666666666667,"Bacteroidetes"
"879","core_2","Proteobacteria_2622",41.3333333333333,"Bacteroidetes"
"880","core_3","Proteobacteria_2622",177.333333333333,"Bacteroidetes"
"881","core_4","Proteobacteria_2622",72.3333333333333,"Bacteroidetes"
"882","core_6","Proteobacteria_2622",125.666666666667,"Bacteroidetes"
"883","CTDSW","Proteobacteria_2622",27.3333333333333,"Bacteroidetes"
"884","dockslush_1","Proteobacteria_2622",64,"Bacteroidetes"
"885","dockslush_2","Proteobacteria_2622",0,"Bacteroidetes"
"886","dockslush_3","Proteobacteria_2622",47.3333333333333,"Bacteroidetes"
"887","Hero11","Proteobacteria_2622",41.3333333333333,"Bacteroidetes"
"888","Hero12","Proteobacteria_2622",83.6666666666667,"Bacteroidetes"
"889","Hero13","Proteobacteria_2622",0,"Bacteroidetes"
"890","iceslush","Proteobacteria_2622",2,"Bacteroidetes"
"891","blankMQ121118","Proteobacteria_2622",42,"Bacteroidetes"
"892","B12","Proteobacteria_2622",86.3333333333333,"Bacteroidetes"
"893","B13","Proteobacteria_2622",101,"Bacteroidetes"
"894","B14","Proteobacteria_2622",40.6666666666667,"Bacteroidetes"
"895","B21","Proteobacteria_2622",35,"Bacteroidetes"
"896","B22","Proteobacteria_2622",152.333333333333,"Bacteroidetes"
"897","B23","Proteobacteria_2622",48.3333333333333,"Bacteroidetes"
"898","B51","Proteobacteria_2622",27.3333333333333,"Bacteroidetes"
"899","B52","Proteobacteria_2622",18.6666666666667,"Bacteroidetes"
"900","B53","Proteobacteria_2622",18.3333333333333,"Bacteroidetes"
"901","Barrow_Blank1","Proteobacteria_2622",56.3333333333333,"Bacteroidetes"
"902","Barrow_Blank2","Proteobacteria_2622",0,"Bacteroidetes"
"903","Barrow_S1IC4","Proteobacteria_2622",24.6666666666667,"Bacteroidetes"
"904","Barrow_S1IC5","Proteobacteria_2622",59.3333333333333,"Bacteroidetes"
"905","Barrow_S1IC6","Proteobacteria_2622",36.3333333333333,"Bacteroidetes"
"906","Barrow_S2C1D","Proteobacteria_2622",40,"Bacteroidetes"
"907","Barrow_S2C2","Proteobacteria_2622",66.3333333333333,"Bacteroidetes"
"908","Barrow_S2C3","Proteobacteria_2622",58,"Bacteroidetes"
"909","mock_1","Proteobacteria_2622",0,"Bacteroidetes"
"910","mock_2","Proteobacteria_2622",0,"Bacteroidetes"
"911","mock_3","Proteobacteria_2622",0,"Bacteroidetes"
"912","mock_4","Proteobacteria_2622",0,"Bacteroidetes"
"913","B31","Proteobacteria_2797",33.6923076923077,"Bacteroidetes"
"914","B32","Proteobacteria_2797",21.2307692307692,"Bacteroidetes"
"915","B33","Proteobacteria_2797",32.3076923076923,"Bacteroidetes"
"916","B41","Proteobacteria_2797",23.0769230769231,"Bacteroidetes"
"917","B42","Proteobacteria_2797",27.6923076923077,"Bacteroidetes"
"918","B43","Proteobacteria_2797",33.2307692307692,"Bacteroidetes"
"919","blank771","Proteobacteria_2797",0,"Bacteroidetes"
"920","blank772","Proteobacteria_2797",0,"Bacteroidetes"
"921","blankdry1","Proteobacteria_2797",0,"Bacteroidetes"
"922","blankdry2","Proteobacteria_2797",0,"Bacteroidetes"
"923","blankFiltSW1","Proteobacteria_2797",0,"Bacteroidetes"
"924","blankFiltSW2","Proteobacteria_2797",0,"Bacteroidetes"
"925","blankMQ191118","Proteobacteria_2797",0,"Bacteroidetes"
"926","Carboy1","Proteobacteria_2797",0,"Bacteroidetes"
"927","Carboy2","Proteobacteria_2797",0,"Bacteroidetes"
"928","Carboy3","Proteobacteria_2797",8.30769230769231,"Bacteroidetes"
"929","Carboy4","Proteobacteria_2797",4.15384615384615,"Bacteroidetes"
"930","Carboy5","Proteobacteria_2797",0,"Bacteroidetes"
"931","Carboy6","Proteobacteria_2797",0,"Bacteroidetes"
"932","Carboy7","Proteobacteria_2797",10.1538461538462,"Bacteroidetes"
"933","Carboy8","Proteobacteria_2797",0,"Bacteroidetes"
"934","Carboy9","Proteobacteria_2797",20.7692307692308,"Bacteroidetes"
"935","core_1","Proteobacteria_2797",0,"Bacteroidetes"
"936","core_2","Proteobacteria_2797",30.4615384615385,"Bacteroidetes"
"937","core_3","Proteobacteria_2797",10.6153846153846,"Bacteroidetes"
"938","core_4","Proteobacteria_2797",0,"Bacteroidetes"
"939","core_6","Proteobacteria_2797",0,"Bacteroidetes"
"940","CTDSW","Proteobacteria_2797",65.5384615384615,"Bacteroidetes"
"941","dockslush_1","Proteobacteria_2797",42,"Bacteroidetes"
"942","dockslush_2","Proteobacteria_2797",0,"Bacteroidetes"
"943","dockslush_3","Proteobacteria_2797",32.3076923076923,"Bacteroidetes"
"944","Hero11","Proteobacteria_2797",28.1538461538462,"Bacteroidetes"
"945","Hero12","Proteobacteria_2797",0,"Bacteroidetes"
"946","Hero13","Proteobacteria_2797",0,"Bacteroidetes"
"947","iceslush","Proteobacteria_2797",4.15384615384615,"Bacteroidetes"
"948","blankMQ121118","Proteobacteria_2797",0,"Bacteroidetes"
"949","B12","Proteobacteria_2797",146.769230769231,"Bacteroidetes"
"950","B13","Proteobacteria_2797",144.923076923077,"Bacteroidetes"
"951","B14","Proteobacteria_2797",24.4615384615385,"Bacteroidetes"
"952","B21","Proteobacteria_2797",146.769230769231,"Bacteroidetes"
"953","B22","Proteobacteria_2797",150,"Bacteroidetes"
"954","B23","Proteobacteria_2797",39.2307692307692,"Bacteroidetes"
"955","B51","Proteobacteria_2797",21.2307692307692,"Bacteroidetes"
"956","B52","Proteobacteria_2797",15.2307692307692,"Bacteroidetes"
"957","B53","Proteobacteria_2797",19.8461538461538,"Bacteroidetes"
"958","Barrow_Blank1","Proteobacteria_2797",0,"Bacteroidetes"
"959","Barrow_Blank2","Proteobacteria_2797",0,"Bacteroidetes"
"960","Barrow_S1IC4","Proteobacteria_2797",0,"Bacteroidetes"
"961","Barrow_S1IC5","Proteobacteria_2797",0,"Bacteroidetes"
"962","Barrow_S1IC6","Proteobacteria_2797",16.1538461538462,"Bacteroidetes"
"963","Barrow_S2C1D","Proteobacteria_2797",13.3846153846154,"Bacteroidetes"
"964","Barrow_S2C2","Proteobacteria_2797",0,"Bacteroidetes"
"965","Barrow_S2C3","Proteobacteria_2797",5.53846153846154,"Bacteroidetes"
"966","mock_1","Proteobacteria_2797",0,"Bacteroidetes"
"967","mock_2","Proteobacteria_2797",0,"Bacteroidetes"
"968","mock_3","Proteobacteria_2797",0,"Bacteroidetes"
"969","mock_4","Proteobacteria_2797",0,"Bacteroidetes"
"970","B31","Proteobacteria_5215",738,"Bacteroidetes"
"971","B32","Proteobacteria_5215",743,"Bacteroidetes"
"972","B33","Proteobacteria_5215",629,"Bacteroidetes"
"973","B41","Proteobacteria_5215",610,"Bacteroidetes"
"974","B42","Proteobacteria_5215",580,"Bacteroidetes"
"975","B43","Proteobacteria_5215",557,"Bacteroidetes"
"976","blank771","Proteobacteria_5215",100,"Bacteroidetes"
"977","blank772","Proteobacteria_5215",0,"Bacteroidetes"
"978","blankdry1","Proteobacteria_5215",0,"Bacteroidetes"
"979","blankdry2","Proteobacteria_5215",0,"Bacteroidetes"
"980","blankFiltSW1","Proteobacteria_5215",0,"Bacteroidetes"
"981","blankFiltSW2","Proteobacteria_5215",0,"Bacteroidetes"
"982","blankMQ191118","Proteobacteria_5215",33,"Bacteroidetes"
"983","Carboy1","Proteobacteria_5215",194,"Bacteroidetes"
"984","Carboy2","Proteobacteria_5215",219,"Bacteroidetes"
"985","Carboy3","Proteobacteria_5215",196,"Bacteroidetes"
"986","Carboy4","Proteobacteria_5215",211,"Bacteroidetes"
"987","Carboy5","Proteobacteria_5215",179,"Bacteroidetes"
"988","Carboy6","Proteobacteria_5215",156,"Bacteroidetes"
"989","Carboy7","Proteobacteria_5215",219,"Bacteroidetes"
"990","Carboy8","Proteobacteria_5215",261,"Bacteroidetes"
"991","Carboy9","Proteobacteria_5215",264,"Bacteroidetes"
"992","core_1","Proteobacteria_5215",126,"Bacteroidetes"
"993","core_2","Proteobacteria_5215",615,"Bacteroidetes"
"994","core_3","Proteobacteria_5215",235,"Bacteroidetes"
"995","core_4","Proteobacteria_5215",28,"Bacteroidetes"
"996","core_6","Proteobacteria_5215",7,"Bacteroidetes"
"997","CTDSW","Proteobacteria_5215",1202,"Bacteroidetes"
"998","dockslush_1","Proteobacteria_5215",1153,"Bacteroidetes"
"999","dockslush_2","Proteobacteria_5215",63,"Bacteroidetes"
"1000","dockslush_3","Proteobacteria_5215",952,"Bacteroidetes"
"1001","Hero11","Proteobacteria_5215",856,"Bacteroidetes"
"1002","Hero12","Proteobacteria_5215",527,"Bacteroidetes"
"1003","Hero13","Proteobacteria_5215",323,"Bacteroidetes"
"1004","iceslush","Proteobacteria_5215",103,"Bacteroidetes"
"1005","blankMQ121118","Proteobacteria_5215",28,"Bacteroidetes"
"1006","B12","Proteobacteria_5215",2765,"Bacteroidetes"
"1007","B13","Proteobacteria_5215",2132,"Bacteroidetes"
"1008","B14","Proteobacteria_5215",844,"Bacteroidetes"
"1009","B21","Proteobacteria_5215",1381,"Bacteroidetes"
"1010","B22","Proteobacteria_5215",2297,"Bacteroidetes"
"1011","B23","Proteobacteria_5215",903,"Bacteroidetes"
"1012","B51","Proteobacteria_5215",473,"Bacteroidetes"
"1013","B52","Proteobacteria_5215",466,"Bacteroidetes"
"1014","B53","Proteobacteria_5215",534,"Bacteroidetes"
"1015","Barrow_Blank1","Proteobacteria_5215",703,"Bacteroidetes"
"1016","Barrow_Blank2","Proteobacteria_5215",0,"Bacteroidetes"
"1017","Barrow_S1IC4","Proteobacteria_5215",57,"Bacteroidetes"
"1018","Barrow_S1IC5","Proteobacteria_5215",186,"Bacteroidetes"
"1019","Barrow_S1IC6","Proteobacteria_5215",633,"Bacteroidetes"
"1020","Barrow_S2C1D","Proteobacteria_5215",446,"Bacteroidetes"
"1021","Barrow_S2C2","Proteobacteria_5215",209,"Bacteroidetes"
"1022","Barrow_S2C3","Proteobacteria_5215",169,"Bacteroidetes"
"1023","mock_1","Proteobacteria_5215",0,"Bacteroidetes"
"1024","mock_2","Proteobacteria_5215",0,"Bacteroidetes"
"1025","mock_3","Proteobacteria_5215",0,"Bacteroidetes"
"1026","mock_4","Proteobacteria_5215",0,"Bacteroidetes"
"1027","B31","Proteobacteria_5217",137,"Bacteroidetes"
"1028","B32","Proteobacteria_5217",118,"Bacteroidetes"
"1029","B33","Proteobacteria_5217",106,"Bacteroidetes"
"1030","B41","Proteobacteria_5217",71,"Bacteroidetes"
"1031","B42","Proteobacteria_5217",96,"Bacteroidetes"
"1032","B43","Proteobacteria_5217",93,"Bacteroidetes"
"1033","blank771","Proteobacteria_5217",22,"Bacteroidetes"
"1034","blank772","Proteobacteria_5217",0,"Bacteroidetes"
"1035","blankdry1","Proteobacteria_5217",0,"Bacteroidetes"
"1036","blankdry2","Proteobacteria_5217",0,"Bacteroidetes"
"1037","blankFiltSW1","Proteobacteria_5217",0,"Bacteroidetes"
"1038","blankFiltSW2","Proteobacteria_5217",0,"Bacteroidetes"
"1039","blankMQ191118","Proteobacteria_5217",0,"Bacteroidetes"
"1040","Carboy1","Proteobacteria_5217",22,"Bacteroidetes"
"1041","Carboy2","Proteobacteria_5217",13,"Bacteroidetes"
"1042","Carboy3","Proteobacteria_5217",24,"Bacteroidetes"
"1043","Carboy4","Proteobacteria_5217",19,"Bacteroidetes"
"1044","Carboy5","Proteobacteria_5217",4,"Bacteroidetes"
"1045","Carboy6","Proteobacteria_5217",13,"Bacteroidetes"
"1046","Carboy7","Proteobacteria_5217",36,"Bacteroidetes"
"1047","Carboy8","Proteobacteria_5217",27,"Bacteroidetes"
"1048","Carboy9","Proteobacteria_5217",37,"Bacteroidetes"
"1049","core_1","Proteobacteria_5217",14,"Bacteroidetes"
"1050","core_2","Proteobacteria_5217",74,"Bacteroidetes"
"1051","core_3","Proteobacteria_5217",30,"Bacteroidetes"
"1052","core_4","Proteobacteria_5217",0,"Bacteroidetes"
"1053","core_6","Proteobacteria_5217",0,"Bacteroidetes"
"1054","CTDSW","Proteobacteria_5217",240,"Bacteroidetes"
"1055","dockslush_1","Proteobacteria_5217",179,"Bacteroidetes"
"1056","dockslush_2","Proteobacteria_5217",0,"Bacteroidetes"
"1057","dockslush_3","Proteobacteria_5217",154,"Bacteroidetes"
"1058","Hero11","Proteobacteria_5217",146,"Bacteroidetes"
"1059","Hero12","Proteobacteria_5217",0,"Bacteroidetes"
"1060","Hero13","Proteobacteria_5217",32,"Bacteroidetes"
"1061","iceslush","Proteobacteria_5217",15,"Bacteroidetes"
"1062","blankMQ121118","Proteobacteria_5217",8,"Bacteroidetes"
"1063","B12","Proteobacteria_5217",548,"Bacteroidetes"
"1064","B13","Proteobacteria_5217",455,"Bacteroidetes"
"1065","B14","Proteobacteria_5217",141,"Bacteroidetes"
"1066","B21","Proteobacteria_5217",326,"Bacteroidetes"
"1067","B22","Proteobacteria_5217",438,"Bacteroidetes"
"1068","B23","Proteobacteria_5217",188,"Bacteroidetes"
"1069","B51","Proteobacteria_5217",68,"Bacteroidetes"
"1070","B52","Proteobacteria_5217",61,"Bacteroidetes"
"1071","B53","Proteobacteria_5217",83,"Bacteroidetes"
"1072","Barrow_Blank1","Proteobacteria_5217",285,"Bacteroidetes"
"1073","Barrow_Blank2","Proteobacteria_5217",0,"Bacteroidetes"
"1074","Barrow_S1IC4","Proteobacteria_5217",7,"Bacteroidetes"
"1075","Barrow_S1IC5","Proteobacteria_5217",26,"Bacteroidetes"
"1076","Barrow_S1IC6","Proteobacteria_5217",101,"Bacteroidetes"
"1077","Barrow_S2C1D","Proteobacteria_5217",42,"Bacteroidetes"
"1078","Barrow_S2C2","Proteobacteria_5217",34,"Bacteroidetes"
"1079","Barrow_S2C3","Proteobacteria_5217",18,"Bacteroidetes"
"1080","mock_1","Proteobacteria_5217",0,"Bacteroidetes"
"1081","mock_2","Proteobacteria_5217",0,"Bacteroidetes"
"1082","mock_3","Proteobacteria_5217",0,"Bacteroidetes"
"1083","mock_4","Proteobacteria_5217",0,"Bacteroidetes"
"1084","B31","Proteobacteria_6016",11.6666666666667,"Cyanobacteria"
"1085","B32","Proteobacteria_6016",8.66666666666667,"Cyanobacteria"
"1086","B33","Proteobacteria_6016",8.33333333333333,"Cyanobacteria"
"1087","B41","Proteobacteria_6016",10,"Cyanobacteria"
"1088","B42","Proteobacteria_6016",6.66666666666667,"Cyanobacteria"
"1089","B43","Proteobacteria_6016",8.66666666666667,"Cyanobacteria"
"1090","blank771","Proteobacteria_6016",124.666666666667,"Cyanobacteria"
"1091","blank772","Proteobacteria_6016",0,"Cyanobacteria"
"1092","blankdry1","Proteobacteria_6016",0,"Cyanobacteria"
"1093","blankdry2","Proteobacteria_6016",0,"Cyanobacteria"
"1094","blankFiltSW1","Proteobacteria_6016",0,"Cyanobacteria"
"1095","blankFiltSW2","Proteobacteria_6016",0,"Cyanobacteria"
"1096","blankMQ191118","Proteobacteria_6016",52.6666666666667,"Cyanobacteria"
"1097","Carboy1","Proteobacteria_6016",28.6666666666667,"Cyanobacteria"
"1098","Carboy2","Proteobacteria_6016",39.6666666666667,"Cyanobacteria"
"1099","Carboy3","Proteobacteria_6016",6.66666666666667,"Cyanobacteria"
"1100","Carboy4","Proteobacteria_6016",4.66666666666667,"Cyanobacteria"
"1101","Carboy5","Proteobacteria_6016",8.66666666666667,"Cyanobacteria"
"1102","Carboy6","Proteobacteria_6016",44.6666666666667,"Cyanobacteria"
"1103","Carboy7","Proteobacteria_6016",22,"Cyanobacteria"
"1104","Carboy8","Proteobacteria_6016",105.333333333333,"Cyanobacteria"
"1105","Carboy9","Proteobacteria_6016",25.6666666666667,"Cyanobacteria"
"1106","core_1","Proteobacteria_6016",50.3333333333333,"Cyanobacteria"
"1107","core_2","Proteobacteria_6016",46.6666666666667,"Cyanobacteria"
"1108","core_3","Proteobacteria_6016",166.666666666667,"Cyanobacteria"
"1109","core_4","Proteobacteria_6016",54.6666666666667,"Cyanobacteria"
"1110","core_6","Proteobacteria_6016",119,"Cyanobacteria"
"1111","CTDSW","Proteobacteria_6016",13,"Cyanobacteria"
"1112","dockslush_1","Proteobacteria_6016",21,"Cyanobacteria"
"1113","dockslush_2","Proteobacteria_6016",218,"Cyanobacteria"
"1114","dockslush_3","Proteobacteria_6016",15.3333333333333,"Cyanobacteria"
"1115","Hero11","Proteobacteria_6016",10,"Cyanobacteria"
"1116","Hero12","Proteobacteria_6016",426.666666666667,"Cyanobacteria"
"1117","Hero13","Proteobacteria_6016",215,"Cyanobacteria"
"1118","iceslush","Proteobacteria_6016",124.333333333333,"Cyanobacteria"
"1119","blankMQ121118","Proteobacteria_6016",32.6666666666667,"Cyanobacteria"
"1120","B12","Proteobacteria_6016",53.6666666666667,"Cyanobacteria"
"1121","B13","Proteobacteria_6016",55.6666666666667,"Cyanobacteria"
"1122","B14","Proteobacteria_6016",10,"Cyanobacteria"
"1123","B21","Proteobacteria_6016",8.66666666666667,"Cyanobacteria"
"1124","B22","Proteobacteria_6016",126.333333333333,"Cyanobacteria"
"1125","B23","Proteobacteria_6016",21.3333333333333,"Cyanobacteria"
"1126","B51","Proteobacteria_6016",5,"Cyanobacteria"
"1127","B52","Proteobacteria_6016",2.66666666666667,"Cyanobacteria"
"1128","B53","Proteobacteria_6016",5.66666666666667,"Cyanobacteria"
"1129","Barrow_Blank1","Proteobacteria_6016",0,"Cyanobacteria"
"1130","Barrow_Blank2","Proteobacteria_6016",0,"Cyanobacteria"
"1131","Barrow_S1IC4","Proteobacteria_6016",42,"Cyanobacteria"
"1132","Barrow_S1IC5","Proteobacteria_6016",46.3333333333333,"Cyanobacteria"
"1133","Barrow_S1IC6","Proteobacteria_6016",24.3333333333333,"Cyanobacteria"
"1134","Barrow_S2C1D","Proteobacteria_6016",21.6666666666667,"Cyanobacteria"
"1135","Barrow_S2C2","Proteobacteria_6016",5.33333333333333,"Cyanobacteria"
"1136","Barrow_S2C3","Proteobacteria_6016",13.6666666666667,"Cyanobacteria"
"1137","mock_1","Proteobacteria_6016",0,"Cyanobacteria"
"1138","mock_2","Proteobacteria_6016",0,"Cyanobacteria"
"1139","mock_3","Proteobacteria_6016",0,"Cyanobacteria"
"1140","mock_4","Proteobacteria_6016",0,"Cyanobacteria"
"1141","B31","Proteobacteria_6026",88,"Cyanobacteria"
"1142","B32","Proteobacteria_6026",75,"Cyanobacteria"
"1143","B33","Proteobacteria_6026",29,"Cyanobacteria"
"1144","B41","Proteobacteria_6026",74,"Cyanobacteria"
"1145","B42","Proteobacteria_6026",97,"Cyanobacteria"
"1146","B43","Proteobacteria_6026",72,"Cyanobacteria"
"1147","blank771","Proteobacteria_6026",1665,"Cyanobacteria"
"1148","blank772","Proteobacteria_6026",0,"Cyanobacteria"
"1149","blankdry1","Proteobacteria_6026",0,"Cyanobacteria"
"1150","blankdry2","Proteobacteria_6026",0,"Cyanobacteria"
"1151","blankFiltSW1","Proteobacteria_6026",0,"Cyanobacteria"
"1152","blankFiltSW2","Proteobacteria_6026",0,"Cyanobacteria"
"1153","blankMQ191118","Proteobacteria_6026",653,"Cyanobacteria"
"1154","Carboy1","Proteobacteria_6026",564,"Cyanobacteria"
"1155","Carboy2","Proteobacteria_6026",552,"Cyanobacteria"
"1156","Carboy3","Proteobacteria_6026",86,"Cyanobacteria"
"1157","Carboy4","Proteobacteria_6026",84,"Cyanobacteria"
"1158","Carboy5","Proteobacteria_6026",137,"Cyanobacteria"
"1159","Carboy6","Proteobacteria_6026",536,"Cyanobacteria"
"1160","Carboy7","Proteobacteria_6026",143,"Cyanobacteria"
"1161","Carboy8","Proteobacteria_6026",1507,"Cyanobacteria"
"1162","Carboy9","Proteobacteria_6026",226,"Cyanobacteria"
"1163","core_1","Proteobacteria_6026",643,"Cyanobacteria"
"1164","core_2","Proteobacteria_6026",160,"Cyanobacteria"
"1165","core_3","Proteobacteria_6026",1565,"Cyanobacteria"
"1166","core_4","Proteobacteria_6026",803,"Cyanobacteria"
"1167","core_6","Proteobacteria_6026",1234,"Cyanobacteria"
"1168","CTDSW","Proteobacteria_6026",167,"Cyanobacteria"
"1169","dockslush_1","Proteobacteria_6026",112,"Cyanobacteria"
"1170","dockslush_2","Proteobacteria_6026",529,"Cyanobacteria"
"1171","dockslush_3","Proteobacteria_6026",122,"Cyanobacteria"
"1172","Hero11","Proteobacteria_6026",106,"Cyanobacteria"
"1173","Hero12","Proteobacteria_6026",0,"Cyanobacteria"
"1174","Hero13","Proteobacteria_6026",0,"Cyanobacteria"
"1175","iceslush","Proteobacteria_6026",1255,"Cyanobacteria"
"1176","blankMQ121118","Proteobacteria_6026",265,"Cyanobacteria"
"1177","B12","Proteobacteria_6026",176,"Cyanobacteria"
"1178","B13","Proteobacteria_6026",177,"Cyanobacteria"
