MassFeature_Column,Identification,nmoperumolClEnviromed,nmolperumolCEnviromin,nmolperumolCEnviromax,nmolCmed,nmolCmin,nmolCmax,molFractionmed,molFractionmin,molFractionmax
Choline_X_HILICPos,Choline,0.05773466006058953,0.02554211919416602,0.10314900079400904,0.28867330030294763,0.1277105959708301,0.5157450039700452,0.009488199650964568,0.0037360219252247267,0.018120287271374273
AMP_X_HILICNeg,AMP,0.02474159998144189,0.006378776838933817,0.052376358674323276,0.2474159998144189,0.06378776838933817,0.5237635867432328,0.008347645921258586,0.0032403465143400257,0.0161990461817514
Lysine_X_HILICPos,Lysine,0.04906139218108594,0.0027064657539706276,0.18140843462927883,0.29436835308651566,0.016238794523823766,1.088450607775673,0.00810390650569437,6.152392171245877e-4,0.045841019609986565
Ornithine_X_HILICPos,Ornithine,0.038050854740161164,0.006143558892247303,0.15140795709751345,0.19025427370080583,0.030717794461236517,0.7570397854875672,0.007886282806694277,8.53589414844832e-4,0.026686545602707105
Serine_X_HILICPos,Serine,0.07495211723218301,0.02957732929902238,0.14110087107327615,0.22485635169654902,0.08873198789706714,0.4233026132198284,0.00727186807834642,0.0041546396110075,0.025600394649878195
DMSP_X_HILICPos,DMSP,0.04053791242627281,0.0025093886435268954,0.37475433282881176,0.20268956213136405,0.012546943217634478,1.873771664144059,0.007054350401522888,5.711075498716928e-4,0.06746285986713964
Tyrosine_X_HILICPos,Tyrosine,0.024285097793647327,0.003847598868217445,0.05248965042380139,0.21856588014282594,0.034628389813957,0.4724068538142125,0.006739444043741558,0.0031868818735441553,0.011967691318298094
Glucose 1 phosphate_X_HILICNeg,Glucose 1 phosphate,0.033023750744334224,0.0032990253997767197,0.07898501274995702,0.19814250446600534,0.01979415239866032,0.47391007649974215,0.0061072667770516115,0.0018216736562216944,0.019293828881326056
Glutathione Disulfide_X_HILICPos,Glutathione Disulfide,0.007743760491542861,2.1129956693727464e-6,0.02896846031130329,0.15487520983085723,4.225991338745493e-5,0.5793692062260658,0.0055643341065906345,3.889217854933129e-6,0.012716639983337018
Citric Acid_X_HILICNeg,Citric Acid,0.025286392008462336,0.006268987548776953,0.09735101165834747,0.15171835205077402,0.03761392529266172,0.5841060699500848,0.004628271141189746,0.0010473061237598962,0.053755807201892186
Gonyol_X_HILICPos,Gonyol,0.020167859795508124,0.010081673663777187,0.13653036014770548,0.14117501856855688,0.07057171564644031,0.9557125210339383,0.004565171882044522,0.001886796058013009,0.06120298018167722
L-Pyroglutamic acid_X_HILICNeg,L-Pyroglutamic acid,0.025393015005799997,0.0072222582794647106,0.14853680494269003,0.12696507502899998,0.03611129139732355,0.7426840247134502,0.004267412515709367,0.001056392974936823,0.01737008253817586
Inosine_X_HILICNeg,Inosine,0.012126713289787967,7.782150100872122e-4,0.03131296164283649,0.12126713289787967,0.007782150100872121,0.3131296164283649,0.003474922104073435,7.161982762384523e-4,0.009926975398875135
Trimethylammonium Propionate (TMAP)_X_HILICPos,Trimethylammonium Propionate (TMAP),0.014680270683237708,0.0015417879513529946,0.050053369960821235,0.08808162409942624,0.009250727708117967,0.3003202197649274,0.0030360063715797526,8.513527948738605e-4,0.0070888105950211175
GMP_X_HILICNeg,GMP,0.00835639580866053,1.1346158891985569e-5,0.015345842534590173,0.0835639580866053,1.1346158891985569e-4,0.15345842534590173,0.0028769543769681933,5.356334249709495e-6,0.004758475022433982
UDP-glucosamine_X_HILICNeg,UDP-glucosamine,0.004266332361052684,8.116495205380483e-7,0.006758269803756499,0.07252765013789562,1.379804184914682e-5,0.11489058666386048,0.0027598840474577146,1.2698462069907287e-6,0.0034678333454904054
Guanine_X_HILICPos,Guanine,0.01241665871388073,0.0030230300088086104,0.05950404699478645,0.06208329356940365,0.015115150044043051,0.29752023497393226,0.002352149777874139,6.646945334334331e-4,0.01614113706360012
Vitamin B3_X_HILICPos,Vitamin B3,0.011062396058079942,0.0020722771338892603,0.01996462094363169,0.06637437634847965,0.012433662803335563,0.11978772566179013,0.002122010328799944,4.8822131788838413e-4,0.005156053318889194
Histidine_X_HILICPos,Histidine,0.010986551952864828,0.005959597818503123,0.024991944724645925,0.06591931171718897,0.03575758691101874,0.14995166834787554,0.0020955855101052858,0.001300076356722435,0.012031439245904873
Ketoglutaric Acid_X_HILICNeg,Ketoglutaric Acid,0.0109542183712386,0.0029371860124616346,0.030401084237184385,0.054771091856193,0.014685930062308172,0.15200542118592192,0.0020722072204073694,4.0757046833144297e-4,0.003649159401190079
beta-Glutamic acid_X_HILICPos,beta-Glutamic acid,0.011228112349412228,0.0050616869312910566,0.02793460703416909,0.05614056174706114,0.025308434656455284,0.13967303517084545,0.001971593157317714,6.579459354004224e-4,0.00933575046209346
Uridine_X_HILICNeg,Uridine,0.0077722552416132915,0.003354108588719875,0.020039072015524483,0.06995029717451963,0.030186977298478877,0.18035164813972035,0.0019445779707235459,9.535843056705804e-4,0.008154040175846547
Tryptophan_X_RP,Tryptophan,0.005689064638368464,0.0017301465441229022,0.013111722153262157,0.0625797110220531,0.019031611985351925,0.14422894368588374,0.001929461122650325,0.0011342397223545757,0.005069309843313816
Leucine_X_HILICPos,Leucine,0.01152583448003551,0.0026175499533629544,0.06725090072282945,0.06915500688021306,0.015705299720177725,0.4035054043369767,0.001775139374186085,6.906465922943257e-4,0.019281687333276967
Ribose 5 phosphate_X_HILICNeg,Ribose 5 phosphate,0.009351489682419107,1.634327000103945e-6,0.01763406499812201,0.04675744841209553,8.171635000519725e-6,0.08817032499061005,0.001703145980890806,7.520429220153641e-7,0.0025354389871830732
Glycine_X_HILICPos,Glycine,0.02685492260531441,0.0118064635431312,0.07687849610342928,0.05370984521062882,0.0236129270862624,0.15375699220685857,0.0016253154691796769,0.001074805289194313,0.014150394344850837
Adenosine_X_HILICPos,Adenosine,0.005230556695829439,0.0027339625547083703,0.016362012138758125,0.05230556695829439,0.027339625547083704,0.16362012138758125,0.0015988816499208057,7.406128094729756e-4,0.007447605764568684
UDP-glucose_X_HILICNeg,UDP-glucose,0.003170581799295231,7.831638741925401e-7,0.009435571959666052,0.047558726989428465,1.1747458112888102e-5,0.14153357939499078,0.001528637106304421,1.0811291406074272e-6,0.0031065364803266097
Guanosine_X_HILICPos,Guanosine,0.004033013675895588,0.0016494864797899364,0.009900585054177711,0.04033013675895588,0.016494864797899363,0.0990058505417771,0.0014052054349739556,4.544636660259901e-4,0.004428145931281401
4-Hydroxyisoleucine_X_HILICPos,4-Hydroxyisoleucine,0.006837529854741794,9.854795745111444e-4,0.026138091013390076,0.041025179128450766,0.005912877447066867,0.15682854608034047,0.001272108215719762,2.600210586381914e-4,0.014433072211641758
Methionine_X_HILICPos,Methionine,0.007402655840524745,0.0010876926967370508,0.037176138814751784,0.03701327920262372,0.005438463483685254,0.18588069407375893,0.0012055746510331894,4.285913376442565e-4,0.005814873458436566
Citrulline_X_HILICPos,Citrulline,0.005940921332549879,0.002368077745418469,0.011392572046167261,0.03564552799529928,0.014208466472510813,0.06835543227700357,0.0011572566338291636,6.2482277484716e-4,0.004176595694824953
Trigonelline_X_HILICPos,Trigonelline,0.005694122299313888,1.7018471815824737e-4,0.00991128254203079,0.039858856095197216,0.0011912930271077316,0.06937897779421554,0.0011513943192544747,4.326523098499922e-5,0.0022232648376062005
Hypoxanthine_X_HILICPos,Hypoxanthine,0.007168783255099791,0.003393883994521478,0.021399622042184777,0.035843916275498953,0.01696941997260739,0.10699811021092388,0.0011196497268861777,4.6448145658646735e-4,0.004390041940624133
Gluconic Acid_X_HILICNeg,Gluconic Acid,0.006255229806959946,0.0018924212746992072,0.016912696429159227,0.03753137884175968,0.011354527648195244,0.10147617857495536,0.0010928652559946859,2.951848036408003e-4,0.003470952891627402
Adenosyl Methionine_X_RP,Adenosyl Methionine,0.002101664388198743,1.512465329549746e-4,0.00808051973184599,0.03152496582298115,0.002268697994324619,0.12120779597768984,9.877815177642363e-4,1.957256123394099e-4,0.004646707906157945
Cytidine_X_HILICPos,Cytidine,0.0029112108960423536,9.923060744255044e-6,0.0061001301627659375,0.02620089806438118,8.930754669829539e-5,0.054901171464893435,9.258627564617918e-4,2.53139632580465e-6,0.0020185125175143106
Methionine Sulfoxide_X_HILICPos,Methionine Sulfoxide,0.006492732604794819,0.0019045089303603318,0.05229706460450624,0.03246366302397409,0.009522544651801659,0.2614853230225312,9.131623070630113e-4,5.702194327892575e-4,0.006604163056297564
Xanthine_X_RP,Xanthine,0.004217251089078692,0.001068126443525216,0.015269350289310047,0.021086255445393463,0.00534063221762608,0.07634675144655023,7.605627105737085e-4,1.562338575584591e-4,0.003120358209889422
Cytosine_X_HILICPos,Cytosine,0.004165015093502606,9.368035719622939e-4,0.02001325179115278,0.016660060374010424,0.0037472142878491755,0.08005300716461113,6.139457930658145e-4,1.7689979861982037e-4,0.00399694503209463
Trimethylamine N-oxide_X_HILICPos,Trimethylamine N-oxide,0.005823353461235248,0.0016469647481347025,0.07557198435200907,0.017470060383705743,0.0049408942444041076,0.2267159530560272,6.047718639513153e-4,1.4453999753886217e-4,0.007435079128328471
DHAP_X_HILICNeg,DHAP,0.005454002690061605,7.508730276452725e-4,0.022075065210810235,0.016362008070184817,0.0022526190829358175,0.0662251956324307,5.797760649494523e-4,7.387394182830869e-5,0.0017387695772847196
N-Acetylglucosamine_X_HILICPos,N-Acetylglucosamine,0.0019480398722899726,4.2940392193968884e-4,0.009164037356418759,0.015584318978319781,0.0034352313755175107,0.07331229885135007,4.798346599847305e-4,7.519318814607735e-5,0.0021070291073270963
Carnitine_X_HILICPos,Carnitine,0.001934317069316269,7.85486136215805e-4,0.00426006394282117,0.013540219485213882,0.0054984029535106345,0.02982044759974819,4.5807620647312925e-4,1.6084925320314128e-4,0.0013233539030241717
Adenine_X_HILICPos,Adenine,0.00298787683423529,0.001357008071387688,0.010275557505439074,0.014939384171176451,0.00678504035693844,0.051377787527195365,4.5649367631437314e-4,1.8788919123993464e-4,0.004728344016366259
FAD_X_HILICNeg,FAD,4.066138920305999e-4,2.6915733800879515e-7,7.400028976086292e-4,0.010978575084826197,7.267248126237469e-6,0.019980078235432987,3.9333046162107183e-4,1.5907154305671213e-7,7.737372303738322e-4
Acetylglutamic acid_X_HILICNeg,Acetylglutamic acid,0.0012483396422636338,5.749160715834368e-5,0.003357964313355503,0.008738377495845436,4.0244125010840574e-4,0.023505750193488523,3.342727698902544e-4,1.7697508671480073e-5,0.0010285173727509974
Acetyl-L-carnitine_X_HILICPos,Acetyl-L-carnitine,0.0012834986730625713,5.059255400620859e-4,0.0021581118850897336,0.011551488057563142,0.004553329860558774,0.019423006965807604,3.285088359498833e-4,1.332022614295334e-4,0.0012174592225325284
Cysteic Acid_X_HILICNeg,Cysteic Acid,0.0035151929273752273,9.551165469289969e-4,0.04294962546647566,0.010545578782125682,0.002865349640786991,0.128848876399427,3.253755164407893e-4,8.066357286799827e-5,0.008251367492992665
trans Hydroxyl proline_X_HILICPos,trans Hydroxyl proline,0.001841071047963857,7.803246896636955e-4,0.003198352756738428,0.009205355239819284,0.0039016234483184777,0.015991763783692138,2.715506137919096e-4,2.0331566275541189e-4,7.997934349907261e-4
Dimethylsulfonioacetate (DMS-Ac)_X_HILICPos,Dimethylsulfonioacetate (DMS-Ac),0.0023420128003396774,8.338115019723725e-4,0.028269240815037726,0.00936805120135871,0.00333524600788949,0.1130769632601509,2.645452304076037e-4,1.1928669712693101e-4,0.0072413481973932405
Phosphoglyceric Acid_X_HILICNeg,Phosphoglyceric Acid,0.0022053584851787593,2.125452947780553e-7,0.00637599247852269,0.006616075455536278,6.376358843341659e-7,0.01912797743556807,2.029465874505442e-4,3.010173714837872e-8,5.732718208841341e-4
Isobutyryl-L-carnitine_X_RP,Isobutyryl-L-carnitine,5.508390140657957e-4,2.2328225948852907e-4,0.00213965726227605,0.006059229154723753,0.0024561048543738197,0.02353622988503655,1.9589269909994859e-4,7.18504327447297e-5,0.0011182484868888628
(3-Carboxypropyl)trimethylammonium (TMAB)_X_HILICPos,(3-Carboxypropyl)trimethylammonium (TMAB),8.326506478962591e-4,3.2439442926538277e-4,0.0026233513750326914,0.005828554535273814,0.0022707610048576794,0.01836345962522884,0.00019470706126184053,6.541968454308669e-5,7.086421339546647e-4
Argininosuccinic Acid_X_HILICPos,Argininosuccinic Acid,5.761847070105875e-4,3.158187147737237e-7,0.0019089918142066564,0.005761847070105876,3.158187147737237e-6,0.019089918142066564,1.780961371370418e-4,2.9065080497411127e-7,5.849062558022618e-4
Cystathionine_X_HILICPos,Cystathionine,5.965553569311026e-4,8.364318981103136e-8,0.0025659840767312918,0.004175887498517718,5.855023286772195e-7,0.017961888537119042,1.4385248435904094e-4,2.7640598075827174e-8,4.2009720964666155e-4
Deoxyadenosine_X_HILICPos,Deoxyadenosine,3.807696716452961e-4,1.1021179156147302e-4,0.0020837550566688958,0.0038076967164529614,0.0011021179156147302,0.020837550566688956,1.378913543533676e-4,3.0365362460380986e-5,0.0015399603159810616
Creatine_X_HILICPos,Creatine,7.982744801864752e-4,3.155884781730628e-5,0.004330667346532512,0.0031930979207459007,1.2623539126922512e-4,0.017322669386130047,1.1728961876972686e-4,5.745940167604727e-6,4.3804692694273745e-4
Stachydrine hydrochloride_X_HILICPos,Stachydrine hydrochloride,4.948930199296063e-4,1.0421058815393444e-4,0.00312517130273681,0.003464251139507244,7.294741170775412e-4,0.02187619911915767,1.1459073584729919e-4,2.1935805765508392e-5,0.0012193923048519986
Ophthalmic Acid_X_HILICPos,Ophthalmic Acid,3.184471837001033e-4,9.121140629470267e-5,5.59314299050725e-4,0.003502919020701136,0.0010033254692417292,0.006152457289557976,1.1328972873902867e-4,4.4121623187084524e-5,5.662161803995933e-4
Ectoine_X_HILICPos,Ectoine,4.6093362673694746e-4,4.013440187767987e-5,0.004668890793946928,0.0027656017604216847,2.4080641126607923e-4,0.028013344763681572,9.722039055498303e-5,1.1368073023595827e-5,6.501759640533591e-4
Chitobiose_X_HILICPos,Chitobiose,1.1852463482058848e-4,8.150647548139618e-6,0.0011406438064702528,0.0018963941571294156,1.3041036077023388e-4,0.018250300903524044,7.723206401136184e-5,3.6238572948341297e-6,0.0010670908070995694
PEP_X_HILICNeg,PEP,8.798905305987054e-4,1.9770296689603935e-7,0.0056644697914215725,0.002639671591796116,5.931089006881181e-7,0.016993409374264717,7.36724893281684e-5,2.7999691779456136e-8,4.7221470871881735e-4
Trimethyl-L-lysine_X_HILICPos,Trimethyl-L-lysine,2.3880677807626693e-4,1.1128642801002048e-4,6.936041071227545e-4,0.0021492610026864023,0.0010015778520901845,0.0062424369641047904,7.341430937425232e-5,4.113216225974255e-5,4.268650237958305e-4
IAA_X_RP,IAA,1.9369458966335084e-4,3.629696038296924e-5,5.972572185853855e-4,0.0019369458966335084,3.629696038296924e-4,0.005972572185853855,7.11748578636635e-5,1.0142560194103643e-5,4.3965251865172043e-4
Adenosyl Homocysteine_X_HILICPos,Adenosyl Homocysteine,1.5393177383546397e-4,2.0588088820906674e-5,0.001115265381155298,0.0021550448336964956,2.8823324349269345e-4,0.01561371533617417,6.363446142114594e-5,1.0920293055963167e-5,7.370977175318627e-4
N(e)-Acetyl-Lysine_X_HILICPos,N(e)-Acetyl-Lysine,2.572800728711288e-4,1.0140802776892676e-5,0.0015925463625560926,0.0020582405829690305,8.112642221514141e-5,0.01274037090044874,6.290810669284944e-5,3.5675656018161014e-6,4.749156743645764e-4
Orotic Acid_X_HILICNeg,Orotic Acid,2.9586108310552156e-4,4.8338400141903034e-5,6.115835936287982e-4,0.0014793054155276078,2.4169200070951519e-4,0.003057917968143991,5.208379491350897e-5,1.1141080843015827e-5,8.430776442172055e-5
cAMP_X_HILICNeg,cAMP,1.650505151578858e-4,1.86238465368411e-8,0.0015108049999014467,0.001650505151578858,1.86238465368411e-7,0.015108049999014467,4.726437404417977e-5,4.616414519931533e-9,6.643823062240518e-4
Agmatine_X_RP,Agmatine,2.551451814538853e-4,3.086732135899966e-8,0.001133405800585796,0.0012757259072694266,1.543366067949983e-7,0.0056670290029289805,4.7191642997373454e-5,6.0464534684312655e-9,1.632060354168037e-4
Ethyl Dihydroxybenzoate_X_HILICNeg,Ethyl Dihydroxybenzoate,1.8095638171922572e-4,8.67859378371323e-5,5.530361514763455e-4,0.0016286074354730316,7.810734405341907e-4,0.004977325363287109,4.6642053042220984e-5,2.8318022007031958e-5,4.0055138167148e-4
cGMP_X_HILICNeg,cGMP,1.0657545336277624e-4,9.724353499828181e-8,9.562418447634194e-4,0.0010657545336277623,9.72435349982818e-7,0.009562418447634193,4.045174231727824e-5,2.4104390360364384e-8,4.2051102701758667e-4
Propionyl-L-carnitine_X_HILICPos,Propionyl-L-carnitine,1.0798694690153718e-4,3.867977357763377e-5,4.2544831948658317e-4,0.001079869469015372,3.867977357763377e-4,0.004254483194865832,3.5875067510615694e-5,1.1315308729886004e-5,3.915439166493201e-4
N-acetyltaurine_X_HILICNeg,N-acetyltaurine,2.825467685606889e-4,8.225558782086535e-6,7.413966777427624e-4,0.0011301870742427556,3.290223512834614e-5,0.0029655867109710495,3.4607397196573506e-5,2.249892704044567e-6,8.072343292542871e-5
Vitamin B6_X_RP,Vitamin B6,1.1253386506828595e-4,8.301678811468914e-6,4.633821173429206e-4,9.002709205462876e-4,6.641343049175131e-5,0.003707056938743365,3.3202132936727244e-5,3.022984236782814e-6,1.9517951971914028e-4
Propionylglycine_X_HILICNeg,Propionylglycine,2.020947292115676e-4,4.034701881544256e-5,7.780519392795047e-4,0.0010104736460578379,2.0173509407721282e-4,0.003890259696397524,3.2507331619086526e-5,8.871378308788212e-6,3.5802410035339603e-4
Betonicine_X_HILICPos,Betonicine,1.0407614600027467e-4,2.2785739307455695e-5,4.934230077174208e-4,7.285330220019227e-4,1.5950017515218987e-4,0.0034539610540219455,2.6415530979493664e-5,7.014081514005097e-6,8.078211809545006e-5
Aconitic Acid_X_HILICNeg,Aconitic Acid,1.5903941585541036e-4,6.193206893792028e-5,6.832709174974847e-4,9.542364951324622e-4,3.715924136275217e-4,0.004099625504984908,2.6386699692012646e-5,1.1223467921790102e-5,1.9056063997688636e-4
Turicine_X_HILICPos,Turicine,1.1656569606447943e-4,9.93208732624561e-6,6.506657696042575e-4,8.159598724513561e-4,6.952461128371926e-5,0.004554660387229802,2.6337000729955798e-5,1.5260035262066226e-6,1.266192321180768e-4
Muramic Acid_X_HILICPos,Muramic Acid,6.31548710678543e-5,2.0794948962717437e-8,6.303099436565453e-4,5.683938396106887e-4,1.8715454066445694e-7,0.005672789492908907,2.3342436725727245e-5,8.230192867713975e-9,5.220719214641791e-4
Kynurenine_X_RP,Kynurenine,7.680387585003721e-5,2.97812886390816e-5,4.2408510258912333e-4,7.680387585003721e-4,2.97812886390816e-4,0.004240851025891233,2.2308577497927392e-5,1.1444376243056822e-5,3.902893358722281e-4
Methylthioadenosine_X_RP,Methylthioadenosine,6.917434349768556e-5,3.268380806123352e-7,1.8617867031805451e-4,7.609177784745412e-4,3.595218886735687e-6,0.0020479653734986,2.200489773434699e-5,7.8911864408051e-8,9.006006453518213e-5
Cysteinesulfinic acid_X_HILICNeg,Cysteinesulfinic acid,2.245149260056816e-4,8.669250928361057e-8,7.734186585713529e-4,6.735447780170448e-4,2.6007752785083174e-7,0.002320255975714059,1.8557389393653608e-5,7.340816673854913e-9,5.7001489807030694e-5
C14-HSL_X_RP,C14-HSL,3.454981337020517e-5,1.2359709891889125e-5,1.0711901271864805e-4,6.21896640663693e-4,2.2247477805400424e-4,0.001928142228935665,1.762747863318448e-5,8.144040675881465e-6,1.7744866429028833e-4
Vitamin B5_X_RP,Vitamin B5,5.380351842648947e-5,2.318172806703333e-6,1.1433404247017654e-4,4.842316658384052e-4,2.0863555260329998e-5,0.0010290063822315889,1.5064551526505769e-5,5.995811319607326e-7,3.471833716628878e-5
Anserine_X_HILICPos,Anserine,2.8687702803824328e-5,6.830955827098512e-6,3.5311057310490946e-4,2.868770280382433e-4,6.830955827098512e-5,0.0035311057310490946,1.2615527583187973e-5,1.499334190733553e-6,3.249708377521101e-4
Pyridoxal_X_RP,Pyridoxal,4.876909655249861e-5,1.6254200836789826e-5,1.348995672279817e-4,3.9015277241998887e-4,1.300336066943186e-4,0.0010791965378238535,1.2256250962546811e-5,5.4180161925824655e-6,9.931942844758686e-5
Vitamin B2_X_RP,Vitamin B2,1.879357217104621e-5,8.656058925899147e-6,4.7403784891627956e-5,3.1949072690778556e-4,1.471530017402855e-4,8.058643431576752e-4,9.115463278702754e-6,4.056107699138793e-6,3.0233600255680664e-5
7-dehydrocholesterol_X_RP,7-dehydrocholesterol,1.1013758157425095e-5,5.4922264953610655e-8,7.799649166833601e-5,2.9737147025047755e-4,1.4829011537474876e-6,0.002105905275045072,8.722676333169476e-6,6.589916286043017e-8,9.260799397772111e-5
Resorcylic Acid_X_HILICNeg,Resorcylic Acid,2.580495696534474e-5,1.5699482315980352e-8,3.249070211221306e-4,1.806346987574132e-4,1.0989637621186247e-7,0.0022743491478549142,8.527465839771708e-6,4.1636440664497446e-9,5.319305532943469e-5
Methylmalonyl carnitine_X_HILICPos,Methylmalonyl carnitine,2.0206728874063684e-5,2.993000599052792e-9,5.405705593349971e-5,2.2227401761470053e-4,3.292300658958071e-8,5.946276152684968e-4,5.337752543500952e-6,8.160840745722832e-10,5.472411448493558e-5
3OHC12-HSL_X_RP,3OHC12-HSL,9.559268160590151e-6,3.4559389647090705e-6,4.769222385320273e-5,1.5294829056944242e-4,5.529502343534513e-5,7.630755816512437e-4,5.051570382692231e-6,1.949076127830024e-6,7.022653240227646e-5
RP B12_X_RP,RP B12,2.2139556488893375e-6,6.825626484920059e-7,2.2490603590353937e-5,1.3947920588002827e-4,4.3001446854996375e-5,0.001416908026192298,3.6442694314903704e-6,1.2657280239232546e-6,5.043129345270135e-5
Glutathione_X_RP,Glutathione,5.497484964076893e-6,9.929279408121868e-7,0.0010320430635483507,5.4974849640768934e-5,9.92927940812187e-6,0.010320430635483506,3.520540496230649e-6,2.7556178201804256e-7,4.6976189750884797e-4
6-Methyladenine_X_HILICPos,6-Methyladenine,1.3403985586238155e-5,4.873519479570581e-6,5.057250447220764e-5,8.042391351742892e-5,2.9241116877423484e-5,3.0343502683324587e-4,2.5050498608131095e-6,7.107166698680674e-7,1.371887996746086e-5
